#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473462.1         -           2247 684at5820            -           1068         0 1080.4 106.0   1  15   1.6e-22     1e-18   65.0   0.6     3    41    46    84    44    87 0.93 | transcript=PVW1_120043200_t1 | gene=PVW1_120043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1609122-1616180(+) | protein_length=2247 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473462.1         -           2247 684at5820            -           1068         0 1080.4 106.0  12  15   3.5e-08   0.00021   17.5   0.0   815   853  1704  1742  1683  1747 0.84 | transcript=PVW1_120043200_t1 | gene=PVW1_120043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1609122-1616180(+) | protein_length=2247 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473462.1         -           2247 684at5820            -           1068         0 1080.4 106.0  13  15   2.4e-21   1.4e-17   61.1   0.0   853   919  1824  1890  1817  1900 0.92 | transcript=PVW1_120043200_t1 | gene=PVW1_120043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1609122-1616180(+) | protein_length=2247 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473462.1         -           2247 684at5820            -           1068         0 1080.4 106.0  14  15   4.5e-08   0.00027   17.2   0.1   949   975  1988  2014  1928  2019 0.79 | transcript=PVW1_120043200_t1 | gene=PVW1_120043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1609122-1616180(+) | protein_length=2247 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473462.1         -           2247 684at5820            -           1068         0 1080.4 106.0  15  15   1.8e-22   1.1e-18   64.8   0.2   975  1036  2090  2151  2083  2155 0.93 | transcript=PVW1_120043200_t1 | gene=PVW1_120043200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1609122-1616180(+) | protein_length=2247 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/684at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/684at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/684at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:44:52 2026
# [ok]
