#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478165.1         -            754 4978at5820           -            500  2.3e-291  965.4  33.8   1   3   1.6e-17   8.8e-15   53.0   1.8     1    44     1    44     1    50 0.94 | transcript=PVW1_110048300_t1 | gene=PVW1_110048300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1834349-1837363(+) | protein_length=754 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472314.1         -            884 4978at5820           -            500   1.8e-05   22.3   4.2   3   4    0.0065       3.6    4.8   0.3   418   483   189   254   174   267 0.67 | transcript=PVW1_140048800_t1 | gene=PVW1_140048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1914070-1916724(+) | protein_length=884 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472314.1         -            884 4978at5820           -            500   1.8e-05   22.3   4.2   4   4     0.001      0.58    7.4   0.0   283   342   429   487   388   552 0.63 | transcript=PVW1_140048800_t1 | gene=PVW1_140048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1914070-1916724(+) | protein_length=884 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481322.1         -            947 4978at5820           -            500   9.8e-05   19.8   0.1   1   1   2.7e-07   0.00015   19.2   0.1   399   445   383   429   353   452 0.78 | transcript=PVW1_060011300_t1 | gene=PVW1_060011300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:270075-272918(-) | protein_length=947 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478745.1         -            250 4978at5820           -            500   0.00023   18.6   0.0   1   2    0.0059       3.2    4.9   0.0   422   492    23    93     7    98 0.89 | transcript=PVW1_080011800_t1 | gene=PVW1_080011800 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVZ4] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVZ4] | location=CAJZCX010000009:336242-337833(+) | protein_length=250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478745.1         -            250 4978at5820           -            500   0.00023   18.6   0.0   2   2   4.7e-05     0.026   11.8   0.1   415   497   167   249   138   250 0.87 | transcript=PVW1_080011800_t1 | gene=PVW1_080011800 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVZ4] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GVZ4] | location=CAJZCX010000009:336242-337833(+) | protein_length=250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478612.1         -            318 4978at5820           -            500   0.00039   17.9   0.2   1   2     7e-07   0.00039   17.9   0.2   420   496    86   163    76   166 0.89 | transcript=PVW1_080007500_t1 | gene=PVW1_080007500 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HB72] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HB72] | location=CAJZCX010000009:169507-172597(+) | protein_length=318 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478612.1         -            318 4978at5820           -            500   0.00039   17.9   0.2   2   2       2.9   1.6e+03   -4.0   1.7   386   420   257   291   241   300 0.57 | transcript=PVW1_080007500_t1 | gene=PVW1_080007500 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HB72] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HB72] | location=CAJZCX010000009:169507-172597(+) | protein_length=318 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479878.1         -            361 4978at5820           -            500    0.0046   14.3   0.1   1   2   3.2e-05     0.018   12.4   0.1   422   486   120   185   110   198 0.89 | transcript=PVW1_050026200_t1 | gene=PVW1_050026200 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X6] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X6] | location=CAJZCX010000010:889935-892352(-) | protein_length=361 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479878.1         -            361 4978at5820           -            500    0.0046   14.3   0.1   2   2      0.32   1.8e+02   -0.8   0.0   421   492   203   273   197   280 0.79 | transcript=PVW1_050026200_t1 | gene=PVW1_050026200 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X6] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X6] | location=CAJZCX010000010:889935-892352(-) | protein_length=361 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472320.1         -            110 4978at5820           -            500     0.011   13.1   0.0   1   1   2.2e-05     0.012   13.0   0.0   154   487    11    79     2    95 0.57 | transcript=PVW1_140049400_t1 | gene=PVW1_140049400 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKM2] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKM2] | location=CAJZCX010000003:1934377-1934965(-) | protein_length=110 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479718.1         -            292 4978at5820           -            500     0.016   12.5   0.0   1   2     0.012       6.5    3.9   0.0   421   455     8    42     2    87 0.83 | transcript=PVW1_050016100_t1 | gene=PVW1_050016100 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTA5] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTA5] | location=CAJZCX010000010:512076-513290(+) | protein_length=292 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479718.1         -            292 4978at5820           -            500     0.016   12.5   0.0   2   2    0.0019         1    6.6   0.0   418   496   153   231   140   234 0.87 | transcript=PVW1_050016100_t1 | gene=PVW1_050016100 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTA5] | transcript_product=RNA-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTA5] | location=CAJZCX010000010:512076-513290(+) | protein_length=292 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4978at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4978at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4978at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:39:53 2026
# [ok]
