#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473567.1         -           1948 821at5820            -           1086         0 1129.3  80.4   1  15   5.4e-11   3.3e-07   26.9   0.0     1    50     1    63     1    72 0.77 | transcript=PVW1_120049600_t1 | gene=PVW1_120049600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1856270-1862394(+) | protein_length=1948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473567.1         -           1948 821at5820            -           1086         0 1129.3  80.4  12  15   2.8e-28   1.7e-24   84.2   2.7   736   806  1357  1434  1351  1438 0.91 | transcript=PVW1_120049600_t1 | gene=PVW1_120049600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1856270-1862394(+) | protein_length=1948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473567.1         -           1948 821at5820            -           1086         0 1129.3  80.4  13  15   4.7e-11   2.9e-07   27.1   0.0   806   856  1499  1551  1496  1556 0.91 | transcript=PVW1_120049600_t1 | gene=PVW1_120049600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1856270-1862394(+) | protein_length=1948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473567.1         -           1948 821at5820            -           1086         0 1129.3  80.4  14  15   5.9e-18   3.6e-14   50.0   0.1   861   907  1615  1661  1603  1682 0.90 | transcript=PVW1_120049600_t1 | gene=PVW1_120049600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1856270-1862394(+) | protein_length=1948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473567.1         -           1948 821at5820            -           1086         0 1129.3  80.4  15  15   3.9e-66   2.4e-62  209.5  14.6   918  1085  1759  1938  1746  1939 0.92 | transcript=PVW1_120049600_t1 | gene=PVW1_120049600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1856270-1862394(+) | protein_length=1948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/821at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/821at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/821at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:50:29 2026
# [ok]
