#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472523.1         -           1103 2216at5820           -            639         0 1235.7  55.1   1   4  6.1e-253  3.7e-250  830.2  13.5     1   380     6   394     6   405 0.98 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483569.1         -           2302 2216at5820           -            639   2.4e-30  104.0   8.1   2   2   8.5e-26   5.2e-23   79.8   2.6   170   365   652   855   642   874 0.85 | transcript=PVW1_030027900_t1 | gene=PVW1_030027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:974221-981129(+) | protein_length=2302 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 2216at5820           -            639   5.6e-27   92.9  31.0   1   4     5e-12     3e-09   34.3   5.4    28   139   107   218    82   222 0.77 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 2216at5820           -            639   5.6e-27   92.9  31.0   2   4   2.6e-16   1.6e-13   48.5   2.3   145   305   260   431   242   440 0.80 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 2216at5820           -            639   5.6e-27   92.9  31.0   3   4   6.1e-10   3.7e-07   27.4   0.9   311   373   516   581   513   625 0.74 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 2216at5820           -            639   5.6e-27   92.9  31.0   4   4       1.1     7e+02   -3.2   1.0   475   528   938   991   922  1003 0.71 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   1   6   1.4e-15   8.3e-13   46.1  16.8    32   257   163   414   138   419 0.71 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   2   6   5.1e-19   3.1e-16   57.4   1.2   257   382   498   624   489   666 0.87 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   3   6       3.2   1.9e+03   -4.7   0.6   396   459  1209  1273  1205  1275 0.82 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   4   6        10   6.1e+03  -13.9  13.4   453   515  1460  1522  1367  1572 0.45 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   5   6      0.66     4e+02   -2.4   2.2   192   242  1866  1919  1855  1938 0.75 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 2216at5820           -            639   2.4e-25   87.5  25.2   6   6     0.039        24    1.6   0.8   373   445  3179  3252  3158  3258 0.76 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 2216at5820           -            639   3.5e-24   83.7   7.3   1   2   5.7e-27   3.5e-24   83.7   7.3    75   383    92   445     4   514 0.70 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 2216at5820           -            639   3.5e-24   83.7   7.3   2   2       1.3   7.9e+02   -3.4   0.2   295   320   876   901   851   920 0.44 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485002.1         -            808 2216at5820           -            639     2e-23   81.2   5.8   1   1   5.2e-26   3.2e-23   80.5   5.8    75   367   116   416    81   426 0.79 | transcript=PVW1_010018300_t1 | gene=PVW1_010018300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:595397-598644(+) | protein_length=808 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 2216at5820           -            639   2.9e-14   50.9  40.9   1   2   4.9e-17   2.9e-14   50.9  40.9    29   444     1   461     1   521 0.67 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 2216at5820           -            639   2.9e-14   50.9  40.9   2   2      0.93   5.6e+02   -2.9   0.8   464   488   720   744   679   753 0.53 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2216at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2216at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2216at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:32 2026
# [ok]
