#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3   1  39   1.3e-49   9.9e-47  156.3   2.1     1    81     1    81     1    88 0.98 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  12  39     0.038        29   -1.2   0.5  1908  1925  3098  3116  3093  3121 0.89 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  13  39   6.9e-52   5.3e-49  163.9   8.8  1899  2017  3133  3248  3116  3253 0.83 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  14  39    0.0056       4.3    1.5   0.2  2008  2032  3277  3301  3271  3311 0.83 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  15  39   1.2e-48   8.8e-46  153.2   5.6  2030  2129  3405  3511  3392  3526 0.91 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  16  39     5e-45   3.8e-42  141.1   2.4  2123  2205  3578  3660  3568  3663 0.94 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  17  39   2.4e-81   1.9e-78  261.6   3.4  2202  2335  3752  3885  3728  3893 0.91 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  18  39   1.2e-86   9.2e-84  279.2   9.5  2335  2483  4034  4183  4030  4197 0.96 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  19  39   2.2e-17   1.7e-14   49.3   0.6  2478  2516  4305  4343  4297  4347 0.94 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  20  39   3.9e-52     3e-49  164.7  13.8  2516  2647  4402  4571  4396  4581 0.82 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  21  39     8e-92   6.1e-89  296.4  18.6  2646  2821  4694  4872  4686  4878 0.94 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  22  39         8   6.1e+03  -23.4  35.1  2896  2931  4877  4912  4869  4919 0.43 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  23  39         8   6.1e+03  -40.4  53.3  2882  2948  4886  4953  4884  4976 0.55 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  24  39         8   6.1e+03  -81.2 109.6  2797  2929  4954  5102  4914  5114 0.43 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  25  39   6.2e-44   4.7e-41  137.5  83.5  2777  2932  5092  5250  5088  5251 0.89 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  26  39   1.2e-43   9.1e-41  136.5  53.8  2899  3015  5243  5359  5242  5365 0.92 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  27  39   4.5e-20   3.4e-17   58.3   0.8  3011  3060  5674  5723  5666  5731 0.88 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  28  39   1.7e-07   0.00013   16.5   1.2  3059  3104  5829  5874  5808  5902 0.80 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  29  39   6.6e-05      0.05    7.9   8.1  3109  3140  5940  5971  5904  5982 0.86 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  30  39   1.1e-33   8.4e-31  103.5   2.8  3120  3206  6043  6133  6020  6141 0.84 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  31  39   5.1e-51   3.8e-48  161.0   1.2  3203  3303  6280  6384  6265  6394 0.93 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  32  39   1.4e-56   1.1e-53  179.4   4.0  3300  3425  6517  6641  6513  6651 0.91 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  33  39   2.3e-27   1.8e-24   82.5  24.7  3365  3500  6714  6856  6713  6867 0.68 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  34  39  4.8e-112  3.7e-109  363.5   1.3  3497  3708  6962  7186  6947  7191 0.92 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  35  39   5.2e-38     4e-35  117.8   8.8  3700  3795  7234  7353  7227  7359 0.84 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  36  39   2.6e-74     2e-71  238.3   7.5  3792  3942  7419  7603  7407  7610 0.85 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  37  39   8.3e-26   6.3e-23   77.3   2.0  3939  3990  7675  7726  7665  7735 0.88 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  38  39   1.2e-48     9e-46  153.1   3.3  3984  4074  7835  7925  7827  7943 0.92 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 24at5820             -           4512         0 7731.2 815.3  39  39         0         0 1081.1  13.7  4067  4512  8129  8574  8119  8574 0.99 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476788.1         -           1983 24at5820             -           4512   2.9e-46  154.8   7.0   1   2   1.5e-09   1.1e-06   23.3   2.4  4159  4301  1375  1524  1324  1538 0.79 | transcript=PVW1_090024600_t1 | gene=PVW1_090024600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:876468-882419(+) | protein_length=1983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476788.1         -           1983 24at5820             -           4512   2.9e-46  154.8   7.0   2   2   1.5e-42   1.1e-39  132.9   0.1  4325  4509  1800  1980  1794  1982 0.95 | transcript=PVW1_090024600_t1 | gene=PVW1_090024600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:876468-882419(+) | protein_length=1983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 24at5820             -           4512   1.2e-24   83.1   6.7   1   5         8   6.1e+03  -16.6  41.4  2891  2953   142   203   116   214 0.50 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 24at5820             -           4512   1.2e-24   83.1   6.7   2   5         8   6.1e+03  -11.9   7.9  1740  1794   438   493   393   507 0.61 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 24at5820             -           4512   1.2e-24   83.1   6.7   3   5       3.5   2.7e+03   -7.8  16.9  2877  2952  3062  3136  3042  3154 0.71 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 24at5820             -           4512   1.2e-24   83.1   6.7   4   5         8   6.1e+03  -14.9  18.0  2784  2929  3379  3517  3355  3550 0.58 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 24at5820             -           4512   1.2e-24   83.1   6.7   5   5   1.5e-27   1.2e-24   83.1   6.7  4243  4509  3551  3822  3544  3824 0.82 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476510.1         -            345 24at5820             -           4512     0.039    8.3   7.2   1   1   8.4e-05     0.064    7.6   7.2  2894  2928   130   164   100   189 0.64 | transcript=PVW1_090007200_t1 | gene=PVW1_090007200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:144387-145547(+) | protein_length=345 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479897.1         -            435 24at5820             -           4512     0.075    7.4  19.9   1   1   0.00013     0.096    7.0  19.9  2892  3031   124   275   110   295 0.51 | transcript=PVW1_050027900_t1 | gene=PVW1_050027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:947645-949142(-) | protein_length=435 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 24at5820             -           4512       4.6    1.4  11.2   1   1    0.0067       5.1    1.3  11.2  2892  2946    72   126    51   137 0.50 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472488.1         -            571 24at5820             -           4512       5.6    1.1  26.1   1   1    0.0087       6.6    0.9  26.1  2812  2944   281   398   250   532 0.61 | transcript=PVW1_140065500_t1 | gene=PVW1_140065500 | organism=Plasmodium_vivax_PvW1 | gene_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | transcript_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | location=CAJZCX010000003:2644187-2645902(+) | protein_length=571 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473803.1         -            275 24at5820             -           4512       7.8    0.7  16.0   1   1     0.015        11    0.1  16.0  2896  2971   195   268   172   273 0.64 | transcript=PVW1_120068100_t1 | gene=PVW1_120068100 | organism=Plasmodium_vivax_PvW1 | gene_product=CS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHJ0] | transcript_product=CS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHJ0] | location=CAJZCX010000004:2642012-2643512(-) | protein_length=275 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/24at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/24at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:27 2026
# [ok]
