#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473273.1         -            565 5037at5820           -            422  1.8e-218  723.9  34.2   1   3    0.0021       1.3    6.3   0.0     7    55    28    75    24    95 0.73 | transcript=PVW1_120030400_t1 | gene=PVW1_120030400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1131926-1135402(+) | protein_length=565 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476527.1         -            585 5037at5820           -            422   6.2e-38  129.2  50.3   3   4   6.8e-11   4.1e-08   30.9   3.0   288   355   431   497   421   507 0.87 | transcript=PVW1_090009400_t1 | gene=PVW1_090009400 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCB5] | transcript_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCB5] | location=CAJZCX010000007:274236-277874(-) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476527.1         -            585 5037at5820           -            422   6.2e-38  129.2  50.3   4   4   3.5e-06    0.0021   15.4   0.2   128   168   511   550   495   574 0.84 | transcript=PVW1_090009400_t1 | gene=PVW1_090009400 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCB5] | transcript_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCB5] | location=CAJZCX010000007:274236-277874(-) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479067.1         -            575 5037at5820           -            422     1e-37  128.5  62.7   1   3   1.7e-07   0.00011   19.7   4.8   344   405   226   289   178   296 0.80 | transcript=PVW1_080025400_t1 | gene=PVW1_080025400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:935586-937313(-) | protein_length=575 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479067.1         -            575 5037at5820           -            422     1e-37  128.5  62.7   2   3   5.6e-24   3.4e-21   74.0  22.7   227   404   232   416   229   419 0.86 | transcript=PVW1_080025400_t1 | gene=PVW1_080025400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:935586-937313(-) | protein_length=575 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479067.1         -            575 5037at5820           -            422     1e-37  128.5  62.7   3   3     1e-20   6.2e-18   63.3  19.3   237   404   377   537   374   547 0.89 | transcript=PVW1_080025400_t1 | gene=PVW1_080025400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:935586-937313(-) | protein_length=575 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475760.1         -            378 5037at5820           -            422   4.7e-32  109.8  26.0   1   4     5e-08     3e-05   21.5   0.5   345   403    32    91    26    93 0.76 | transcript=PVW1_130027200_t1 | gene=PVW1_130027200 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | location=CAJZCX010000006:996469-999981(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475760.1         -            378 5037at5820           -            422   4.7e-32  109.8  26.0   2   4   4.4e-10   2.7e-07   28.2   4.3   109   169    93   153    91   157 0.64 | transcript=PVW1_130027200_t1 | gene=PVW1_130027200 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | location=CAJZCX010000006:996469-999981(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475760.1         -            378 5037at5820           -            422   4.7e-32  109.8  26.0   3   4     5e-11     3e-08   31.4   1.2   283   362   156   232   153   239 0.91 | transcript=PVW1_130027200_t1 | gene=PVW1_130027200 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | location=CAJZCX010000006:996469-999981(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475760.1         -            378 5037at5820           -            422   4.7e-32  109.8  26.0   4   4   9.7e-15   5.9e-12   43.6   0.8   236   350   240   349   233   359 0.92 | transcript=PVW1_130027200_t1 | gene=PVW1_130027200 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIQ9] | location=CAJZCX010000006:996469-999981(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473392.1         -            481 5037at5820           -            422   6.3e-20   69.8  45.5   1   3   3.1e-08   1.9e-05   22.1  10.0   106   194    79   175    23   178 0.56 | transcript=PVW1_120037600_t1 | gene=PVW1_120037600 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | transcript_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | location=CAJZCX010000004:1368960-1370405(-) | protein_length=481 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473392.1         -            481 5037at5820           -            422   6.3e-20   69.8  45.5   2   3   2.6e-08   1.6e-05   22.4   8.1   104   194   149   236   145   237 0.81 | transcript=PVW1_120037600_t1 | gene=PVW1_120037600 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | transcript_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | location=CAJZCX010000004:1368960-1370405(-) | protein_length=481 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473392.1         -            481 5037at5820           -            422   6.3e-20   69.8  45.5   3   3     3e-13   1.8e-10   38.7  21.9   229   362   222   355   216   414 0.83 | transcript=PVW1_120037600_t1 | gene=PVW1_120037600 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | transcript_product=CPW-WPC family protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGM5] | location=CAJZCX010000004:1368960-1370405(-) | protein_length=481 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477753.1         -            282 5037at5820           -            422   1.5e-11   42.2  13.8   1   2   3.2e-09     2e-06   25.4  10.1    13   168    29   187    20   194 0.77 | transcript=PVW1_110025000_t1 | gene=PVW1_110025000 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | location=CAJZCX010000008:852761-855014(+) | protein_length=282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477753.1         -            282 5037at5820           -            422   1.5e-11   42.2  13.8   2   2   5.7e-07   0.00034   18.0   0.1   289   339   197   245   191   252 0.93 | transcript=PVW1_110025000_t1 | gene=PVW1_110025000 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZP7] | location=CAJZCX010000008:852761-855014(+) | protein_length=282 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474745.1         -            250 5037at5820           -            422   1.8e-09   35.4  13.5   1   1   2.3e-11   1.4e-08   32.5  13.5    99   221    83   223    70   231 0.73 | transcript=PVW1_100027000_t1 | gene=PVW1_100027000 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYA1] | transcript_product=CPW-WPC family protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYA1] | location=CAJZCX010000005:1073731-1075857(-) | protein_length=250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477859.1         -            185 5037at5820           -            422   3.1e-05   21.4   5.8   1   1   9.4e-08   5.7e-05   20.6   5.4   197   277    70   154    64   184 0.71 | transcript=PVW1_110030800_t1 | gene=PVW1_110030800 | organism=Plasmodium_vivax_PvW1 | gene_product=CPW_WPC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZY0] | transcript_product=CPW_WPC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZY0] | location=CAJZCX010000008:1129484-1131250(-) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480663.1         -            144 5037at5820           -            422     0.045   11.0   1.3   1   1   9.8e-05     0.059   10.6   1.3    21   107    10    97     2   103 0.85 | transcript=PVW1_070033700_t1 | gene=PVW1_070033700 | organism=Plasmodium_vivax_PvW1 | gene_product=SURF6 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAZ4] | transcript_product=SURF6 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAZ4] | location=CAJZCX010000011:1232682-1233681(-) | protein_length=144 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5037at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5037at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5037at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:09 2026
# [ok]
