#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477186.1         -           1716 656at5820            -           1340         0 2351.9 121.0   1   4  1.8e-208  2.2e-205  683.5  39.2     1   401     1   475     1   500 0.83 | transcript=PVW1_090045700_t1 | gene=PVW1_090045700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1809963-1815586(+) | protein_length=1716 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473232.1         -            817 656at5820            -           1340   6.1e-65  218.2  19.2   3   3   4.8e-29   5.8e-26   89.0  15.2   408   888   333   769   327   814 0.81 | transcript=PVW1_120026800_t1 | gene=PVW1_120026800 | organism=Plasmodium_vivax_PvW1 | gene_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0V5] | transcript_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0V5] | location=CAJZCX010000004:1007664-1010405(-) | protein_length=817 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475146.1         -            800 656at5820            -           1340     1e-59  200.9  65.1   1   3   5.6e-18   6.7e-15   52.4   5.5    87   222    69   198    50   208 0.75 | transcript=PVW1_100054400_t1 | gene=PVW1_100054400 | organism=Plasmodium_vivax_PvW1 | gene_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | transcript_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | location=CAJZCX010000005:2216695-2220462(+) | protein_length=800 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475146.1         -            800 656at5820            -           1340     1e-59  200.9  65.1   2   3   3.7e-25   4.4e-22   76.2   4.9   266   368   201   305   196   329 0.88 | transcript=PVW1_100054400_t1 | gene=PVW1_100054400 | organism=Plasmodium_vivax_PvW1 | gene_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | transcript_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | location=CAJZCX010000005:2216695-2220462(+) | protein_length=800 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475146.1         -            800 656at5820            -           1340     1e-59  200.9  65.1   3   3     2e-26   2.4e-23   80.4  40.1   423   912   331   772   314   778 0.78 | transcript=PVW1_100054400_t1 | gene=PVW1_100054400 | organism=Plasmodium_vivax_PvW1 | gene_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | transcript_product=Myosin motor domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ42] | location=CAJZCX010000005:2216695-2220462(+) | protein_length=800 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478017.1         -           1986 656at5820            -           1340   6.5e-22   75.6  34.7   1   5     2e-20   2.5e-17   60.4   8.9    65   327    44   341    34   349 0.72 | transcript=PVW1_110041000_t1 | gene=PVW1_110041000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1525827-1531787(+) | protein_length=1986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478017.1         -           1986 656at5820            -           1340   6.5e-22   75.6  34.7   2   5      0.59   7.1e+02   -4.0   4.3   233   280   475   525   453   561 0.51 | transcript=PVW1_110041000_t1 | gene=PVW1_110041000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1525827-1531787(+) | protein_length=1986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478017.1         -           1986 656at5820            -           1340   6.5e-22   75.6  34.7   3   5   1.3e-11   1.6e-08   31.3  17.7   409   794   550   965   495   990 0.68 | transcript=PVW1_110041000_t1 | gene=PVW1_110041000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1525827-1531787(+) | protein_length=1986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478017.1         -           1986 656at5820            -           1340   6.5e-22   75.6  34.7   4   5       4.5   5.4e+03   -7.0   4.4   369   390  1383  1404  1378  1415 0.49 | transcript=PVW1_110041000_t1 | gene=PVW1_110041000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1525827-1531787(+) | protein_length=1986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478017.1         -           1986 656at5820            -           1340   6.5e-22   75.6  34.7   5   5         5   6.1e+03   -8.4   8.1  1101  1315  1716  1929  1698  1947 0.49 | transcript=PVW1_110041000_t1 | gene=PVW1_110041000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1525827-1531787(+) | protein_length=1986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/656at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/656at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/656at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:43:32 2026
# [ok]
