#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476788.1         -           1983 828at5820            -           1161         0 1731.3 109.5   1   9   2.7e-74   5.5e-71  238.2   4.9     1   141     1   144     1   150 0.98 | transcript=PVW1_090024600_t1 | gene=PVW1_090024600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:876468-882419(+) | protein_length=1983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   3   8      0.07   1.4e+02   -1.6   2.5   709   757  2501  2550  2456  2562 0.73 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   4   8         3   6.1e+03  -27.2  27.7   584   630  5060  5107  5032  5127 0.45 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   5   8         3   6.1e+03  -13.4  16.2   576   676  5251  5349  5234  5359 0.56 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   6   8       1.4   2.8e+03   -5.9   2.5   261   321  7510  7567  7505  7584 0.74 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   7   8   1.5e-18   3.1e-15   53.5   3.5   721   925  8157  8371  8131  8379 0.76 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479686.1         -           8574 828at5820            -           1161   4.5e-56  188.8   8.0   8   8   1.3e-47   2.7e-44  149.8   0.1   968  1158  8374  8571  8368  8573 0.90 | transcript=PVW1_050013100_t1 | gene=PVW1_050013100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:389738-415462(+) | protein_length=8574 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 828at5820            -           1161   2.2e-27   93.8   4.1   1   4         3   6.1e+03  -25.9  23.4   579   598   152   171   135   193 0.40 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 828at5820            -           1161   2.2e-27   93.8   4.1   2   4         3   6.1e+03  -15.9  16.0   210   294   417   497   367   524 0.38 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 828at5820            -           1161   2.2e-27   93.8   4.1   3   4       1.6   3.2e+03   -6.1   3.0   761   855  2760  2851  2745  2858 0.72 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484653.1         -           3825 828at5820            -           1161   2.2e-27   93.8   4.1   4   4   1.1e-30   2.2e-27   93.8   4.1   978  1157  3637  3820  3590  3825 0.90 | transcript=PVW1_010008900_t1 | gene=PVW1_010008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:221406-234385(-) | protein_length=3825 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/828at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/828at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/828at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:46:36 2026
# [ok]
