#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473635.1         -           6377 17at5820             -           4792         0 9054.9 781.0   1  13         0         0 2378.6 212.8     1  1268     4  1330     4  1339 0.97 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   4  10   1.2e-12   1.2e-09   33.2  55.3  1135  1578  1349  1836  1313  1842 0.71 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   5  10   1.9e-42   1.9e-39  132.1  29.0  1616  2074  1923  2354  1897  2369 0.86 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   6  10   3.5e-27   3.6e-24   81.4   8.6  2213  2395  2487  2676  2440  2682 0.91 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   7  10   2.1e-21   2.1e-18   62.3  35.7  2625  3234  2896  3510  2889  3526 0.75 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   8  10   5.9e-43     6e-40  133.8  49.0  3310  3794  3548  4037  3513  4065 0.92 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2   9  10   6.6e-11   6.7e-08   27.4  12.4  3859  4006  4232  4380  4216  4387 0.84 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 17at5820             -           4792  7.9e-168  558.3 277.2  10  10   8.6e-61   8.7e-58  193.0  39.1  4055  4758  4480  5208  4466  5237 0.82 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   1  10    0.0026       2.6    2.2  20.1   157   325   249   423   230   434 0.68 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   2  10         6   6.1e+03   -9.8  18.8   356   506   622   782   579   847 0.74 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   3  10         6   6.1e+03  -39.0  43.6   611   854  1043  1285   977  1481 0.44 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   4  10         6   6.1e+03  -37.7  49.1   943  1196  1584  1848  1554  1992 0.46 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   5  10   3.9e-57     4e-54  180.8  62.3  1351  2139  2085  2864  2066  2872 0.81 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   6  10   1.2e-26   1.2e-23   79.6   9.2  2211  2408  2875  3082  2863  3088 0.85 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   7  10   5.9e-13     6e-10   34.2  15.6  2662  2956  3401  3702  3370  3714 0.75 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   8  10   9.2e-56   9.3e-53  176.3  76.7  3311  4068  4144  4920  4028  4926 0.82 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6   9  10   1.5e-33   1.5e-30  102.6  30.4  4129  4548  5078  5501  5057  5518 0.85 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 17at5820             -           4792  1.2e-161  537.7 245.6  10  10   1.9e-18   1.9e-15   52.4  11.5  4551  4757  5615  5840  5608  5873 0.78 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   1  11         6   6.1e+03  -11.0  21.3   736   881  1046  1194  1042  1211 0.86 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   2  11   1.6e-09   1.7e-06   22.8  43.5  1294  1574  1206  1509  1184  1515 0.73 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   3  11   2.1e-43   2.2e-40  135.2  23.1  1601  2071  1598  2082  1583  2097 0.82 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   4  11   6.2e-18   6.3e-15   50.7  13.6  2193  2457  2177  2444  2152  2454 0.76 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   5  11   1.8e-29   1.8e-26   89.0  29.3  2639  2994  2467  2813  2464  2813 0.89 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   6  11   7.4e-09   7.5e-06   20.6  25.5  3017  3240  2794  3013  2784  3025 0.82 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   7  11     8e-14   8.1e-11   37.1  31.5  3322  3698  3122  3516  3114  3523 0.81 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   8  11   4.9e-12   4.9e-09   31.1  31.2  3718  4011  3618  3895  3589  3901 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8   9  11   1.1e-13   1.1e-10   36.7   8.6  4019  4229  4313  4515  4300  4522 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8  10  11   1.2e-13   1.2e-10   36.5   8.2  4246  4443  4576  4769  4560  4777 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 17at5820             -           4792  2.9e-140  466.7 313.8  11  11   3.5e-26   3.6e-23   78.1   5.6  4522  4791  5006  5305  4996  5306 0.81 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   1   7         6   6.1e+03  -28.8  39.0   148   777   295   940   234   971 0.65 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   2   7   6.9e-55     7e-52  173.4  25.1  1299  2026  1450  2175  1402  2181 0.82 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   3   7   1.1e-06    0.0011   13.3   0.0  2037  2147  2229  2336  2224  2343 0.86 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   4   7   3.1e-16   3.2e-13   45.1   0.0  2217  2327  2346  2461  2340  2479 0.86 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   5   7     7e-05     0.071    7.4   0.1  2812  2935  2899  3021  2723  3027 0.76 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   6   7   5.4e-50   5.5e-47  157.1  53.2  3019  4007  3051  4003  3036  4022 0.84 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 17at5820             -           4792  3.7e-123  410.0 153.1   7   7   3.8e-20   3.8e-17   58.1   2.9  4156  4472  4220  4552  4213  4589 0.77 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   1  11         6   6.1e+03  -70.9 174.5   717  1640   347  1263   324  1292 0.63 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   2  11   0.00055      0.55    4.4  14.1  1647  1750  1351  1447  1343  1451 0.86 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   3  11   9.9e-18     1e-14   50.0  13.7  1783  1902  1451  1570  1447  1578 0.96 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   4  11   9.6e-13   9.7e-10   33.5  17.1  1926  2070  1654  1807  1650  1816 0.82 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   5  11   1.2e-06    0.0012   13.3   9.6  2201  2341  2043  2180  1971  2206 0.85 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   6  11    0.0012       1.2    3.3  46.7  2639  2938  2615  2921  2582  2956 0.78 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   7  11   2.3e-09   2.3e-06   22.3  26.6  3037  3242  2973  3173  2924  3182 0.80 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   8  11   1.1e-29   1.1e-26   89.7  53.6  3307  3785  3280  3776  3273  3795 0.86 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 17at5820             -           4792   2.5e-56  188.1 214.6   9  11   7.7e-10   7.8e-07   23.8  29.6  3859  4072  3953  4171  3929  4197 0.75 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
