#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479118.1         -           1377 1563at5820           -            937         0 1359.2  95.2   1   6  1.3e-115    8e-113  376.7  14.7     1   168    10   179    10   183 0.98 | transcript=PVW1_080028100_t1 | gene=PVW1_080028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1056760-1061101(+) | protein_length=1377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 1563at5820           -            937   1.1e-42  144.6  17.2   1   5   5.9e-08   3.6e-05   20.4   0.3    55   112    94   151    69   154 0.91 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 1563at5820           -            937   1.1e-42  144.6  17.2   2   5   2.5e-43   1.5e-40  137.5  11.4   165   461   188   506   181   515 0.87 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 1563at5820           -            937   1.1e-42  144.6  17.2   3   5     0.053        32    0.7   2.6   668   718   869   911   861   921 0.66 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 1563at5820           -            937   1.1e-42  144.6  17.2   4   5        10   6.1e+03  -12.8  34.6   613   875  1116  1376  1007  1438 0.57 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475491.1         -           1700 1563at5820           -            937   1.1e-42  144.6  17.2   5   5        10   6.1e+03   -9.4   8.1   385   459  1562  1642  1558  1684 0.66 | transcript=PVW1_130017000_t1 | gene=PVW1_130017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:550742-556229(+) | protein_length=1700 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   1   7   4.9e-35     3e-32  110.1  27.7    18   324   112   431    93   435 0.75 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   2   7     2e-15   1.2e-12   45.2   0.5   330   399   516   587   513   618 0.81 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   3   7      0.32   1.9e+02   -1.8   0.2   585   623   651   690   638   701 0.74 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   4   7      0.56   3.4e+02   -2.6   0.6   546   593   791   840   779   850 0.42 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   5   7       2.6   1.6e+03   -4.8   4.0   773   825   945   998   916  1038 0.45 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   6   7      0.22   1.4e+02   -1.3   0.6   173   240  1188  1255  1176  1261 0.77 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472528.1         -           1472 1563at5820           -            937   9.6e-42  141.5  34.3   7   7      0.92   5.6e+02   -3.4   4.8   756   828  1357  1429  1342  1459 0.71 | transcript=PVW1_140069200_t1 | gene=PVW1_140069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2762816-2767234(-) | protein_length=1472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 1563at5820           -            937   9.9e-38  128.2  26.0   1   3   5.5e-14   3.4e-11   40.4   1.7     8   112    35   145    29   147 0.75 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 1563at5820           -            937   9.9e-38  128.2  26.0   2   3     2e-32   1.2e-29  101.4   3.6   175   384   179   375   149   383 0.89 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472523.1         -           1103 1563at5820           -            937   9.9e-38  128.2  26.0   3   3      0.51   3.1e+02   -2.5   5.3   514   566   936   989   888  1080 0.53 | transcript=PVW1_140068700_t1 | gene=PVW1_140068700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2747019-2750479(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483569.1         -           2302 1563at5820           -            937   8.4e-35  118.5  17.0   1   2   3.4e-09     2e-06   24.6   0.6    15   123   261   367   250   374 0.79 | transcript=PVW1_030027900_t1 | gene=PVW1_030027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:974221-981129(+) | protein_length=2302 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483569.1         -           2302 1563at5820           -            937   8.4e-35  118.5  17.0   2   2   2.3e-31   1.4e-28   97.9  10.0   166   382   641   853   634   874 0.92 | transcript=PVW1_030027900_t1 | gene=PVW1_030027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:974221-981129(+) | protein_length=2302 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   1   7   2.6e-10   1.6e-07   28.2   8.7     5   112   153   268   150   280 0.70 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   2   7     8e-08   4.9e-05   20.0  14.7   166   266   293   411   270   421 0.68 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   3   7   4.8e-27   2.9e-24   83.6   9.4   279   459   502   680   487   684 0.83 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   4   7      0.47   2.9e+02   -2.4   4.0   509   577  1003  1073   991  1080 0.75 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   5   7        10   6.1e+03  -13.1  34.9   774   936  1398  1560  1390  1572 0.60 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   6   7       4.2   2.6e+03   -5.6   5.6   421   485  1694  1757  1689  1760 0.68 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478814.1         -           3269 1563at5820           -            937   1.1e-28   98.3  48.7   7   7      0.23   1.4e+02   -1.4   3.9   656   746  1861  1952  1856  2073 0.70 | transcript=PVW1_080015200_t1 | gene=PVW1_080015200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:489109-499192(-) | protein_length=3269 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 1563at5820           -            937   2.1e-15   54.3  54.3   1   5   2.6e-10   1.6e-07   28.3   5.4    16   113     5   108     2   126 0.84 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 1563at5820           -            937   2.1e-15   54.3  54.3   2   5   1.6e-07   9.8e-05   19.0  11.6   175   325   136   290   129   296 0.77 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 1563at5820           -            937   2.1e-15   54.3  54.3   3   5   3.5e-11   2.1e-08   31.1   0.3   329   388   318   377   311   387 0.91 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 1563at5820           -            937   2.1e-15   54.3  54.3   4   5      0.69   4.2e+02   -3.0   7.2   778   831   460   518   408   533 0.54 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477266.1         -            797 1563at5820           -            937   2.1e-15   54.3  54.3   5   5     0.069        42    0.4   1.0   682   751   682   752   669   784 0.65 | transcript=PVW1_090051800_t1 | gene=PVW1_090051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:2063821-2067363(-) | protein_length=797 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485002.1         -            808 1563at5820           -            937   2.6e-12   44.0  17.1   1   3   1.3e-10   7.7e-08   29.3   0.1    19   112    89   176    81   190 0.80 | transcript=PVW1_010018300_t1 | gene=PVW1_010018300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:595397-598644(+) | protein_length=808 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485002.1         -            808 1563at5820           -            937   2.6e-12   44.0  17.1   2   3   8.1e-09   4.9e-06   23.3   5.5   176   383   204   413   199   428 0.72 | transcript=PVW1_010018300_t1 | gene=PVW1_010018300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:595397-598644(+) | protein_length=808 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485002.1         -            808 1563at5820           -            937   2.6e-12   44.0  17.1   3   3       0.7   4.2e+02   -3.0   0.8   517   579   473   537   469   566 0.71 | transcript=PVW1_010018300_t1 | gene=PVW1_010018300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:595397-598644(+) | protein_length=808 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1563at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1563at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1563at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:31:30 2026
# [ok]
