#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479812.1         -           1106 2670at5820           -            735         0 1412.7  92.0   1   5   1.1e-21   6.9e-19   66.0   7.1     1    56     1    68     1    71 0.84 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 2670at5820           -            735   1.2e-50  171.0  10.4   2   2   1.2e-18   7.3e-16   56.0   2.1   536   715   999  1193   982  1201 0.78 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2670at5820           -            735   2.1e-50  170.1  16.3   1   5       2.1   1.3e+03   -4.4   6.4    29    63  1015  1049   999  1058 0.81 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2670at5820           -            735   2.1e-50  170.1  16.3   2   5       1.9   1.2e+03   -4.2   0.5     9    39  1099  1129  1095  1134 0.78 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2670at5820           -            735   2.1e-50  170.1  16.3   3   5   2.1e-31   1.3e-28   98.1   6.7   112   389  1384  1652  1342  1681 0.85 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2670at5820           -            735   2.1e-50  170.1  16.3   4   5   1.9e-28   1.1e-25   88.4   2.0   615   715  1747  1849  1687  1860 0.86 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2670at5820           -            735   2.1e-50  170.1  16.3   5   5        10   6.1e+03  -13.2   9.1    31    41  2995  3005  2989  3045 0.47 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 2670at5820           -            735   5.7e-47  158.8  12.8   1   4   1.6e-24   9.6e-22   75.4   9.0   112   395   125   412    92   440 0.78 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 2670at5820           -            735   5.7e-47  158.8  12.8   2   4     0.012       7.2    3.1   0.4   549   583   528   563   520   572 0.80 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 2670at5820           -            735   5.7e-47  158.8  12.8   3   4     3e-30   1.8e-27   94.3   0.1   611   728   570   688   564   695 0.91 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485086.1         -           1091 2670at5820           -            735   5.7e-47  158.8  12.8   4   4        10   6.1e+03  -27.8  27.9   430   434   870   874   836   911 0.43 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2670at5820           -            735     4e-31  106.4  15.7   1   4   1.6e-07   9.6e-05   19.2   0.0   112   152   224   265   204   278 0.80 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2670at5820           -            735     4e-31  106.4  15.7   2   4    0.0075       4.6    3.7   0.2   158   205   366   413   362   444 0.73 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2670at5820           -            735     4e-31  106.4  15.7   3   4   2.6e-06    0.0016   15.2   0.0   234   295   958  1018   953  1039 0.89 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2670at5820           -            735     4e-31  106.4  15.7   4   4   1.7e-21     1e-18   65.4   4.9   541   726  1410  1577  1393  1584 0.84 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 2670at5820           -            735     1e-29  101.8  11.9   1   2   4.3e-14   2.6e-11   40.9   5.5   112   367   313   540   257   569 0.79 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 2670at5820           -            735     1e-29  101.8  11.9   2   2     3e-21   1.8e-18   64.6   0.4   611   725   656   773   617   780 0.91 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2670at5820           -            735   3.1e-22   77.0  32.0   1   5       2.2   1.3e+03   -4.4   6.8     9    95   155   245   151   265 0.69 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2670at5820           -            735   3.1e-22   77.0  32.0   2   5     0.098        60    0.0   0.1    97   127   448   479   420   490 0.72 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2670at5820           -            735   3.1e-22   77.0  32.0   3   5   0.00022      0.14    8.8   0.2   133   154   723   744   690   830 0.83 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2670at5820           -            735   3.1e-22   77.0  32.0   4   5   8.7e-06    0.0053   13.4   1.4   245   300   966  1020   960  1122 0.65 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2670at5820           -            735   3.1e-22   77.0  32.0   5   5   2.5e-22   1.5e-19   68.1   0.8   536   713  1309  1490  1273  1507 0.78 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2670at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2670at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2670at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:14 2026
# [ok]
