#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9485086.1         -           1091 2167at5820           -            898         0 1747.8 120.9   1   3         0         0 1681.5  56.9     1   824     1   874     1   876 0.93 | transcript=PVW1_010021200_t1 | gene=PVW1_010021200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:736935-740210(-) | protein_length=1091 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476543.1         -           1396 2167at5820           -            898   2.3e-59  199.7  24.9   4   5      0.92   1.3e+02   -1.4  13.2   755   859   849   925   797   960 0.40 | transcript=PVW1_090010100_t1 | gene=PVW1_090010100 | organism=Plasmodium_vivax_PvW1 | gene_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | transcript_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | location=CAJZCX010000007:307986-312941(-) | protein_length=1396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476543.1         -           1396 2167at5820           -            898   2.3e-59  199.7  24.9   5   5       2.7   3.9e+02   -2.9   0.3   631   672  1089  1130  1043  1161 0.67 | transcript=PVW1_090010100_t1 | gene=PVW1_090010100 | organism=Plasmodium_vivax_PvW1 | gene_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | transcript_product=Chromatin remodeling protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX54] | location=CAJZCX010000007:307986-312941(-) | protein_length=1396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2167at5820           -            898   3.5e-57  192.5  11.6   1   5   6.7e-36   9.7e-34  114.9   2.9   154   435  1405  1685  1386  1696 0.82 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2167at5820           -            898   3.5e-57  192.5  11.6   2   5   1.9e-29   2.8e-27   93.5   1.5   482   648  1691  1858  1685  1866 0.88 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2167at5820           -            898   3.5e-57  192.5  11.6   3   5         2   2.9e+02   -2.5   3.3   787   821  2338  2365  2326  2390 0.41 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2167at5820           -            898   3.5e-57  192.5  11.6   4   5       5.8   8.4e+02   -4.0   7.0   788   864  2949  3026  2938  3050 0.35 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481457.1         -           3266 2167at5820           -            898   3.5e-57  192.5  11.6   5   5       5.7   8.2e+02   -4.0   6.7   804   835  3192  3223  3135  3255 0.60 | transcript=PVW1_060015500_t1 | gene=PVW1_060015500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:463219-473019(-) | protein_length=3266 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 2167at5820           -            898   5.2e-46  155.5  16.9   1   5       6.4   9.3e+02   -4.2   5.1   752   805     5    69     3    94 0.40 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 2167at5820           -            898   5.2e-46  155.5  16.9   2   5   2.8e-20   4.1e-18   63.2   8.7    98   325   188   416   180   431 0.75 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 2167at5820           -            898   5.2e-46  155.5  16.9   3   5      0.79   1.1e+02   -1.2   1.0   355   416   539   596   517   640 0.76 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 2167at5820           -            898   5.2e-46  155.5  16.9   4   5     0.002      0.29    7.5  11.2   422   527   735   853   720   869 0.67 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479812.1         -           1106 2167at5820           -            898   5.2e-46  155.5  16.9   5   5   2.1e-33     3e-31  106.6   1.1   534   639   977  1082   951  1105 0.84 | transcript=PVW1_050021600_t1 | gene=PVW1_050021600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:724089-728412(+) | protein_length=1106 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   1   6   3.2e-26   4.7e-24   82.8   0.1   108   333   327   543   302   575 0.82 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   2   6       2.2   3.2e+02   -2.6   0.1   349   433   604   685   599   690 0.85 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   3   6       1.6   2.3e+02   -2.1  24.5   772   856  1030  1119  1016  1126 0.47 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   4   6   3.5e-26   5.1e-24   82.7   0.6   511   661  1220  1377  1211  1397 0.87 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   5   6       1.8   2.6e+02   -2.4   3.8   760   786  1935  1961  1922  1987 0.54 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477856.1         -           2948 2167at5820           -            898   1.3e-45  154.2   3.4   6   6       1.5   2.2e+02   -2.1   2.2   813   848  2177  2212  2170  2229 0.72 | transcript=PVW1_110030500_t1 | gene=PVW1_110030500 | organism=Plasmodium_vivax_PvW1 | gene_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | transcript_product=SNF2 helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD4] | location=CAJZCX010000008:1109625-1118471(-) | protein_length=2948 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 2167at5820           -            898     2e-43  147.0   3.3   1   3   8.5e-34   1.2e-31  107.9   0.6   125   435   683   998   644  1008 0.78 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 2167at5820           -            898     2e-43  147.0   3.3   2   3   0.00094      0.14    8.5   0.1   490   558  1010  1077  1000  1081 0.77 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482429.1         -           1595 2167at5820           -            898     2e-43  147.0   3.3   3   3   4.2e-16   6.1e-14   49.4   0.1   560   656  1114  1209  1110  1254 0.88 | transcript=PVW1_040015100_t1 | gene=PVW1_040015100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:455532-460319(-) | protein_length=1595 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2167at5820           -            898   2.7e-39  133.3  14.1   1   4   5.7e-07   8.2e-05   19.2   0.1   118   175   214   267   167   279 0.73 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2167at5820           -            898   2.7e-39  133.3  14.1   2   4      0.13        19    1.4   0.1   190   253   373   431   365   449 0.75 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2167at5820           -            898   2.7e-39  133.3  14.1   3   4   2.8e-11   4.1e-09   33.4   0.0   258   314   960  1017   950  1039 0.87 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472593.1         -           1589 2167at5820           -            898   2.7e-39  133.3  14.1   4   4   1.4e-26     2e-24   84.1   3.3   484   661  1410  1587  1379  1589 0.91 | transcript=PVW1_140074400_t1 | gene=PVW1_140074400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2956140-2961100(+) | protein_length=1589 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 2167at5820           -            898   5.8e-27   92.5  16.0   1   2   3.2e-18   4.6e-16   56.4   5.9   113   393   298   551   193   574 0.73 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477692.1         -            877 2167at5820           -            898   5.8e-27   92.5  16.0   2   2   9.4e-14   1.4e-11   41.6   2.4   516   702   638   823   612   831 0.84 | transcript=PVW1_110019900_t1 | gene=PVW1_110019900 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | transcript_product=DNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZK5] | location=CAJZCX010000008:644945-647578(-) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2167at5820           -            898   2.5e-18   63.9  14.0   1   4       9.6   1.4e+03   -4.7   1.2   779   811   653   666   638   695 0.50 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2167at5820           -            898   2.5e-18   63.9  14.0   2   4   0.00035     0.051    9.9   0.1   154   174   723   743   718   806 0.86 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2167at5820           -            898   2.5e-18   63.9  14.0   3   4     9e-07   0.00013   18.5   0.2   265   334   965  1034   958  1143 0.65 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473224.1         -           1529 2167at5820           -            898   2.5e-18   63.9  14.0   4   4   4.2e-14   6.1e-12   42.8   0.0   564   643  1417  1496  1410  1506 0.93 | transcript=PVW1_120026000_t1 | gene=PVW1_120026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:961488-966548(-) | protein_length=1529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476556.1         -            630 2167at5820           -            898   3.6e-05   20.4  31.3   1   2   1.8e-06   0.00026   17.5   9.4   761   821   206   272   137   311 0.55 | transcript=PVW1_090010500_t1 | gene=PVW1_090010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:327394-329286(+) | protein_length=630 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476556.1         -            630 2167at5820           -            898   3.6e-05   20.4  31.3   2   2   0.00072       0.1    8.9  13.8   770   835   404   462   349   491 0.44 | transcript=PVW1_090010500_t1 | gene=PVW1_090010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:327394-329286(+) | protein_length=630 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476510.1         -            345 2167at5820           -            898   4.7e-05   20.0   4.0   1   1     4e-07   5.8e-05   19.7   4.0   758   832   124   180    61   207 0.51 | transcript=PVW1_090007200_t1 | gene=PVW1_090007200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:144387-145547(+) | protein_length=345 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475004.1         -            750 2167at5820           -            898   0.00069   16.1  58.6   1   3      0.16        23    1.2   0.1   487   572    23   110    11   117 0.79 | transcript=PVW1_100048000_t1 | gene=PVW1_100048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1958773-1961753(-) | protein_length=750 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475004.1         -            750 2167at5820           -            898   0.00069   16.1  58.6   2   3   0.00044     0.064    9.6  42.0   748   850   239   346   235   375 0.56 | transcript=PVW1_100048000_t1 | gene=PVW1_100048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1958773-1961753(-) | protein_length=750 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475004.1         -            750 2167at5820           -            898   0.00069   16.1  58.6   3   3     3e-05    0.0043   13.5   3.9   754   805   425   476   391   520 0.57 | transcript=PVW1_100048000_t1 | gene=PVW1_100048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1958773-1961753(-) | protein_length=750 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479241.1         -           1032 2167at5820           -            898     0.001   15.6  22.7   1   1   6.9e-06     0.001   15.6  22.7   767   817   893   934   881   979 0.47 | transcript=PVW1_080034500_t1 | gene=PVW1_080034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1305817-1309466(+) | protein_length=1032 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472106.1         -            244 2167at5820           -            898    0.0066   12.9  17.9   1   1   5.8e-05    0.0084   12.5  17.9   752   847    56   148    15   169 0.57 | transcript=PVW1_140029800_t1 | gene=PVW1_140029800 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK27] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK27] | location=CAJZCX010000003:1098258-1099402(-) | protein_length=244 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472562.1         -            400 2167at5820           -            898     0.014   11.8  27.0   1   2    0.0069         1    5.6   4.1   762   824    73   135    37   183 0.47 | transcript=PVW1_140072700_t1 | gene=PVW1_140072700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2885109-2886834(+) | protein_length=400 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472562.1         -            400 2167at5820           -            898     0.014   11.8  27.0   2   2   7.4e-05     0.011   12.2  15.0   754   849   229   324   204   361 0.46 | transcript=PVW1_140072700_t1 | gene=PVW1_140072700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2885109-2886834(+) | protein_length=400 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471921.1         -            158 2167at5820           -            898      0.04   10.3  15.9   1   1   0.00027     0.039   10.3  15.9   762   821    90   154    17   158 0.43 | transcript=PVW1_140017900_t1 | gene=PVW1_140017900 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJQ0] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJQ0] | location=CAJZCX010000003:590167-590643(-) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471879.1         -            470 2167at5820           -            898     0.042   10.2   9.9   1   1   0.00043     0.062    9.6   9.9   772   844    69   139    57   159 0.39 | transcript=PVW1_140016000_t1 | gene=PVW1_140016000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:517563-520661(-) | protein_length=470 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476907.1         -           1475 2167at5820           -            898     0.043   10.2  16.0   1   1   0.00057     0.083    9.2  16.0   772   815   826   864   785   874 0.40 | transcript=PVW1_090029300_t1 | gene=PVW1_090029300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1108671-1113098(-) | protein_length=1475 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473994.1         -            504 2167at5820           -            898     0.044   10.1  25.7   1   1   0.00053     0.077    9.3  25.7   744   819   429   501   392   504 0.45 | transcript=PVW1_120080500_t1 | gene=PVW1_120080500 | organism=Plasmodium_vivax_PvW1 | gene_product=FACT complex subunit SSRP1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHW0] | transcript_product=FACT complex subunit SSRP1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHW0] | location=CAJZCX010000004:3187696-3189210(-) | protein_length=504 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
