#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476609.1         -           1327 2411at5820           -            715         0 1067.6  45.9   1   7   1.8e-42   6.1e-40  135.6   0.7     1   101     1   107     1   121 0.93 | transcript=PVW1_090012700_t1 | gene=PVW1_090012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:410257-415127(+) | protein_length=1327 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482560.1         -           1029 2411at5820           -            715   2.3e-22   77.5  30.5   5   6   7.9e-05     0.027   11.2   0.2   461   529   839   911   833   915 0.81 | transcript=PVW1_040019500_t1 | gene=PVW1_040019500 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H864] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H864] | location=CAJZCX010000013:629604-632693(-) | protein_length=1029 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482560.1         -           1029 2411at5820           -            715   2.3e-22   77.5  30.5   6   6     1e-21   3.5e-19   67.0   0.0   603   686   928  1012   924  1021 0.90 | transcript=PVW1_040019500_t1 | gene=PVW1_040019500 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H864] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H864] | location=CAJZCX010000013:629604-632693(-) | protein_length=1029 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473797.1         -            861 2411at5820           -            715   2.1e-11   41.3   9.9   1   3      0.13        45    0.5   2.0    55    89   511   546   482   563 0.77 | transcript=PVW1_120067500_t1 | gene=PVW1_120067500 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | location=CAJZCX010000004:2619393-2621978(-) | protein_length=861 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473797.1         -            861 2411at5820           -            715   2.1e-11   41.3   9.9   2   3   3.9e-06    0.0013   15.5   4.3   459   531   553   629   522   641 0.72 | transcript=PVW1_120067500_t1 | gene=PVW1_120067500 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | location=CAJZCX010000004:2619393-2621978(-) | protein_length=861 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473797.1         -            861 2411at5820           -            715   2.1e-11   41.3   9.9   3   3     3e-09     1e-06   25.8   0.0   604   688   644   727   632   732 0.90 | transcript=PVW1_120067500_t1 | gene=PVW1_120067500 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H220] | location=CAJZCX010000004:2619393-2621978(-) | protein_length=861 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473683.1         -            326 2411at5820           -            715   1.4e-08   32.0  22.0   1   3   1.1e-08   3.7e-06   23.9   1.5    18    65    50    96    42   103 0.87 | transcript=PVW1_120060200_t1 | gene=PVW1_120060200 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | location=CAJZCX010000004:2340636-2342146(+) | protein_length=326 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473683.1         -            326 2411at5820           -            715   1.4e-08   32.0  22.0   2   3     7e-07   0.00024   18.0   1.2    15    74    93   151    91   179 0.81 | transcript=PVW1_120060200_t1 | gene=PVW1_120060200 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | location=CAJZCX010000004:2340636-2342146(+) | protein_length=326 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473683.1         -            326 2411at5820           -            715   1.4e-08   32.0  22.0   3   3      0.13        43    0.6   7.1    16    60   186   232   171   276 0.75 | transcript=PVW1_120060200_t1 | gene=PVW1_120060200 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHA3] | location=CAJZCX010000004:2340636-2342146(+) | protein_length=326 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474809.1         -            288 2411at5820           -            715   1.5e-08   31.8   1.8   1   2   1.9e-06   0.00066   16.5   0.4   474   532   102   163    90   172 0.81 | transcript=PVW1_100032000_t1 | gene=PVW1_100032000 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYI6] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYI6] | location=CAJZCX010000005:1262528-1264777(-) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474809.1         -            288 2411at5820           -            715   1.5e-08   31.8   1.8   2   2   6.6e-06    0.0022   14.7   0.0   605   690   178   264   165   272 0.75 | transcript=PVW1_100032000_t1 | gene=PVW1_100032000 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYI6] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYI6] | location=CAJZCX010000005:1262528-1264777(-) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   1   7     6e-05      0.02   11.5   4.6    14    65    10    60     3    76 0.79 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   2   7     0.004       1.3    5.5   2.6    17    56    59    97    50   108 0.84 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   3   7   0.00047      0.16    8.6   1.4    24    55   111   142    98   154 0.84 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   4   7    0.0066       2.2    4.8   4.4    24    60   162   198   143   205 0.81 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   5   7   0.00032      0.11    9.2   3.6    15    71   200   255   195   258 0.86 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   6   7   2.4e-05    0.0082   12.9   1.9    15    64   246   294   239   300 0.88 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481715.1         -            369 2411at5820           -            715   8.6e-07   26.0  49.3   7   7     0.077        26    1.3   0.4    16    58   293   337   288   355 0.73 | transcript=PVW1_060022800_t1 | gene=PVW1_060022800 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | transcript_product=MORN repeat-containing protein 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X9] | location=CAJZCX010000012:738499-739608(+) | protein_length=369 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483450.1         -            310 2411at5820           -            715   9.6e-06   22.5   7.0   1   2     2e-06   0.00066   16.5   2.8   470   537    89   160    43   167 0.76 | transcript=PVW1_030022100_t1 | gene=PVW1_030022100 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7S6] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7S6] | location=CAJZCX010000014:775312-777159(+) | protein_length=310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483450.1         -            310 2411at5820           -            715   9.6e-06   22.5   7.0   2   2   0.00051      0.17    8.5   0.1   604   691   169   256   160   271 0.81 | transcript=PVW1_030022100_t1 | gene=PVW1_030022100 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7S6] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7S6] | location=CAJZCX010000014:775312-777159(+) | protein_length=310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 2411at5820           -            715   7.9e-05   19.5  21.8   1   3   0.00054      0.18    8.4   0.2    16    65   158   207   151   215 0.91 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 2411at5820           -            715   7.9e-05   19.5  21.8   2   3    0.0009       0.3    7.7   5.8    20    98   231   312   213   317 0.83 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476993.1         -           1017 2411at5820           -            715   7.9e-05   19.5  21.8   3   3   4.5e-05     0.015   12.0   3.1    14    59   318   363   310   375 0.85 | transcript=PVW1_090035100_t1 | gene=PVW1_090035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1325338-1328391(+) | protein_length=1017 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479037.1         -            327 2411at5820           -            715    0.0001   19.2   0.0   1   1   5.6e-07   0.00019   18.3   0.0   602   689   184   274   158   283 0.76 | transcript=PVW1_080024100_t1 | gene=PVW1_080024100 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWH9] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWH9] | location=CAJZCX010000009:876179-877497(-) | protein_length=327 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482791.1         -           2121 2411at5820           -            715   0.00011   19.1   0.6   1   2   7.9e-05     0.027   11.2   0.1   469   532  1779  1848  1771  1856 0.78 | transcript=PVW1_040028500_t1 | gene=PVW1_040028500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:973804-980169(+) | protein_length=2121 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482791.1         -           2121 2411at5820           -            715   0.00011   19.1   0.6   2   2    0.0027      0.91    6.1   0.1   603   642  1860  1898  1852  1951 0.68 | transcript=PVW1_040028500_t1 | gene=PVW1_040028500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:973804-980169(+) | protein_length=2121 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474987.1         -           1374 2411at5820           -            715   0.00033   17.4  31.0   1   4     0.041        14    2.2   0.1   426   464   166   201   153   254 0.79 | transcript=PVW1_100046800_t1 | gene=PVW1_100046800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1899945-1904263(+) | protein_length=1374 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474987.1         -           1374 2411at5820           -            715   0.00033   17.4  31.0   2   4   0.00058      0.19    8.3   9.4    13   100   854   942   847   946 0.81 | transcript=PVW1_100046800_t1 | gene=PVW1_100046800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1899945-1904263(+) | protein_length=1374 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474987.1         -           1374 2411at5820           -            715   0.00033   17.4  31.0   3   4   1.5e-05    0.0052   13.5   2.5    17    55   949   986   944   998 0.88 | transcript=PVW1_100046800_t1 | gene=PVW1_100046800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1899945-1904263(+) | protein_length=1374 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474987.1         -           1374 2411at5820           -            715   0.00033   17.4  31.0   4   4    0.0072       2.4    4.7   0.8    25    78  1275  1330  1256  1343 0.76 | transcript=PVW1_100046800_t1 | gene=PVW1_100046800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1899945-1904263(+) | protein_length=1374 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485130.1         -            721 2411at5820           -            715   0.00085   16.1   3.3   1   3     0.021       7.1    3.1   0.3   361   399   506   544   471   554 0.82 | transcript=PVW1_010023200_t1 | gene=PVW1_010023200 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | location=CAJZCX010000016:835802-838807(+) | protein_length=721 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485130.1         -            721 2411at5820           -            715   0.00085   16.1   3.3   2   3    0.0022      0.75    6.4   0.0   507   528   579   600   556   606 0.84 | transcript=PVW1_010023200_t1 | gene=PVW1_010023200 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | location=CAJZCX010000016:835802-838807(+) | protein_length=721 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485130.1         -            721 2411at5820           -            715   0.00085   16.1   3.3   3   3    0.0056       1.9    5.0   0.0   606   699   622   717   618   720 0.81 | transcript=PVW1_010023200_t1 | gene=PVW1_010023200 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | transcript_product=Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GR37] | location=CAJZCX010000016:835802-838807(+) | protein_length=721 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482742.1         -            191 2411at5820           -            715    0.0012   15.6   9.1   1   2     0.011       3.6    4.1   0.9    24    60    31    67    18    74 0.82 | transcript=PVW1_040026400_t1 | gene=PVW1_040026400 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8B9] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8B9] | location=CAJZCX010000013:907678-908855(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482742.1         -            191 2411at5820           -            715    0.0012   15.6   9.1   2   2   3.9e-06    0.0013   15.5   3.2    17    64    71   117    62   146 0.85 | transcript=PVW1_040026400_t1 | gene=PVW1_040026400 | organism=Plasmodium_vivax_PvW1 | gene_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8B9] | transcript_product=MORN repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8B9] | location=CAJZCX010000013:907678-908855(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478192.1         -            354 2411at5820           -            715    0.0017   15.1   3.1   1   3     0.019       6.4    3.3   0.6   363   399    86   122    73   135 0.88 | transcript=PVW1_110049500_t1 | gene=PVW1_110049500 | organism=Plasmodium_vivax_PvW1 | gene_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | transcript_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | location=CAJZCX010000008:1882409-1883946(-) | protein_length=354 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478192.1         -            354 2411at5820           -            715    0.0017   15.1   3.1   2   3   0.00024     0.081    9.6   0.1   464   529   118   177   117   183 0.71 | transcript=PVW1_110049500_t1 | gene=PVW1_110049500 | organism=Plasmodium_vivax_PvW1 | gene_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | transcript_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | location=CAJZCX010000008:1882409-1883946(-) | protein_length=354 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478192.1         -            354 2411at5820           -            715    0.0017   15.1   3.1   3   3     0.038        13    2.3   0.0   604   690   198   302   183   314 0.60 | transcript=PVW1_110049500_t1 | gene=PVW1_110049500 | organism=Plasmodium_vivax_PvW1 | gene_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | transcript_product=Aurora kinase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0I7] | location=CAJZCX010000008:1882409-1883946(-) | protein_length=354 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475709.1         -            722 2411at5820           -            715    0.0081   12.9   1.8   1   3      0.18        60    0.1   0.1   336   390    43   103    34   108 0.67 | transcript=PVW1_130025000_t1 | gene=PVW1_130025000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:917366-919534(+) | protein_length=722 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475709.1         -            722 2411at5820           -            715    0.0081   12.9   1.8   2   3    0.0005      0.17    8.5   0.3   457   529    92   165    82   177 0.70 | transcript=PVW1_130025000_t1 | gene=PVW1_130025000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:917366-919534(+) | protein_length=722 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475709.1         -            722 2411at5820           -            715    0.0081   12.9   1.8   3   3      0.03        10    2.7   0.0   599   634   183   218   171   279 0.87 | transcript=PVW1_130025000_t1 | gene=PVW1_130025000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:917366-919534(+) | protein_length=722 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
