#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472157.1         -            164 12598at5820          -            148  4.8e-105  346.1   0.2   1   1  1.3e-107  5.5e-105  345.9   0.2     1   148     1   148     1   148 1.00 | transcript=PVW1_140033900_t1 | gene=PVW1_140033900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKG7] | location=CAJZCX010000003:1238376-1239175(+) | protein_length=164 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473198.1         -            262 12598at5820          -            148   5.6e-13   47.4   0.3   1   1   2.1e-15     9e-13   46.7   0.3     8   117   122   232   116   242 0.88 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 12598at5820          -            148   3.1e-11   41.7   0.0   1   1   7.8e-14   3.4e-11   41.6   0.0    30   125    35   135     8   139 0.82 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 12598at5820          -            148   1.3e-09   36.5   0.1   1   1   4.4e-12   1.9e-09   35.9   0.1     3   147   167   315   165   316 0.85 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12598at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12598at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12598at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:27:22 2026
# [ok]
