#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479987.1         -           2667 270at5820            -           1986         0 3535.0 150.3   1  10   1.4e-30   1.2e-27   94.3   0.7     1    56     1    57     1    64 0.95 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   2   8  3.2e-123  2.8e-120  401.4  37.6   435   986   522  1096   515  1142 0.88 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   3   8     2e-13   1.8e-10   37.3  19.8  1012  1216  1207  1419  1200  1419 0.89 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   4   8   1.2e-50   1.1e-47  160.7   9.1   385   649  1400  1663  1399  1683 0.89 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   5   8   5.3e-38   4.6e-35  118.8   0.2   654   770  1759  1876  1744  1880 0.88 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   6   8   2.1e-13   1.9e-10   37.2  14.5  1566  1689  1877  2019  1873  2026 0.79 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   7   8      0.18   1.6e+02   -2.3   7.1  1748  1851  2167  2271  2153  2314 0.82 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 270at5820            -           1986  9.5e-224  744.5 141.4   8   8    0.0059       5.1    2.6   0.0  1935  1986  2384  2436  2365  2436 0.79 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472027.1         -            720 270at5820            -           1986   1.2e-22   77.7   3.1   1   1   1.9e-25   1.6e-22   77.2   3.1  1751  1983   318   560   303   563 0.82 | transcript=PVW1_140026000_t1 | gene=PVW1_140026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:913807-915969(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478259.1         -           1393 270at5820            -           1986   7.1e-22   75.1   8.4   1   1   1.9e-22   1.6e-19   67.3   8.4   400   839   278   745   262   776 0.65 | transcript=PVW1_110052700_t1 | gene=PVW1_110052700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2016418-2020782(-) | protein_length=1393 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480389.1         -           1383 270at5820            -           1986   2.4e-21   73.3  18.5   1   2   6.7e-11   5.8e-08   29.0   3.8   438   584   352   490   322   523 0.78 | transcript=PVW1_070014900_t1 | gene=PVW1_070014900 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | transcript_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | location=CAJZCX010000011:512684-516835(+) | protein_length=1383 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480389.1         -           1383 270at5820            -           1986   2.4e-21   73.3  18.5   2   2   5.1e-17   4.4e-14   49.2   6.8   607   807   612   814   591   870 0.73 | transcript=PVW1_070014900_t1 | gene=PVW1_070014900 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | transcript_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | location=CAJZCX010000011:512684-516835(+) | protein_length=1383 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473395.1         -           1127 270at5820            -           1986   8.4e-16   55.0  11.0   1   1     2e-18   1.7e-15   53.9  11.0   399   757   246   610   241   621 0.70 | transcript=PVW1_120037900_t1 | gene=PVW1_120037900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1376051-1381344(+) | protein_length=1127 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475851.1         -           1071 270at5820            -           1986   6.6e-09   32.1   1.2   1   2   4.7e-07    0.0004   16.2   0.1   515   602   323   420   320   497 0.71 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475851.1         -           1071 270at5820            -           1986   6.6e-09   32.1   1.2   2   2   1.4e-06    0.0013   14.6   0.1   672   776   560   655   531   672 0.67 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/270at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/270at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/270at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:25 2026
# [ok]
