#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483337.1         -           1175 2673at5820           -            700         0 1191.1  55.5   1   7   2.5e-23     7e-21   72.8   0.1     7    62    63   117    60   130 0.93 | transcript=PVW1_030017800_t1 | gene=PVW1_030017800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:585943-589470(-) | protein_length=1175 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475997.1         -            877 2673at5820           -            700   1.5e-18   65.1  35.8   2   3     0.014       3.8    4.3   3.7   389   422   370   403   357   412 0.85 | transcript=PVW1_130036500_t1 | gene=PVW1_130036500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | transcript_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | location=CAJZCX010000006:1356066-1358861(+) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475997.1         -            877 2673at5820           -            700   1.5e-18   65.1  35.8   3   3   1.4e-09   3.8e-07   27.4   2.2   471   587   410   531   404   556 0.82 | transcript=PVW1_130036500_t1 | gene=PVW1_130036500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | transcript_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | location=CAJZCX010000006:1356066-1358861(+) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481721.1         -           1007 2673at5820           -            700   8.9e-18   62.5   0.2   1   2   2.7e-16   7.4e-14   49.6   0.5    90   315   639   866   619   902 0.78 | transcript=PVW1_060023100_t1 | gene=PVW1_060023100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:751286-755355(+) | protein_length=1007 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481721.1         -           1007 2673at5820           -            700   8.9e-18   62.5   0.2   2   2   0.00011     0.031   11.1   0.0   472   533   900   960   879   979 0.87 | transcript=PVW1_060023100_t1 | gene=PVW1_060023100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:751286-755355(+) | protein_length=1007 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475031.1         -           1444 2673at5820           -            700   1.9e-15   54.8   2.7   1   2   5.9e-11   1.6e-08   31.9   0.3    86   279   693   878   680   903 0.86 | transcript=PVW1_100049300_t1 | gene=PVW1_100049300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2015636-2019970(-) | protein_length=1444 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475031.1         -           1444 2673at5820           -            700   1.9e-15   54.8   2.7   2   2   3.4e-08   9.5e-06   22.8   0.1   470   568   947  1047   938  1060 0.84 | transcript=PVW1_100049300_t1 | gene=PVW1_100049300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2015636-2019970(-) | protein_length=1444 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 2673at5820           -            700   2.7e-14   51.0  28.2   1   3     1e-05    0.0028   14.6   0.0    71   132    52   112    46   125 0.77 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 2673at5820           -            700   2.7e-14   51.0  28.2   2   3    0.0067       1.8    5.3   5.0   138   264   234   381   221   394 0.64 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475993.1         -            995 2673at5820           -            700   2.7e-14   51.0  28.2   3   3   1.9e-12   5.3e-10   36.8  12.3   396   574   477   660   454   674 0.80 | transcript=PVW1_130036300_t1 | gene=PVW1_130036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1345108-1348095(-) | protein_length=995 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473936.1         -            528 2673at5820           -            700   4.4e-13   47.0   0.0   1   2   4.1e-09   1.1e-06   25.8   0.0    67   290   113   324   109   383 0.78 | transcript=PVW1_120076000_t1 | gene=PVW1_120076000 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2H6] | transcript_product=ATP-dependent RNA helicase DDX5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2H6] | location=CAJZCX010000004:2982516-2985951(-) | protein_length=528 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473936.1         -            528 2673at5820           -            700   4.4e-13   47.0   0.0   2   2   4.4e-07   0.00012   19.1   0.0   465   547   380   461   346   470 0.81 | transcript=PVW1_120076000_t1 | gene=PVW1_120076000 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2H6] | transcript_product=ATP-dependent RNA helicase DDX5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2H6] | location=CAJZCX010000004:2982516-2985951(-) | protein_length=528 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 2673at5820           -            700   3.4e-12   44.1   0.4   1   2   4.3e-09   1.2e-06   25.7   0.1    83   275   233   423   163   462 0.78 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 2673at5820           -            700   3.4e-12   44.1   0.4   2   2   2.6e-06   0.00073   16.5   0.0   462   534   486   557   475   587 0.89 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 2673at5820           -            700     1e-11   42.5   0.1   1   3   0.00037       0.1    9.5   0.0    85   133   294   342   268   351 0.87 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 2673at5820           -            700     1e-11   42.5   0.1   2   3   5.6e-07   0.00015   18.8   0.1   145   298   402   547   396   570 0.76 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472342.1         -            717 2673at5820           -            700     1e-11   42.5   0.1   3   3    0.0002     0.056   10.3   0.0   494   549   622   677   592   680 0.87 | transcript=PVW1_140051600_t1 | gene=PVW1_140051600 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | transcript_product=DNA helicase 60, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5D5] | location=CAJZCX010000003:2018402-2020555(-) | protein_length=717 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474908.1         -           1009 2673at5820           -            700   2.4e-11   41.2   0.0   1   2   6.8e-07   0.00019   18.5   0.0    88   257   604   765   586   799 0.79 | transcript=PVW1_100039500_t1 | gene=PVW1_100039500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1606696-1609725(+) | protein_length=1009 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474908.1         -           1009 2673at5820           -            700   2.4e-11   41.2   0.0   2   2   1.7e-07   4.7e-05   20.5   0.0   473   566   881   973   862   986 0.88 | transcript=PVW1_100039500_t1 | gene=PVW1_100039500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1606696-1609725(+) | protein_length=1009 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 2673at5820           -            700   3.2e-11   40.9   7.1   1   2   1.2e-13   3.2e-11   40.9   7.1    65   250    89   265    81   296 0.83 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472486.1         -            847 2673at5820           -            700   3.2e-11   40.9   7.1   2   2       0.1        28    1.4   0.5   505   598   511   610   507   646 0.70 | transcript=PVW1_140065400_t1 | gene=PVW1_140065400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | transcript_product=ATP-dependent RNA helicase DBP9, putative [Source:UniProtKB/TrEMBL;Acc:A0A565A305] | location=CAJZCX010000003:2639809-2642352(-) | protein_length=847 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473950.1         -            791 2673at5820           -            700     1e-10   39.2  20.2   1   2   7.4e-06    0.0021   15.0  10.8   104   257   278   430   242   482 0.65 | transcript=PVW1_120076700_t1 | gene=PVW1_120076700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | transcript_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | location=CAJZCX010000004:3016455-3019247(-) | protein_length=791 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473950.1         -            791 2673at5820           -            700     1e-10   39.2  20.2   2   2   2.2e-10     6e-08   30.0   0.4   467   526   594   653   579   682 0.83 | transcript=PVW1_120076700_t1 | gene=PVW1_120076700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | transcript_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | location=CAJZCX010000004:3016455-3019247(-) | protein_length=791 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473378.1         -            489 2673at5820           -            700   1.6e-10   38.5   0.0   1   2   4.1e-10   1.1e-07   29.1   0.0    81   244    71   221    59   230 0.82 | transcript=PVW1_120036400_t1 | gene=PVW1_120036400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | transcript_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | location=CAJZCX010000004:1337088-1338557(+) | protein_length=489 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473378.1         -            489 2673at5820           -            700   1.6e-10   38.5   0.0   2   2    0.0017      0.47    7.3   0.1   443   544   316   415   289   428 0.76 | transcript=PVW1_120036400_t1 | gene=PVW1_120036400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | transcript_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | location=CAJZCX010000004:1337088-1338557(+) | protein_length=489 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 2673at5820           -            700   7.8e-10   36.3   1.4   1   3    0.0029       0.8    6.5   0.0    88   130   146   188   132   195 0.89 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 2673at5820           -            700   7.8e-10   36.3   1.4   2   3    0.0071         2    5.2   1.2   148   298   228   370   223   399 0.73 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 2673at5820           -            700   7.8e-10   36.3   1.4   3   3   1.4e-07   3.9e-05   20.8   0.0   467   565   421   518   414   534 0.90 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473603.1         -            398 2673at5820           -            700   3.6e-09   34.1   0.1   1   2   1.3e-05    0.0036   14.3   0.0   106   280    61   219    48   227 0.76 | transcript=PVW1_120052700_t1 | gene=PVW1_120052700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | location=CAJZCX010000004:1971328-1972870(-) | protein_length=398 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473603.1         -            398 2673at5820           -            700   3.6e-09   34.1   0.1   2   2   1.1e-06   0.00029   17.8   0.0   470   534   287   350   264   366 0.88 | transcript=PVW1_120052700_t1 | gene=PVW1_120052700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | location=CAJZCX010000004:1971328-1972870(-) | protein_length=398 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472179.1         -            918 2673at5820           -            700     9e-08   29.5   7.1   1   2   5.3e-06    0.0015   15.5   1.0    51   245   309   517   287   525 0.64 | transcript=PVW1_140035900_t1 | gene=PVW1_140035900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1337528-1340284(-) | protein_length=918 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472179.1         -            918 2673at5820           -            700     9e-08   29.5   7.1   2   2   2.5e-06   0.00069   16.6   0.6   464   534   637   706   540   724 0.89 | transcript=PVW1_140035900_t1 | gene=PVW1_140035900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1337528-1340284(-) | protein_length=918 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 2673at5820           -            700   1.5e-06   25.4   9.8   1   3   2.7e-06   0.00075   16.5   0.2    65   138   140   212   134   278 0.85 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 2673at5820           -            700   1.5e-06   25.4   9.8   2   3      0.51   1.4e+02   -0.9   0.6   194   248   498   549   466   559 0.67 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 2673at5820           -            700   1.5e-06   25.4   9.8   3   3   1.5e-05    0.0041   14.1   0.2   442   523   880   962   871   974 0.78 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479052.1         -            430 2673at5820           -            700   3.1e-06   24.4   1.3   1   2   7.9e-05     0.022   11.7   0.6   147   291   128   263   126   322 0.72 | transcript=PVW1_080024700_t1 | gene=PVW1_080024700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:901653-902945(-) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479052.1         -            430 2673at5820           -            700   3.1e-06   24.4   1.3   2   2   8.9e-05     0.025   11.5   0.0   475   534   324   382   312   415 0.81 | transcript=PVW1_080024700_t1 | gene=PVW1_080024700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:901653-902945(-) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482597.1         -            473 2673at5820           -            700   3.3e-06   24.3   0.4   1   3      0.16        44    0.7   0.0    93   142    84   131    64   142 0.83 | transcript=PVW1_040021300_t1 | gene=PVW1_040021300 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | transcript_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | location=CAJZCX010000013:701999-703558(+) | protein_length=473 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
