#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477704.1         -            202 12569at5820          -            174  1.5e-108  358.9   1.8   1   1  4.1e-111  1.7e-108  358.7   1.8     1   174    17   202    17   202 0.97 | transcript=PVW1_110021100_t1 | gene=PVW1_110021100 | organism=Plasmodium_vivax_PvW1 | gene_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | transcript_product=E2 ubiquitin-conjugating enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFD5] | location=CAJZCX010000008:696197-697948(-) | protein_length=202 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473198.1         -            262 12569at5820          -            174   8.6e-09   34.0   1.0   1   2       2.8   1.1e+03   -2.2   0.0   133   154    49    70    31    87 0.75 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473198.1         -            262 12569at5820          -            174   8.6e-09   34.0   1.0   2   2   3.7e-11   1.5e-08   33.2   0.3    23   104   150   232   134   246 0.83 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 12569at5820          -            174   3.3e-08   32.1   0.0   1   1   9.6e-11   3.9e-08   31.9   0.0    21   112    41   135    32   139 0.81 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 12569at5820          -            174   6.2e-05   21.5   0.1   1   1   2.8e-07   0.00011   20.6   0.1    18    86   195   263   192   292 0.85 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478859.1         -            406 12569at5820          -            174    0.0017   16.8   0.4   1   2    0.0094       3.8    5.9   0.1   136   163   138   165    92   176 0.79 | transcript=PVW1_080017100_t1 | gene=PVW1_080017100 | organism=Plasmodium_vivax_PvW1 | gene_product=UV excision repair protein RAD23 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW63] | transcript_product=UV excision repair protein RAD23 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW63] | location=CAJZCX010000009:553764-554984(+) | protein_length=406 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478859.1         -            406 12569at5820          -            174    0.0017   16.8   0.4   2   2    0.0017      0.69    8.3   0.0   138   173   363   399   352   400 0.90 | transcript=PVW1_080017100_t1 | gene=PVW1_080017100 | organism=Plasmodium_vivax_PvW1 | gene_product=UV excision repair protein RAD23 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW63] | transcript_product=UV excision repair protein RAD23 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW63] | location=CAJZCX010000009:553764-554984(+) | protein_length=406 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12569at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12569at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12569at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:27:18 2026
# [ok]
