#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479231.1         -            761 6388at5820           -            540  2.6e-276  915.9  25.2   1   5   1.6e-21   9.8e-19   65.7   0.0     5    53    10    58     6    62 0.94 | transcript=PVW1_080033700_t1 | gene=PVW1_080033700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1269096-1271381(-) | protein_length=761 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478669.1         -           1166 6388at5820           -            540   0.00051   17.1   1.8   1   2      0.69   4.2e+02   -2.4   0.2   193   227    15    49     4    56 0.75 | transcript=PVW1_080009300_t1 | gene=PVW1_080009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:250338-253838(-) | protein_length=1166 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478669.1         -           1166 6388at5820           -            540   0.00051   17.1   1.8   2   2   8.5e-07   0.00051   17.1   1.8   487   537   357   410   344   412 0.89 | transcript=PVW1_080009300_t1 | gene=PVW1_080009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:250338-253838(-) | protein_length=1166 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478148.1         -            403 6388at5820           -            540    0.0007   16.7   3.5   1   3        10   6.1e+03   -7.2   8.3   239   305    67   129    55   154 0.63 | transcript=PVW1_110047700_t1 | gene=PVW1_110047700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1801318-1802715(+) | protein_length=403 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478148.1         -            403 6388at5820           -            540    0.0007   16.7   3.5   2   3        10   6.1e+03  -10.9  11.6   342   363   137   158   100   184 0.51 | transcript=PVW1_110047700_t1 | gene=PVW1_110047700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1801318-1802715(+) | protein_length=403 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478148.1         -            403 6388at5820           -            540    0.0007   16.7   3.5   3   3   1.2e-06    0.0007   16.7   3.5   482   536   337   392   328   395 0.82 | transcript=PVW1_110047700_t1 | gene=PVW1_110047700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1801318-1802715(+) | protein_length=403 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477857.1         -             89 6388at5820           -            540      0.02   11.9   5.0   1   1   3.4e-05     0.021   11.9   5.0   508   534    52    79    16    82 0.84 | transcript=PVW1_110030600_t1 | gene=PVW1_110030600 | organism=Plasmodium_vivax_PvW1 | gene_product=Anaphase-promoting complex subunit 11 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZW0] | transcript_product=Anaphase-promoting complex subunit 11 [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZW0] | location=CAJZCX010000008:1124830-1125099(-) | protein_length=89 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477804.1         -            519 6388at5820           -            540     0.042   10.8   2.9   1   1   0.00011     0.067   10.2   2.9   488   535   361   404   347   408 0.85 | transcript=PVW1_110027800_t1 | gene=PVW1_110027800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1010996-1012555(+) | protein_length=519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481623.1         -            272 6388at5820           -            540     0.058   10.4  19.3   1   1   0.00014     0.083    9.9  19.3   353   536    88   263    46   266 0.74 | transcript=PVW1_060019700_t1 | gene=PVW1_060019700 | organism=Plasmodium_vivax_PvW1 | gene_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE8] | transcript_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE8] | location=CAJZCX010000012:634555-635373(-) | protein_length=272 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473364.1         -            456 6388at5820           -            540       5.4    3.9  32.1   1   3     1e-05    0.0063   13.6  11.2   488   535     4    49     2    54 0.84 | transcript=PVW1_120035100_t1 | gene=PVW1_120035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1294873-1296243(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473364.1         -            456 6388at5820           -            540       5.4    3.9  32.1   2   3      0.16        99   -0.3   4.1   136   205   105   173    91   184 0.64 | transcript=PVW1_120035100_t1 | gene=PVW1_120035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1294873-1296243(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473364.1         -            456 6388at5820           -            540       5.4    3.9  32.1   3   3     0.037        23    1.8   1.3   117   191   189   258   181   279 0.74 | transcript=PVW1_120035100_t1 | gene=PVW1_120035100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1294873-1296243(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6388at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6388at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6388at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:46:16 2026
# [ok]
