#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484056.1         -           1196 1494at5820           -            912         0 1832.7  45.1   1   4  4.6e-222  4.6e-219  728.2  10.5     7   351    40   394    35   400 0.98 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 1494at5820           -            912   2.3e-11   40.9   1.4   3   6   1.5e-06    0.0015   15.0   0.1   505   562  1105  1162  1061  1177 0.84 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 1494at5820           -            912   2.3e-11   40.9   1.4   4   6   1.4e-12   1.4e-09   34.9   0.1   579   630  1299  1350  1274  1356 0.88 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 1494at5820           -            912   2.3e-11   40.9   1.4   5   6      0.95   9.6e+02   -4.2   0.7   819   849  1508  1541  1454  1558 0.65 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 1494at5820           -            912   2.3e-11   40.9   1.4   6   6         6   6.1e+03   -9.6   6.6   841   900  1604  1666  1586  1672 0.63 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472261.1         -           1519 1494at5820           -            912   1.7e-09   34.7   3.9   1   3   0.00035      0.35    7.2   0.0   290   329   608   647   593   655 0.84 | transcript=PVW1_140044200_t1 | gene=PVW1_140044200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1671300-1677384(-) | protein_length=1519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472261.1         -           1519 1494at5820           -            912   1.7e-09   34.7   3.9   2   3   9.5e-07   0.00096   15.7   0.0   506   566   982  1042   962  1061 0.83 | transcript=PVW1_140044200_t1 | gene=PVW1_140044200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1671300-1677384(-) | protein_length=1519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472261.1         -           1519 1494at5820           -            912   1.7e-09   34.7   3.9   3   3   2.9e-05     0.029   10.7   0.3   583   693  1149  1259  1135  1444 0.78 | transcript=PVW1_140044200_t1 | gene=PVW1_140044200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1671300-1677384(-) | protein_length=1519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479094.1         -           1727 1494at5820           -            912   4.1e-09   33.4   1.3   1   4   0.00079       0.8    6.0   0.0   297   329   488   520   426   528 0.92 | transcript=PVW1_080026700_t1 | gene=PVW1_080026700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:977533-982716(-) | protein_length=1727 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479094.1         -           1727 1494at5820           -            912   4.1e-09   33.4   1.3   2   4     0.075        76   -0.6   0.1   447   481   956   993   943  1003 0.79 | transcript=PVW1_080026700_t1 | gene=PVW1_080026700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:977533-982716(-) | protein_length=1727 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479094.1         -           1727 1494at5820           -            912   4.1e-09   33.4   1.3   3   4   3.9e-07   0.00039   16.9   0.1   503   562  1058  1117  1048  1139 0.89 | transcript=PVW1_080026700_t1 | gene=PVW1_080026700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:977533-982716(-) | protein_length=1727 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479094.1         -           1727 1494at5820           -            912   4.1e-09   33.4   1.3   4   4    0.0011       1.1    5.5   0.0   583   645  1279  1343  1269  1362 0.77 | transcript=PVW1_080026700_t1 | gene=PVW1_080026700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:977533-982716(-) | protein_length=1727 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 1494at5820           -            912   1.6e-06   24.8  56.8   1   5   1.3e-05     0.013   11.9   1.1    24   172    79   227    66   231 0.68 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 1494at5820           -            912   1.6e-06   24.8  56.8   2   5   3.2e-05     0.032   10.6   2.3   169   338   619   775   565   819 0.69 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 1494at5820           -            912   1.6e-06   24.8  56.8   3   5   1.5e-05     0.015   11.7  10.1   482   560  1238  1321  1061  1345 0.89 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 1494at5820           -            912   1.6e-06   24.8  56.8   4   5   7.4e-09   7.5e-06   22.6   2.8   582   647  1384  1450  1339  1478 0.81 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472303.1         -           1677 1494at5820           -            912   1.6e-06   24.8  56.8   5   5         6   6.1e+03  -13.3  10.1   833   892  1589  1649  1581  1667 0.59 | transcript=PVW1_140047900_t1 | gene=PVW1_140047900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1864402-1870396(+) | protein_length=1677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1494at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1494at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1494at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:44 2026
# [ok]
