#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473419.1         -           1934 558at5820            -           1598         0 3215.8  78.8   1   6  1.9e-274  2.9e-271  901.7  13.1     3   427    29   466    27   472 0.96 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   1   6   2.1e-11   3.2e-08   29.8   2.5    28   143     9   126     1   161 0.84 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   2   6   1.1e-55   1.7e-52  176.6   1.7   297   568   562   833   542   840 0.90 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   3   6   2.9e-06    0.0045   12.7   0.1   578   690   928  1054   917  1080 0.61 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   4   6   1.5e-39   2.3e-36  123.1   0.3   772   924  1559  1715  1546  1724 0.89 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   5   6   9.8e-20   1.5e-16   57.4   0.1  1188  1261  1820  1891  1814  1937 0.86 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475017.1         -           2731 558at5820            -           1598  7.2e-131  436.3  32.8   6   6     7e-19   1.1e-15   54.6   1.3  1437  1577  2581  2722  2544  2728 0.88 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471688.1         -            573 558at5820            -           1598   2.7e-12   43.3  39.4   1   2     0.003       4.5    2.8  37.4    84   394    89   386    66   400 0.64 | transcript=PVW1_000034700_t1 | gene=PVW1_000034700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000001:25905-27626(+) | protein_length=573 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471688.1         -            573 558at5820            -           1598   2.7e-12   43.3  39.4   2   2   2.3e-14   3.5e-11   39.6   0.0   450   535   408   492   387   511 0.88 | transcript=PVW1_000034700_t1 | gene=PVW1_000034700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000001:25905-27626(+) | protein_length=573 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/558at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/558at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/558at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:26 2026
# [ok]
