#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476648.1         -            549 5900at5820           -            459  4.7e-245  812.5  46.9   1   2   1.1e-51   2.8e-49  167.0   1.8     1    88     6   100     6   105 0.94 | transcript=PVW1_090014600_t1 | gene=PVW1_090014600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:508668-510317(-) | protein_length=549 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484311.1         -            420 5900at5820           -            459     1e-12   46.5   1.5   1   1   6.2e-15   1.6e-12   45.9   1.5    21    87    84   156    78   179 0.81 | transcript=PVW1_020024600_t1 | gene=PVW1_020024600 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRL0] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRL0] | location=CAJZCX010000015:884998-887023(-) | protein_length=420 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474838.1         -            529 5900at5820           -            459   1.6e-11   42.5   4.1   1   2       0.5   1.3e+02    0.0   0.4    69   114   121   161   114   190 0.60 | transcript=PVW1_100034600_t1 | gene=PVW1_100034600 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDZ6] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDZ6] | location=CAJZCX010000005:1375350-1377271(-) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474838.1         -            529 5900at5820           -            459   1.6e-11   42.5   4.1   2   2   6.4e-14   1.6e-11   42.5   4.1    22   130   191   303   185   339 0.76 | transcript=PVW1_100034600_t1 | gene=PVW1_100034600 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDZ6] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDZ6] | location=CAJZCX010000005:1375350-1377271(-) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479710.1         -            691 5900at5820           -            459   9.5e-10   36.7   4.6   1   3   3.8e-12   9.5e-10   36.7   4.6    20    82   140   205   134   219 0.90 | transcript=PVW1_050015400_t1 | gene=PVW1_050015400 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | location=CAJZCX010000010:488999-491074(-) | protein_length=691 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479710.1         -            691 5900at5820           -            459   9.5e-10   36.7   4.6   2   3    0.0059       1.5    6.4  13.5   137   327   228   423   205   435 0.67 | transcript=PVW1_050015400_t1 | gene=PVW1_050015400 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | location=CAJZCX010000010:488999-491074(-) | protein_length=691 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479710.1         -            691 5900at5820           -            459   9.5e-10   36.7   4.6   3   3       3.9   9.8e+02   -2.9   2.3   144   235   489   590   448   607 0.48 | transcript=PVW1_050015400_t1 | gene=PVW1_050015400 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N1] | location=CAJZCX010000010:488999-491074(-) | protein_length=691 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476142.1         -            381 5900at5820           -            459   1.1e-09   36.5   2.3   1   1   7.9e-12     2e-09   35.6   2.3    19   101    52   135    30   168 0.71 | transcript=PVW1_130041400_t1 | gene=PVW1_130041400 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3Q5] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3Q5] | location=CAJZCX010000006:1601914-1603428(-) | protein_length=381 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473544.1         -            339 5900at5820           -            459   4.6e-09   34.4  11.3   1   2   1.3e-07   3.3e-05   21.8   0.1    20    54     6    40     4    73 0.81 | transcript=PVW1_120048300_t1 | gene=PVW1_120048300 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1N0] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1N0] | location=CAJZCX010000004:1816838-1817857(-) | protein_length=339 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473544.1         -            339 5900at5820           -            459   4.6e-09   34.4  11.3   2   2     2e-05    0.0051   14.5   7.2    59   127   117   188   101   310 0.64 | transcript=PVW1_120048300_t1 | gene=PVW1_120048300 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1N0] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1N0] | location=CAJZCX010000004:1816838-1817857(-) | protein_length=339 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 5900at5820           -            459     1e-08   33.3  14.4   1   2   3.7e-07   9.3e-05   20.3  11.3   149   278    65   211    35   214 0.75 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 5900at5820           -            459     1e-08   33.3  14.4   2   2   1.3e-05    0.0034   15.1   0.1   176   215   207   245   204   259 0.81 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477700.1         -            201 5900at5820           -            459   5.4e-08   30.9   3.4   1   1   2.6e-10   6.5e-08   30.7   3.4    21    89     1    70     1   115 0.87 | transcript=PVW1_110020700_t1 | gene=PVW1_110020700 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM3] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM3] | location=CAJZCX010000008:682406-684038(-) | protein_length=201 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477148.1         -            381 5900at5820           -            459     2e-07   29.1   9.4   1   1   9.2e-10   2.3e-07   28.8   9.1    18    87   108   179   104   361 0.85 | transcript=PVW1_090042200_t1 | gene=PVW1_090042200 | organism=Plasmodium_vivax_PvW1 | gene_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD76] | transcript_product=J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HD76] | location=CAJZCX010000007:1632013-1633769(-) | protein_length=381 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473120.1         -            209 5900at5820           -            459   3.9e-07   28.1   0.7   1   1   2.1e-09   5.3e-07   27.6   0.7   143   229    45   134    16   141 0.83 | transcript=PVW1_120017000_t1 | gene=PVW1_120017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:565209-566229(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485005.1         -            853 5900at5820           -            459   5.6e-07   27.6   0.7   1   1   3.6e-09   9.2e-07   26.9   0.7    22    86   299   366   294   375 0.86 | transcript=PVW1_010018400_t1 | gene=PVW1_010018400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:600405-602966(+) | protein_length=853 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478715.1         -            723 5900at5820           -            459   1.6e-06   26.1   0.6   1   1     2e-08   5.1e-06   24.4   0.6    22    82     8    76     4    87 0.82 | transcript=PVW1_080010600_t1 | gene=PVW1_080010600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:297773-299944(-) | protein_length=723 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472027.1         -            720 5900at5820           -            459   1.9e-06   25.8   0.0   1   1   1.4e-08   3.5e-06   25.0   0.0    18    85   125   195   111   201 0.85 | transcript=PVW1_140026000_t1 | gene=PVW1_140026000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:913807-915969(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473202.1         -            157 5900at5820           -            459   3.7e-06   24.9   1.2   1   1   1.7e-08   4.2e-06   24.7   1.2   139   225    63   155    44   157 0.74 | transcript=PVW1_120024300_t1 | gene=PVW1_120024300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0U1] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0U1] | location=CAJZCX010000004:866676-867768(+) | protein_length=157 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473744.1         -            104 5900at5820           -            459   0.00055   17.7   0.2   1   1   2.3e-06   0.00059   17.6   0.2   146   225    21   101     8   104 0.81 | transcript=PVW1_120064500_t1 | gene=PVW1_120064500 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | transcript_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | location=CAJZCX010000004:2496098-2496546(+) | protein_length=104 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484907.1         -           1089 5900at5820           -            459     0.018   12.7   0.2   1   2    0.0013      0.32    8.6   0.1   277   310   552   585   542   615 0.81 | transcript=PVW1_010015500_t1 | gene=PVW1_010015500 | organism=Plasmodium_vivax_PvW1 | gene_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H4] | transcript_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H4] | location=CAJZCX010000016:501194-504463(-) | protein_length=1089 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484907.1         -           1089 5900at5820           -            459     0.018   12.7   0.2   2   2      0.21        54    1.2   0.0   279   310   874   905   867   924 0.87 | transcript=PVW1_010015500_t1 | gene=PVW1_010015500 | organism=Plasmodium_vivax_PvW1 | gene_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H4] | transcript_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H4] | location=CAJZCX010000016:501194-504463(-) | protein_length=1089 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5900at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5900at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5900at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:44:00 2026
# [ok]
