#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475017.1         -           2731 395at5820            -           2124         0 3759.5  27.3   1   3         0         0 2642.4   4.2     1  1398     1  1735     1  1741 0.93 | transcript=PVW1_100048600_t1 | gene=PVW1_100048600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1980010-1988504(+) | protein_length=2731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   2   8   3.7e-17   8.1e-15   51.5   0.1   461   569   326   438   304   448 0.84 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   3   8   8.1e-40   1.7e-37  126.6   0.2   566   723   474   630   456   635 0.87 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   4   8     1e-05    0.0022   13.5   0.4   763   803   638   678   631   766 0.77 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   5   8     6e-39   1.3e-36  123.7   0.3  1234  1368   841   975   819   999 0.90 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   6   8      0.43        94   -1.8   0.3  1803  1907  1092  1195  1080  1205 0.66 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   7   8     5e-22   1.1e-19   67.6   0.7  1452  1539  1428  1517  1415  1609 0.82 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473419.1         -           1934 395at5820            -           2124  1.3e-131  438.8  49.7   8   8   3.3e-19   7.2e-17   58.3   1.6  1997  2113  1789  1906  1767  1913 0.91 | transcript=PVW1_120040000_t1 | gene=PVW1_120040000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1459705-1466058(+) | protein_length=1934 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484756.1         -            325 395at5820            -           2124     0.021   10.3  17.0   1   1   0.00011     0.025   10.0  17.0  1707  1889    17   207     2   224 0.52 | transcript=PVW1_010011900_t1 | gene=PVW1_010011900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:362668-363645(+) | protein_length=325 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478828.1         -            381 395at5820            -           2124     0.022   10.2  28.2   1   1   0.00013     0.028    9.9  28.2  1716  1880    87   259    54   275 0.57 | transcript=PVW1_080015800_t1 | gene=PVW1_080015800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:517891-519976(-) | protein_length=381 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479897.1         -            435 395at5820            -           2124     0.024   10.1  10.8   1   1   0.00018     0.038    9.4  10.8  1727  1787   107   166    86   276 0.64 | transcript=PVW1_050027900_t1 | gene=PVW1_050027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:947645-949142(-) | protein_length=435 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477014.1         -            156 395at5820            -           2124      0.04    9.3   3.2   1   1   0.00021     0.045    9.2   3.2  1649  1794     5   149     2   156 0.51 | transcript=PVW1_090036300_t1 | gene=PVW1_090036300 | organism=Plasmodium_vivax_PvW1 | gene_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ3] | transcript_product=RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ3] | location=CAJZCX010000007:1370808-1371278(-) | protein_length=156 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475004.1         -            750 395at5820            -           2124     0.048    9.1  39.7   1   2   5.5e-05     0.012   11.1  22.4  1728  1822   252   350   213   365 0.53 | transcript=PVW1_100048000_t1 | gene=PVW1_100048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1958773-1961753(-) | protein_length=750 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475004.1         -            750 395at5820            -           2124     0.048    9.1  39.7   2   2    0.0092         2    3.7   9.2  1735  1905   438   611   422   633 0.56 | transcript=PVW1_100048000_t1 | gene=PVW1_100048000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1958773-1961753(-) | protein_length=750 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476018.1         -            228 395at5820            -           2124      0.13    7.7  18.1   1   1    0.0007      0.15    7.4  18.1  1672  1796    31   154    25   194 0.47 | transcript=PVW1_130037600_t1 | gene=PVW1_130037600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1392291-1393842(-) | protein_length=228 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480002.1         -            294 395at5820            -           2124      0.15    7.4  13.8   1   1    0.0009      0.19    7.1  13.8  1733  1867    53   192    36   206 0.35 | transcript=PVW1_050037400_t1 | gene=PVW1_050037400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1385547-1386567(-) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480785.1         -            215 395at5820            -           2124       0.2    7.1   8.5   1   1     0.001      0.22    6.9   8.5  1737  1817    65   150    49   203 0.39 | transcript=PVW1_070038400_t1 | gene=PVW1_070038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1413632-1414279(-) | protein_length=215 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472296.1         -            193 395at5820            -           2124      0.22    6.9  14.0   1   1    0.0011      0.23    6.8  14.0  1722  1831    40   150     6   184 0.70 | transcript=PVW1_140047200_t1 | gene=PVW1_140047200 | organism=Plasmodium_vivax_PvW1 | gene_product=Glideosome-associated protein 45, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKJ2] | transcript_product=Glideosome-associated protein 45, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKJ2] | location=CAJZCX010000003:1840738-1841319(+) | protein_length=193 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472151.1         -            316 395at5820            -           2124      0.37    6.2  39.3   1   1    0.0021      0.46    5.8  39.3  1678  1799   107   235    78   287 0.56 | transcript=PVW1_140033300_t1 | gene=PVW1_140033300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1213167-1214612(-) | protein_length=316 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479285.1         -           1675 395at5820            -           2124      0.59    5.5  22.2   1   1    0.0045      0.97    4.8  22.2  1653  1849  1351  1561  1335  1575 0.69 | transcript=PVW1_080038200_t1 | gene=PVW1_080038200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1452202-1458169(+) | protein_length=1675 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481813.1         -            441 395at5820            -           2124      0.78    5.1  22.4   1   1    0.0047         1    4.7  22.4  1716  1869   256   413   232   428 0.38 | transcript=PVW1_060027000_t1 | gene=PVW1_060027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:895199-896524(+) | protein_length=441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 395at5820            -           2124      0.87    4.9  14.9   1   1    0.0064       1.4    4.2  14.9  1725  1802   188   265   134   325 0.57 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482614.1         -            731 395at5820            -           2124         2    3.8  20.4   1   1     0.014       2.9    3.2  20.4  1676  1884   144   332   120   352 0.33 | transcript=PVW1_040022000_t1 | gene=PVW1_040022000 | organism=Plasmodium_vivax_PvW1 | gene_product=PNPLA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV9] | transcript_product=PNPLA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV9] | location=CAJZCX010000013:724525-727074(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472148.1         -            270 395at5820            -           2124         2    3.7  22.4   1   1    0.0092         2    3.7  22.4  1671  1836     7   173     1   251 0.47 | transcript=PVW1_140033000_t1 | gene=PVW1_140033000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1197696-1199079(-) | protein_length=270 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 395at5820            -           2124       2.6    3.4  16.4   1   1     0.014         3    3.1  16.4  1690  1774    39   119    31   136 0.42 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 395at5820            -           2124       3.2    3.0  19.7   1   1      0.02       4.3    2.6  19.7  1712  1845    35   160    14   205 0.38 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478288.1         -            332 395at5820            -           2124       3.2    3.0  15.4   1   1     0.018       3.9    2.8  15.4  1738  1846    71   185    39   220 0.58 | transcript=PVW1_110053700_t1 | gene=PVW1_110053700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2080281-2081492(+) | protein_length=332 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475790.1         -            281 395at5820            -           2124       3.3    3.0  19.0   1   1     0.016       3.5    2.9  19.0  1710  1809   178   276    87   281 0.50 | transcript=PVW1_130028500_t1 | gene=PVW1_130028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Leucine-rich repeat protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIZ4] | transcript_product=Leucine-rich repeat protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIZ4] | location=CAJZCX010000006:1047339-1048184(-) | protein_length=281 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482548.1         -           1615 395at5820            -           2124       3.7    2.8  11.5   1   1     0.027       5.8    2.2  11.5  1718  1768  1312  1360  1287  1385 0.42 | transcript=PVW1_040019100_t1 | gene=PVW1_040019100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:614717-619564(-) | protein_length=1615 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477231.1         -            324 395at5820            -           2124       3.8    2.8  20.2   1   1     0.021       4.7    2.5  20.2  1739  1880   138   275    93   289 0.54 | transcript=PVW1_090048800_t1 | gene=PVW1_090048800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1959374-1960348(-) | protein_length=324 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483319.1         -           1415 395at5820            -           2124       4.7    2.5  23.7   1   1     0.041       8.8    1.6  23.7  1683  1860  1227  1409  1148  1415 0.57 | transcript=PVW1_030017200_t1 | gene=PVW1_030017200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:565246-569493(+) | protein_length=1415 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484718.1         -            162 395at5820            -           2124       5.6    2.2   7.8   1   1     0.026       5.6    2.2   7.8  1720  1818     5   100     1   145 0.37 | transcript=PVW1_010010600_t1 | gene=PVW1_010010600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:310754-311451(+) | protein_length=162 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471845.1         -            539 395at5820            -           2124         8    1.7  24.2   1   1     0.055        12    1.1  24.2  1676  1802   129   247   103   278 0.49 | transcript=PVW1_140013000_t1 | gene=PVW1_140013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:387137-389119(-) | protein_length=539 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476281.1         -            132 395at5820            -           2124       8.4    1.7  14.9   1   1     0.039       8.4    1.7  14.9  1717  1796    14    91     1   119 0.39 | transcript=PVW1_130051200_t1 | gene=PVW1_130051200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:2036889-2037422(-) | protein_length=132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/395at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/395at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/395at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:39:40 2026
# [ok]
