#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9484218.1         -            256 10067at5820          -            223  1.1e-143  474.8   3.2   1   1  3.8e-144  1.9e-141  467.5   3.2     1   223     6   253     6   253 0.94 | transcript=PVW1_020020700_t1 | gene=PVW1_020020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRM0] | transcript_product=Proteasome subunit alpha type [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRM0] | location=CAJZCX010000015:698531-699747(+) | protein_length=256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484012.1         -            218 10067at5820          -            223    0.0096   13.9   0.0   1   1   2.8e-05     0.014   13.4   0.0    38   113    19    96     6   105 0.79 | transcript=PVW1_020014600_t1 | gene=PVW1_020014600 | organism=Plasmodium_vivax_PvW1 | gene_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRB1] | transcript_product=Proteasome subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRB1] | location=CAJZCX010000015:437053-438281(+) | protein_length=218 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472021.1         -            228 10067at5820          -            223     0.015   13.3   1.0   1   1   7.1e-05     0.036   12.1   1.0    45   125    60   140    35   146 0.81 | transcript=PVW1_140025700_t1 | gene=PVW1_140025700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:904078-905948(+) | protein_length=228 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10067at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10067at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10067at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:24:34 2026
# [ok]
