#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475497.1         -           1330 1998at5820           -            769         0 1453.3  66.7   1   5   1.8e-54   1.4e-51  173.9   7.9     1   104     1   104     1   111 0.93 | transcript=PVW1_130017300_t1 | gene=PVW1_130017300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:564023-568688(-) | protein_length=1330 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476015.1         -            972 1998at5820           -            769   5.6e-63  211.6   6.8   2   2   6.9e-61   5.3e-58  195.1   0.7   406   745   551   914   536   930 0.75 | transcript=PVW1_130037500_t1 | gene=PVW1_130037500 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA replication licensing factor MCM2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT2] | transcript_product=DNA replication licensing factor MCM2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT2] | location=CAJZCX010000006:1387415-1390510(-) | protein_length=972 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484686.1         -            832 1998at5820           -            769   2.8e-58  196.0   5.3   1   2    0.0018       1.4    5.2   0.3   111   229   173   298   163   389 0.74 | transcript=PVW1_010009700_t1 | gene=PVW1_010009700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H668] | transcript_product=DNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H668] | location=CAJZCX010000016:269404-271902(-) | protein_length=832 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484686.1         -            832 1998at5820           -            769   2.8e-58  196.0   5.3   2   2   6.1e-60   4.6e-57  192.0   1.9   352   674   377   714   345   755 0.81 | transcript=PVW1_010009700_t1 | gene=PVW1_010009700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H668] | transcript_product=DNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H668] | location=CAJZCX010000016:269404-271902(-) | protein_length=832 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474793.1         -            971 1998at5820           -            769     8e-52  174.7   0.3   1   3      0.27   2.1e+02   -2.0   0.0   150   184   199   233   195   239 0.83 | transcript=PVW1_100030700_t1 | gene=PVW1_100030700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | transcript_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | location=CAJZCX010000005:1208453-1211488(+) | protein_length=971 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474793.1         -            971 1998at5820           -            769     8e-52  174.7   0.3   2   3   1.1e-48   8.6e-46  154.7   0.0   362   582   389   608   355   620 0.91 | transcript=PVW1_100030700_t1 | gene=PVW1_100030700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | transcript_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | location=CAJZCX010000005:1208453-1211488(+) | protein_length=971 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474793.1         -            971 1998at5820           -            769     8e-52  174.7   0.3   3   3   5.2e-07   0.00039   17.0   0.0   605   666   709   772   703   795 0.84 | transcript=PVW1_100030700_t1 | gene=PVW1_100030700 | organism=Plasmodium_vivax_PvW1 | gene_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | transcript_product=DNA replication licensing factor MCM3 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HE33] | location=CAJZCX010000005:1208453-1211488(+) | protein_length=971 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   1   6      0.71   5.4e+02   -3.3   2.1     4    30    43    69    10   150 0.57 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   2   6    0.0067       5.1    3.4   2.7   142   196   332   386   293   405 0.81 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   3   6     0.055        42    0.4   0.1   201   233   494   525   486   555 0.81 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   4   6     0.059        45    0.2   0.0   369   399   725   757   706   775 0.78 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   5   6   2.9e-34   2.2e-31  107.1   8.6   403   576   874  1048   867  1054 0.85 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479930.1         -           1310 1998at5820           -            769   9.5e-32  108.3  11.9   6   6   1.8e-05     0.014   11.9   0.1   591   664  1151  1220  1136  1242 0.83 | transcript=PVW1_050030900_t1 | gene=PVW1_050030900 | organism=Plasmodium_vivax_PvW1 | gene_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | transcript_product=MCM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H942] | location=CAJZCX010000010:1068892-1072824(-) | protein_length=1310 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1998at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1998at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1998at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:43 2026
# [ok]
