#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8   1  30   1.6e-22   9.7e-19   63.5   0.2    33    86   165   218   161   223 0.95 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  12  30   6.5e-78     4e-74  247.3  25.0  2301  2554  3129  3475  3117  3478 0.78 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  13  30     3e-16   1.8e-12   42.7   3.8  2556  2647  3522  3658  3509  3671 0.70 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  14  30   5.9e-08   0.00036   15.1   0.3  2645  2674  3713  3742  3700  3749 0.88 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  15  30   2.2e-06     0.013    9.9   0.2  2671  2703  3780  3817  3777  3823 0.90 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  16  30   8.7e-14   5.3e-10   34.5   2.9  2703  2740  3872  3909  3870  3913 0.94 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  17  30   2.6e-17   1.6e-13   46.2   0.1  2736  2784  3938  3986  3934  3993 0.93 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  18  30   3.5e-14   2.2e-10   35.8   0.1  2785  2822  4016  4053  4009  4061 0.92 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  19  30     7e-28   4.3e-24   81.3   1.1  2819  2894  4130  4217  4126  4233 0.89 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  20  30   1.5e-14   8.9e-11   37.0   0.0  2892  2974  4245  4354  4237  4359 0.76 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  21  30   1.5e-79     9e-76  252.8  11.8  2969  3187  4409  4672  4401  4676 0.87 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  22  30   1.8e-53   1.1e-49  166.2   4.8  3182  3308  4701  4833  4697  4843 0.93 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  23  30  7.3e-107  4.5e-103  343.4  20.4  3309  3569  4882  5177  4878  5181 0.90 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  24  30   2.1e-72   1.3e-68  229.1   7.4  3564  3702  5226  5364  5223  5369 0.97 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  25  30  3.2e-129    2e-125  417.6  11.2  3702  4050  5451  5867  5444  5870 0.86 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  26  30     2e-96   1.2e-92  308.8  26.0  4051  4323  5901  6194  5881  6234 0.73 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  27  30   2.1e-11   1.3e-07   26.6  22.8  4193  4366  6200  6379  6193  6383 0.70 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  28  30         1   6.1e+03  -10.4   7.7  4165  4360  6387  6580  6381  6590 0.62 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  29  30   1.3e-17   7.6e-14   47.2  22.0  4320  4429  6695  6803  6607  6817 0.62 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475640.1         -           7348 40at5820             -           4729         0 6812.6 419.8  30  30  9.5e-197  5.8e-193  641.8  21.6  4371  4729  6966  7348  6827  7348 0.76 | transcript=PVW1_130021900_t1 | gene=PVW1_130021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:757964-780010(+) | protein_length=7348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/40at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/40at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/40at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:13 2026
# [ok]
