#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476884.1         -           5306 45at5820             -           4216         0 8349.2 305.8   1  13   5.2e-59   3.5e-56  187.7   0.0     1   118     8   157     8   167 0.97 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 45at5820             -           4216  3.5e-296  984.3 236.1   6  10   3.2e-18   2.2e-15   52.3   7.5  2337  2501  3798  3966  3789  3982 0.92 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 45at5820             -           4216  3.5e-296  984.3 236.1   7  10   9.3e-84   6.3e-81  269.8  70.2  2508  3342  4046  4852  4020  4861 0.87 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 45at5820             -           4216  3.5e-296  984.3 236.1   8  10   2.3e-05     0.016    9.6   0.6  3394  3458  4863  4927  4853  4947 0.88 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 45at5820             -           4216  3.5e-296  984.3 236.1   9  10   2.6e-39   1.8e-36  122.3  27.9  3486  3947  5061  5500  5027  5522 0.81 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 45at5820             -           4216  3.5e-296  984.3 236.1  10  10   2.4e-11   1.6e-08   29.5   9.2  3956  4214  5622  5871  5608  5873 0.67 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   1   6    8e-101   5.4e-98  326.4  35.7   671  1656  1191  2182  1143  2185 0.80 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   2   6   3.9e-40   2.6e-37  125.0   0.1  1662  1880  2229  2459  2221  2482 0.86 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   3   6  1.2e-107  8.2e-105  349.1  48.1  2007  3513  2701  4156  2687  4164 0.83 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   4   6   7.2e-23   4.9e-20   67.7   0.7  3561  3815  4255  4516  4214  4530 0.80 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   5   6   0.00019      0.13    6.6   0.2  3929  4032  4688  4790  4649  4804 0.78 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 45at5820             -           4216  2.5e-259  861.9 108.2   6   6     0.046        31   -1.3   0.0  4053  4089  4875  4911  4868  4939 0.78 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   1   9         9   6.1e+03  -17.1  16.2   437   664   252   471   207   545 0.54 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   2   9   1.1e-07   7.3e-05   17.3 137.1   600  1229   566  1212   456  1287 0.73 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   3   9     7e-32   4.7e-29   97.6  18.8  1303  1543  1350  1577  1343  1583 0.87 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   4   9   3.1e-18   2.1e-15   52.3   8.2  1556  1696  1660  1808  1649  1815 0.81 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   5   9   1.4e-17   9.2e-15   50.2  25.5  1692  1971  1965  2268  1960  2282 0.72 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   6   9   7.1e-45   4.8e-42  140.8 102.6  2000  3153  2580  3791  2575  3799 0.84 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   7   9     0.014       9.6    0.3  20.2  3164  3363  3923  4117  3920  4143 0.78 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   8   9   0.00032      0.21    5.8  15.5  3510  3711  4401  4593  4372  4610 0.80 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 45at5820             -           4216  7.4e-112  372.5 432.0   9   9   7.2e-24   4.8e-21   71.0  26.8  3727  4117  4719  5074  4704  5103 0.83 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   1  17         9   6.1e+03  -55.9  75.7   623  1173    84   660    70   677 0.66 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   2  17         9   6.1e+03  -29.6  40.8   671   920   684   943   661   988 0.75 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   3  17         9   6.1e+03  -40.2  51.7   775  1082   995  1305   940  1327 0.58 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   4  17   1.3e-10   8.5e-08   27.1  47.0   894  1234  1396  1728  1381  1742 0.81 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   5  17   8.3e-06    0.0056   11.1  19.5  1245  1403  1793  1949  1769  1962 0.78 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   6  17     3e-27   2.1e-24   82.2   6.6  1414  1542  2267  2395  2237  2426 0.86 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   7  17     7e-10   4.7e-07   24.6  15.4  1555  1758  2573  2787  2568  2801 0.80 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   8  17   3.6e-16   2.4e-13   45.5  24.0  1750  2023  2936  3217  2927  3254 0.79 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0   9  17       1.9   1.3e+03   -6.7   6.0   123   216  3236  3327  3212  3382 0.75 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0  10  17     9e-07   0.00061   14.3  20.5  1992  2135  3399  3546  3354  3558 0.83 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0  11  17   1.2e-21   8.3e-19   63.6  25.0  2137  2371  3602  3842  3593  3851 0.86 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0  12  17   1.9e-05     0.013    9.9   1.1  2352  2421  3974  4044  3959  4060 0.86 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 45at5820             -           4216   1.3e-81  272.1 267.0  13  17   0.00072      0.49    4.6  23.9  2437  2584  4194  4337  4166  4386 0.81 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
