#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473376.1         -           1206 1152at5820           -            961         0 1849.6  55.3   1   3  1.2e-143  1.2e-140  468.9   9.2     1   214    68   283    68   286 0.99 | transcript=PVW1_120036200_t1 | gene=PVW1_120036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1330279-1333899(+) | protein_length=1206 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478694.1         -            748 1152at5820           -            961   6.7e-07   26.2   9.4   3   3   1.1e-07   0.00011   18.9   0.1   548   618   511   577   482   599 0.75 | transcript=PVW1_080010000_t1 | gene=PVW1_080010000 | organism=Plasmodium_vivax_PvW1 | gene_product=Methionine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBC0] | transcript_product=Methionine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBC0] | location=CAJZCX010000009:277878-280124(-) | protein_length=748 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1152at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1152at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1152at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:30:24 2026
# [ok]
