#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472204.1         -            586 4915at5820           -            487  2.7e-299  991.1  36.7   1   2     2e-07   0.00017   18.8   9.1     1    44     1    43     1    65 0.65 | transcript=PVW1_140038400_t1 | gene=PVW1_140038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1466332-1468092(-) | protein_length=586 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481408.1         -            874 4915at5820           -            487   9.8e-11   39.3   5.6   6   6       1.3   1.1e+03   -3.8   0.1   272   304   701   736   694   739 0.58 | transcript=PVW1_060014100_t1 | gene=PVW1_060014100 | organism=Plasmodium_vivax_PvW1 | gene_product=Kelch protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUA1] | transcript_product=Kelch protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUA1] | location=CAJZCX010000012:414574-417198(+) | protein_length=874 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473696.1         -            647 4915at5820           -            487     3e-10   37.7  12.4   1   3   2.6e-08   2.3e-05   21.6   1.1    94   196    83   179    71   194 0.53 | transcript=PVW1_120061500_t1 | gene=PVW1_120061500 | organism=Plasmodium_vivax_PvW1 | gene_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | transcript_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | location=CAJZCX010000004:2378771-2380714(-) | protein_length=647 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473696.1         -            647 4915at5820           -            487     3e-10   37.7  12.4   2   3   1.2e-06    0.0011   16.1   0.4   272   357   200   278   193   285 0.83 | transcript=PVW1_120061500_t1 | gene=PVW1_120061500 | organism=Plasmodium_vivax_PvW1 | gene_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | transcript_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | location=CAJZCX010000004:2378771-2380714(-) | protein_length=647 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473696.1         -            647 4915at5820           -            487     3e-10   37.7  12.4   3   3   0.00082      0.71    6.8   0.3   309   361   343   393   332   430 0.72 | transcript=PVW1_120061500_t1 | gene=PVW1_120061500 | organism=Plasmodium_vivax_PvW1 | gene_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | transcript_product=BTB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH99] | location=CAJZCX010000004:2378771-2380714(-) | protein_length=647 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477022.1         -           2386 4915at5820           -            487   1.4e-06   25.7   0.2   1   2      0.34   2.9e+02   -1.8   0.0   272   308  1324  1362  1317  1365 0.83 | transcript=PVW1_090036900_t1 | gene=PVW1_090036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1391382-1398542(+) | protein_length=2386 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477022.1         -           2386 4915at5820           -            487   1.4e-06   25.7   0.2   2   2     7e-09     6e-06   23.5   0.1   273   357  1447  1529  1441  1544 0.90 | transcript=PVW1_090036900_t1 | gene=PVW1_090036900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1391382-1398542(+) | protein_length=2386 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4915at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4915at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4915at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:39:37 2026
# [ok]
