#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477906.1         -           2371 842at5820            -           1358         0 1499.2  96.1   1  13  4.5e-119  1.4e-115  386.0   1.3     1   260     1   301     1   303 0.88 | transcript=PVW1_110035300_t1 | gene=PVW1_110035300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1297628-1304918(+) | protein_length=2371 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477906.1         -           2371 842at5820            -           1358         0 1499.2  96.1  12  13   2.1e-26   6.4e-23   78.9   0.0  1210  1282  2178  2251  2170  2259 0.89 | transcript=PVW1_110035300_t1 | gene=PVW1_110035300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1297628-1304918(+) | protein_length=2371 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477906.1         -           2371 842at5820            -           1358         0 1499.2  96.1  13  13   2.4e-32   7.2e-29   98.7   0.0  1290  1357  2294  2367  2285  2368 0.92 | transcript=PVW1_110035300_t1 | gene=PVW1_110035300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1297628-1304918(+) | protein_length=2371 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481550.1         -            638 842at5820            -           1358     0.017   11.3   0.1   1   1   7.6e-06     0.023   10.8   0.1    49   120   280   350   275   383 0.76 | transcript=PVW1_060018000_t1 | gene=PVW1_060018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:574179-576095(-) | protein_length=638 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/842at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/842at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/842at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:47:04 2026
# [ok]
