#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479086.1         -            160 12983at5820          -            142   1.2e-93  309.0   2.5   1   1   4.3e-96   1.9e-93  308.4   2.5     1   142     1   155     1   155 0.96 | transcript=PVW1_080026300_t1 | gene=PVW1_080026300 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWF5] | location=CAJZCX010000009:971067-971684(-) | protein_length=160 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473198.1         -            262 12983at5820          -            142   1.7e-12   45.9   0.7   1   1   6.7e-15   2.9e-12   45.2   0.7    24   110   144   231   120   243 0.88 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 12983at5820          -            142   2.7e-07   29.1   0.0   1   1     7e-10     3e-07   28.9   0.0    32   116    45   132    27   139 0.80 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 12983at5820          -            142   3.1e-06   25.7   0.1   1   1   1.3e-08   5.5e-06   24.9   0.1    24   125   194   299   184   318 0.75 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12983at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12983at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12983at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:28:24 2026
# [ok]
