#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474781.1         -            437 8463at5820           -            312    1e-174  578.4  42.9   1   2   5.3e-06    0.0027   15.4   8.7     5    41    31    71    23    75 0.76 | transcript=PVW1_100029300_t1 | gene=PVW1_100029300 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | location=CAJZCX010000005:1157884-1160715(-) | protein_length=437 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 8463at5820           -            312   1.2e-10   39.6  15.2   1   1   5.9e-13     3e-10   38.2  15.2   130   254   429   552   411   597 0.69 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473512.1         -            641 8463at5820           -            312   2.4e-10   38.5   5.2   1   1   8.8e-13   4.4e-10   37.6   5.2   113   242   417   540   405   579 0.63 | transcript=PVW1_120046600_t1 | gene=PVW1_120046600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1734366-1737130(-) | protein_length=641 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482795.1         -            287 8463at5820           -            312   1.5e-07   29.4  21.6   1   1   4.5e-09   2.3e-06   25.5  21.6   131   276   100   272    13   279 0.58 | transcript=PVW1_040028700_t1 | gene=PVW1_040028700 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | location=CAJZCX010000013:989072-991252(-) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8463at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/8463at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/8463at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:47:14 2026
# [ok]
