#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472237.1         -           1104 2816at5820           -            697         0 1282.5  42.2   1   5    0.0036       4.4    4.1   0.3     1    50     1    49     1    72 0.69 | transcript=PVW1_140041700_t1 | gene=PVW1_140041700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1558522-1561836(+) | protein_length=1104 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479790.1         -            699 2816at5820           -            697   5.7e-20   69.8   7.1   3   4   4.7e-06    0.0057   13.6   0.1   562   680   480   590   469   609 0.73 | transcript=PVW1_050019900_t1 | gene=PVW1_050019900 | organism=Plasmodium_vivax_PvW1 | gene_product=MACPF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTF3] | transcript_product=MACPF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTF3] | location=CAJZCX010000010:655468-657567(-) | protein_length=699 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479790.1         -            699 2816at5820           -            697   5.7e-20   69.8   7.1   4   4   9.2e-06     0.011   12.6   0.3   460   530   542   610   516   681 0.56 | transcript=PVW1_050019900_t1 | gene=PVW1_050019900 | organism=Plasmodium_vivax_PvW1 | gene_product=MACPF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTF3] | transcript_product=MACPF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTF3] | location=CAJZCX010000010:655468-657567(-) | protein_length=699 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2816at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2816at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2816at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:59 2026
# [ok]
