#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472079.1         -            297 9909at5820           -            251  5.5e-144  476.4  42.4   1   2   9.6e-28   4.9e-25   86.8   8.2     1    59     7    68     7    73 0.86 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480771.1         -            520 9909at5820           -            251   4.6e-12   44.3   6.6   1   1   1.6e-14   8.1e-12   43.5   6.6    89   215   276   413   264   421 0.67 | transcript=PVW1_070037900_t1 | gene=PVW1_070037900 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | location=CAJZCX010000011:1398925-1401942(-) | protein_length=520 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473512.1         -            641 9909at5820           -            251   2.3e-10   38.7  13.7   1   2     1e-12   5.2e-10   37.5  11.4   106   205   437   532   424   570 0.70 | transcript=PVW1_120046600_t1 | gene=PVW1_120046600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1734366-1737130(-) | protein_length=641 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473512.1         -            641 9909at5820           -            251   2.3e-10   38.7  13.7   2   2      0.18        91    0.7   0.1   199   236   563   598   556   605 0.74 | transcript=PVW1_120046600_t1 | gene=PVW1_120046600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1734366-1737130(-) | protein_length=641 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482795.1         -            287 9909at5820           -            251   5.4e-10   37.5  11.7   1   2   1.1e-12   5.4e-10   37.5  11.7   105   161   101   157    93   186 0.76 | transcript=PVW1_040028700_t1 | gene=PVW1_040028700 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | location=CAJZCX010000013:989072-991252(-) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482795.1         -            287 9909at5820           -            251   5.4e-10   37.5  11.7   2   2      0.89   4.5e+02   -1.6   2.4   132   179   192   239   162   274 0.51 | transcript=PVW1_040028700_t1 | gene=PVW1_040028700 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT03] | location=CAJZCX010000013:989072-991252(-) | protein_length=287 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481612.1         -            281 9909at5820           -            251   5.6e-07   27.6  16.5   1   2     0.066        33    2.1   0.9    46    92    15    61    10    67 0.56 | transcript=PVW1_060019400_t1 | gene=PVW1_060019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | location=CAJZCX010000012:623911-626396(+) | protein_length=281 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481612.1         -            281 9909at5820           -            251   5.6e-07   27.6  16.5   2   2   1.1e-09   5.6e-07   27.6  16.5    96   215   105   229    58   253 0.71 | transcript=PVW1_060019400_t1 | gene=PVW1_060019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | location=CAJZCX010000012:623911-626396(+) | protein_length=281 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9909at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9909at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9909at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:53:13 2026
# [ok]
