#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483465.1         -           2726 341at5820            -           1530         0 2084.0  71.6   1  15   3.9e-66   2.4e-62  209.3   0.1     3   126     9   146     7   151 0.92 | transcript=PVW1_030022800_t1 | gene=PVW1_030022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:796401-804581(+) | protein_length=2726 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483465.1         -           2726 341at5820            -           1530         0 2084.0  71.6  12  15   2.7e-23   1.6e-19   67.3   0.0   987  1042  1943  1998  1934  2005 0.93 | transcript=PVW1_030022800_t1 | gene=PVW1_030022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:796401-804581(+) | protein_length=2726 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483465.1         -           2726 341at5820            -           1530         0 2084.0  71.6  13  15   1.6e-91   9.6e-88  293.5   0.3  1048  1241  2069  2269  2051  2284 0.91 | transcript=PVW1_030022800_t1 | gene=PVW1_030022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:796401-804581(+) | protein_length=2726 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483465.1         -           2726 341at5820            -           1530         0 2084.0  71.6  14  15     3e-64   1.8e-60  203.1   0.3  1247  1373  2347  2475  2344  2480 0.96 | transcript=PVW1_030022800_t1 | gene=PVW1_030022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:796401-804581(+) | protein_length=2726 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483465.1         -           2726 341at5820            -           1530         0 2084.0  71.6  15  15   2.3e-77   1.4e-73  246.5   4.6  1373  1530  2550  2726  2543  2726 0.89 | transcript=PVW1_030022800_t1 | gene=PVW1_030022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:796401-804581(+) | protein_length=2726 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/341at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/341at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/341at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:46 2026
# [ok]
