#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473744.1         -            104 14627at5820          -             88     3e-59  195.8   0.8   1   1   7.6e-62   3.6e-59  195.6   0.8     1    88    15   103    15   103 0.98 | transcript=PVW1_120064500_t1 | gene=PVW1_120064500 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | transcript_product=Thioredoxin [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1Z2] | location=CAJZCX010000004:2496098-2496546(+) | protein_length=104 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478742.1         -            193 14627at5820          -             88    0.0013   17.4   0.1   1   1   5.4e-06    0.0025   16.5   0.1     9    71    96   158    83   175 0.83 | transcript=PVW1_080011600_t1 | gene=PVW1_080011600 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW02] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GW02] | location=CAJZCX010000009:329405-329986(-) | protein_length=193 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476969.1         -            424 14627at5820          -             88     0.008   14.9   0.4   1   1   5.5e-05     0.026   13.3   0.4     3    67    44   115    42   136 0.77 | transcript=PVW1_090032900_t1 | gene=PVW1_090032900 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ8] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCZ8] | location=CAJZCX010000007:1239892-1243395(+) | protein_length=424 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 14627at5820          -             88      0.42    9.4   6.0   1   4      0.34   1.6e+02    1.1   0.1     8    62    63   118    57   126 0.78 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 14627at5820          -             88      0.42    9.4   6.0   2   4       1.5     7e+02   -0.9   0.0    27    48   144   166   139   199 0.65 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 14627at5820          -             88      0.42    9.4   6.0   3   4   0.00094      0.44    9.3   0.1    34    74   202   242   187   247 0.80 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476547.1         -            430 14627at5820          -             88      0.42    9.4   6.0   4   4       6.2   2.9e+03   -2.9   0.0    33    46   371   384   355   396 0.54 | transcript=PVW1_090010300_t1 | gene=PVW1_090010300 | organism=Plasmodium_vivax_PvW1 | gene_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | transcript_product=Thioredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCA3] | location=CAJZCX010000007:322205-323628(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/14627at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/14627at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/14627at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:57 2026
# [ok]
