#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1   1  17   1.7e-83     1e-79  267.1   0.3     2   173    38   217    37   226 0.92 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  12  17   4.7e-14   2.9e-10   36.9   0.1   908   946  1480  1518  1476  1525 0.94 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  13  17   1.6e-19   9.6e-16   55.1   0.0   958  1026  1592  1665  1586  1669 0.92 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  14  17     0.028   1.7e+02   -2.1   0.0  1032  1046  1735  1749  1732  1760 0.86 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  15  17   6.3e-57   3.8e-53  179.0   9.3  1074  1229  1846  2017  1843  2022 0.92 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  16  17   6.8e-41   4.1e-37  125.9   1.1  1228  1321  2110  2204  2108  2210 0.93 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475124.1         -           2375 569at5820            -           1444         0 1772.7  98.1  17  17   5.7e-58   3.5e-54  182.5  11.2  1322  1444  2231  2375  2228  2375 0.87 | transcript=PVW1_100053100_t1 | gene=PVW1_100053100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2154309-2161558(+) | protein_length=2375 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/569at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/569at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/569at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:54 2026
# [ok]
