#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473146.1         -            585 5251at5820           -            481  2.4e-301  997.6   2.4   1   1  4.6e-304    4e-301  996.8   2.4     6   481    69   583    64   583 0.94 | transcript=PVW1_120019300_t1 | gene=PVW1_120019300 | organism=Plasmodium_vivax_PvW1 | gene_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | transcript_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | location=CAJZCX010000004:655576-657671(+) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474959.1         -           1077 5251at5820           -            481   9.1e-05   19.5   0.1   1   3    0.0022       1.9    5.3   0.0   165   209   418   462   412   469 0.90 | transcript=PVW1_100043800_t1 | gene=PVW1_100043800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1768791-1772024(-) | protein_length=1077 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474959.1         -           1077 5251at5820           -            481   9.1e-05   19.5   0.1   2   3   9.2e-05      0.08    9.8   0.1   222   287   600   667   595   676 0.79 | transcript=PVW1_100043800_t1 | gene=PVW1_100043800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1768791-1772024(-) | protein_length=1077 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474959.1         -           1077 5251at5820           -            481   9.1e-05   19.5   0.1   3   3       0.1        90   -0.2   0.0   433   471  1032  1071  1011  1076 0.75 | transcript=PVW1_100043800_t1 | gene=PVW1_100043800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1768791-1772024(-) | protein_length=1077 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478218.1         -            495 5251at5820           -            481     0.001   16.0   0.5   1   2   1.1e-05    0.0095   12.9   0.1   239   314   134   209   106   214 0.90 | transcript=PVW1_110051100_t1 | gene=PVW1_110051100 | organism=Plasmodium_vivax_PvW1 | gene_product=Phenylalanine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFW3] | transcript_product=Phenylalanine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFW3] | location=CAJZCX010000008:1956991-1958478(-) | protein_length=495 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478218.1         -            495 5251at5820           -            481     0.001   16.0   0.5   2   2     0.047        41    0.9   0.0    17    64   377   424   374   439 0.79 | transcript=PVW1_110051100_t1 | gene=PVW1_110051100 | organism=Plasmodium_vivax_PvW1 | gene_product=Phenylalanine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFW3] | transcript_product=Phenylalanine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFW3] | location=CAJZCX010000008:1956991-1958478(-) | protein_length=495 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5251at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5251at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5251at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:58 2026
# [ok]
