#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478160.1         -           1397 808at5820            -           1071         0 1973.7  77.1   1   6  6.9e-121  1.6e-118  395.6   3.1     1   185     1   193     1   197 0.94 | transcript=PVW1_110048100_t1 | gene=PVW1_110048100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1816135-1820909(-) | protein_length=1397 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473160.1         -            720 808at5820            -           1071   1.6e-08   31.4   9.2   2   3   2.6e-07   6.1e-05   19.5   1.4   188   279   495   583   459   587 0.83 | transcript=PVW1_120020700_t1 | gene=PVW1_120020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Cilia- and flagella-associated protein 52 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0W0] | transcript_product=Cilia- and flagella-associated protein 52 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0W0] | location=CAJZCX010000004:705872-709283(+) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473160.1         -            720 808at5820            -           1071   1.6e-08   31.4   9.2   3   3   5.8e-09   1.4e-06   25.0   1.3     5   122   587   705   581   711 0.88 | transcript=PVW1_120020700_t1 | gene=PVW1_120020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Cilia- and flagella-associated protein 52 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0W0] | transcript_product=Cilia- and flagella-associated protein 52 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0W0] | location=CAJZCX010000004:705872-709283(+) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485109.1         -           1071 808at5820            -           1071   1.2e-07   28.5   8.0   1   4     0.014       3.2    3.9   0.2   201   311   118   232    81   242 0.68 | transcript=PVW1_010022300_t1 | gene=PVW1_010022300 | organism=Plasmodium_vivax_PvW1 | gene_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | transcript_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | location=CAJZCX010000016:778155-781370(+) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485109.1         -           1071 808at5820            -           1071   1.2e-07   28.5   8.0   2   4      0.14        32    0.6   0.1   105   146   353   395   337   409 0.82 | transcript=PVW1_010022300_t1 | gene=PVW1_010022300 | organism=Plasmodium_vivax_PvW1 | gene_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | transcript_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | location=CAJZCX010000016:778155-781370(+) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485109.1         -           1071 808at5820            -           1071   1.2e-07   28.5   8.0   3   4   6.7e-05     0.016   11.6   0.0   107   170   423   487   408   495 0.85 | transcript=PVW1_010022300_t1 | gene=PVW1_010022300 | organism=Plasmodium_vivax_PvW1 | gene_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | transcript_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | location=CAJZCX010000016:778155-781370(+) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9485109.1         -           1071 808at5820            -           1071   1.2e-07   28.5   8.0   4   4   1.7e-05    0.0039   13.6   0.4    72   164   547   647   535   655 0.75 | transcript=PVW1_010022300_t1 | gene=PVW1_010022300 | organism=Plasmodium_vivax_PvW1 | gene_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | transcript_product=Utp12 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6K1] | location=CAJZCX010000016:778155-781370(+) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479857.1         -            458 808at5820            -           1071   1.2e-07   28.5   0.3   1   1   7.4e-10   1.7e-07   28.0   0.3   193   276   321   404   295   432 0.88 | transcript=PVW1_050024400_t1 | gene=PVW1_050024400 | organism=Plasmodium_vivax_PvW1 | gene_product=CAF1C_H4-bd domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X8] | transcript_product=CAF1C_H4-bd domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8X8] | location=CAJZCX010000010:825935-827311(+) | protein_length=458 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471926.1         -            524 808at5820            -           1071     2e-07   27.8   9.8   1   1   2.3e-09   5.3e-07   26.4   9.5   190   376   211   400   181   424 0.72 | transcript=PVW1_140018400_t1 | gene=PVW1_140018400 | organism=Plasmodium_vivax_PvW1 | gene_product=Alternative splicing regulator, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4B1] | transcript_product=Alternative splicing regulator, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4B1] | location=CAJZCX010000003:604192-605766(-) | protein_length=524 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481550.1         -            638 808at5820            -           1071   4.4e-07   26.6   0.2   1   2   9.6e-09   2.3e-06   24.3   0.4    10   163   343   499   336   519 0.84 | transcript=PVW1_060018000_t1 | gene=PVW1_060018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:574179-576095(-) | protein_length=638 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481550.1         -            638 808at5820            -           1071   4.4e-07   26.6   0.2   2   2      0.32        75   -0.6   0.0   118   163   538   584   526   587 0.77 | transcript=PVW1_060018000_t1 | gene=PVW1_060018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:574179-576095(-) | protein_length=638 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481766.1         -            706 808at5820            -           1071   6.2e-07   26.1  15.3   1   2   5.5e-08   1.3e-05   21.8   1.6   196   244   184   233   156   251 0.86 | transcript=PVW1_060025100_t1 | gene=PVW1_060025100 | organism=Plasmodium_vivax_PvW1 | gene_product=WD repeat-containing protein 70, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9Y5] | transcript_product=WD repeat-containing protein 70, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9Y5] | location=CAJZCX010000012:827729-829849(+) | protein_length=706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481766.1         -            706 808at5820            -           1071   6.2e-07   26.1  15.3   2   2   5.9e-07   0.00014   18.4   6.2   133   272   185   325   180   341 0.47 | transcript=PVW1_060025100_t1 | gene=PVW1_060025100 | organism=Plasmodium_vivax_PvW1 | gene_product=WD repeat-containing protein 70, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9Y5] | transcript_product=WD repeat-containing protein 70, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9Y5] | location=CAJZCX010000012:827729-829849(+) | protein_length=706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472478.1         -            472 808at5820            -           1071   1.2e-05   21.9   3.7   1   2   1.8e-07   4.2e-05   20.1   0.2     4    87   211   295   206   316 0.84 | transcript=PVW1_140064700_t1 | gene=PVW1_140064700 | organism=Plasmodium_vivax_PvW1 | gene_product=Polyadenylation factor subunit 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL04] | transcript_product=Polyadenylation factor subunit 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL04] | location=CAJZCX010000003:2601309-2602967(-) | protein_length=472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472478.1         -            472 808at5820            -           1071   1.2e-05   21.9   3.7   2   2     0.039         9    2.4   0.3   213   276   325   390   308   417 0.77 | transcript=PVW1_140064700_t1 | gene=PVW1_140064700 | organism=Plasmodium_vivax_PvW1 | gene_product=Polyadenylation factor subunit 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL04] | transcript_product=Polyadenylation factor subunit 2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL04] | location=CAJZCX010000003:2601309-2602967(-) | protein_length=472 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472601.1         -            565 808at5820            -           1071   1.3e-05   21.8   0.1   1   1   8.1e-08   1.9e-05   21.2   0.1    77   167    58   159    44   212 0.74 | transcript=PVW1_140074800_t1 | gene=PVW1_140074800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2971842-2973941(+) | protein_length=565 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478126.1         -            361 808at5820            -           1071   5.8e-05   19.6   0.2   1   1   3.4e-07     8e-05   19.1   0.2   196   325   189   321   179   327 0.80 | transcript=PVW1_110046900_t1 | gene=PVW1_110046900 | organism=Plasmodium_vivax_PvW1 | gene_product=Diphthine methyltransferase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0C1] | transcript_product=Diphthine methyltransferase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0C1] | location=CAJZCX010000008:1767316-1769879(+) | protein_length=361 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472285.1         -            430 808at5820            -           1071   0.00017   18.0   3.1   1   1   9.9e-07   0.00023   17.6   3.1   134   304   227   396   209   421 0.71 | transcript=PVW1_140046100_t1 | gene=PVW1_140046100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1764017-1765309(+) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476552.1         -            616 808at5820            -           1071   0.00044   16.7   0.3   1   2   9.9e-05     0.023   11.0   0.0    33   124   227   322   212   328 0.62 | transcript=PVW1_090010400_t1 | gene=PVW1_090010400 | organism=Plasmodium_vivax_PvW1 | gene_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX82] | transcript_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX82] | location=CAJZCX010000007:324218-326068(-) | protein_length=616 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476552.1         -            616 808at5820            -           1071   0.00044   16.7   0.3   2   2     0.021       4.9    3.3   0.0   139   164   584   609   549   612 0.74 | transcript=PVW1_090010400_t1 | gene=PVW1_090010400 | organism=Plasmodium_vivax_PvW1 | gene_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX82] | transcript_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX82] | location=CAJZCX010000007:324218-326068(-) | protein_length=616 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472375.1         -            445 808at5820            -           1071    0.0013   15.1   0.4   1   1   8.1e-06    0.0019   14.6   0.4    12    89    78   158    67   240 0.67 | transcript=PVW1_140055000_t1 | gene=PVW1_140055000 | organism=Plasmodium_vivax_PvW1 | gene_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL32] | transcript_product=WD repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL32] | location=CAJZCX010000003:2176655-2177992(-) | protein_length=445 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/808at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/808at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/808at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:49:56 2026
# [ok]
