#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478259.1         -           1393 1404at5820           -            988         0 1960.3  63.3   1   6     0.017        18    1.4   0.5     1    19     5    21     5    31 0.80 | transcript=PVW1_110052700_t1 | gene=PVW1_110052700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2016418-2020782(-) | protein_length=1393 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1404at5820           -            988   1.1e-29  101.3  53.1   3   7     6e-05     0.061    9.5   2.5   135   275   528   689   512   717 0.64 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1404at5820           -            988   1.1e-29  101.3  53.1   4   7   3.7e-09   3.7e-06   23.5   9.8   293   596   680   991   671  1000 0.71 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1404at5820           -            988   1.1e-29  101.3  53.1   5   7     1e-13     1e-10   38.6   0.1   102   220  1411  1542  1390  1647 0.84 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1404at5820           -            988   1.1e-29  101.3  53.1   6   7   4.5e-16   4.6e-13   46.3   8.8   387   579  1775  1964  1743  1985 0.73 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1404at5820           -            988   1.1e-29  101.3  53.1   7   7       0.1     1e+02   -1.1   4.0   757   824  1935  2004  1890  2016 0.71 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 1404at5820           -            988   4.7e-25   86.0   9.1   1   3   4.6e-11   4.6e-08   29.8   0.5   101   221   712   853   697   865 0.70 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 1404at5820           -            988   4.7e-25   86.0   9.1   2   3   2.8e-15   2.9e-12   43.7   0.9   301   485   976  1157   961  1189 0.80 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 1404at5820           -            988   4.7e-25   86.0   9.1   3   3   8.6e-07   0.00087   15.6   0.0   384   491  2046  2152  2038  2177 0.85 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475851.1         -           1071 1404at5820           -            988     1e-08   32.0   1.5   1   3    0.0016       1.6    4.8   0.0   102   165   165   228   135   253 0.78 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475851.1         -           1071 1404at5820           -            988     1e-08   32.0   1.5   2   3      0.36   3.7e+02   -3.0   0.0   200   226   324   350   321   382 0.62 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475851.1         -           1071 1404at5820           -            988     1e-08   32.0   1.5   3   3   1.3e-09   1.4e-06   24.9   0.4   276   475   445   641   432   664 0.71 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477868.1         -            925 1404at5820           -            988   4.4e-08   29.8   0.0   1   2     0.062        63   -0.5   0.0   134   233   236   326   215   340 0.75 | transcript=PVW1_110031400_t1 | gene=PVW1_110031400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1157903-1160680(+) | protein_length=925 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477868.1         -            925 1404at5820           -            988   4.4e-08   29.8   0.0   2   2   2.6e-10   2.6e-07   27.3   0.0   422   471   449   498   443   510 0.93 | transcript=PVW1_110031400_t1 | gene=PVW1_110031400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1157903-1160680(+) | protein_length=925 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1404at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1404at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:17 2026
# [ok]
