#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481792.1         -            178 12431at5820          -            150   1.3e-92  305.6   3.9   1   1   6.2e-95   1.6e-92  305.3   3.9     1   150    11   176    11   176 0.96 | transcript=PVW1_060026300_t1 | gene=PVW1_060026300 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | location=CAJZCX010000012:869770-870306(+) | protein_length=178 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472540.1         -            261 12431at5820          -            150   5.1e-08   31.0   0.1   1   1   3.2e-10   8.5e-08   30.3   0.1    10   111    66   181    59   204 0.76 | transcript=PVW1_140070400_t1 | gene=PVW1_140070400 | organism=Plasmodium_vivax_PvW1 | gene_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | transcript_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | location=CAJZCX010000003:2810494-2811761(+) | protein_length=261 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472381.1         -            213 12431at5820          -            150   1.2e-07   29.8   0.0   1   1   6.5e-10   1.7e-07   29.3   0.0    37   142    45   158     8   165 0.66 | transcript=PVW1_140055600_t1 | gene=PVW1_140055600 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL24] | transcript_product=Ras-related protein Rab-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HL24] | location=CAJZCX010000003:2198218-2199682(+) | protein_length=213 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480283.1         -            206 12431at5820          -            150   1.6e-07   29.5   0.8   1   1   8.9e-10   2.4e-07   28.9   0.8     8   146     9   169     1   173 0.72 | transcript=PVW1_070008100_t1 | gene=PVW1_070008100 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein RAB7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUS8] | transcript_product=Ras-related protein RAB7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUS8] | location=CAJZCX010000011:175082-177482(-) | protein_length=206 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472063.1         -            216 12431at5820          -            150   3.5e-07   28.3   0.8   1   1   1.7e-09   4.6e-07   27.9   0.8     9   142    13   164     7   172 0.69 | transcript=PVW1_140027700_t1 | gene=PVW1_140027700 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | transcript_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | location=CAJZCX010000003:989868-991417(+) | protein_length=216 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476751.1         -            214 12431at5820          -            150   4.5e-07   28.0   0.0   1   1   2.5e-09   6.7e-07   27.4   0.0    10   147    12   163     7   166 0.73 | transcript=PVW1_090022900_t1 | gene=PVW1_090022900 | organism=Plasmodium_vivax_PvW1 | gene_product=GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG3] | transcript_product=GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG3] | location=CAJZCX010000007:818802-819622(-) | protein_length=214 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477249.1         -            207 12431at5820          -            150   2.5e-06   25.5   0.2   1   1   1.4e-08   3.6e-06   25.0   0.2     9   111    13   127     5   169 0.75 | transcript=PVW1_090050100_t1 | gene=PVW1_090050100 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY97] | transcript_product=Ras-related protein Rab-6, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY97] | location=CAJZCX010000007:1995555-1996988(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473833.1         -            784 12431at5820          -            150   2.7e-06   25.5   2.4   1   1   1.5e-08   3.9e-06   24.9   0.7    34    86    62   115     8   128 0.72 | transcript=PVW1_120070800_t1 | gene=PVW1_120070800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2768500-2770854(+) | protein_length=784 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473249.1         -            229 12431at5820          -            150   3.7e-06   25.0   0.0   1   1   2.2e-08   5.9e-06   24.3   0.0     9   131    11   146     6   160 0.76 | transcript=PVW1_120028600_t1 | gene=PVW1_120028600 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-11B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGD4] | transcript_product=Ras-related protein Rab-11B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGD4] | location=CAJZCX010000004:1069192-1070529(+) | protein_length=229 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471976.1         -            207 12431at5820          -            150   7.6e-06   24.0   0.2   1   1   2.3e-07     6e-05   21.1   0.2     9   149    17   185    11   186 0.65 | transcript=PVW1_140023400_t1 | gene=PVW1_140023400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK31] | location=CAJZCX010000003:811919-813117(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484041.1         -            214 12431at5820          -            150   0.00011   20.2   0.1   1   1   7.6e-07    0.0002   19.4   0.1    10   117    30   144    21   179 0.69 | transcript=PVW1_020015700_t1 | gene=PVW1_020015700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:483471-485522(-) | protein_length=214 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482571.1         -            245 12431at5820          -            150   0.00037   18.5   5.4   1   2     0.071        19    3.2   0.0     9    58     8    63     3    73 0.74 | transcript=PVW1_040020100_t1 | gene=PVW1_040020100 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSY8] | transcript_product=Ras-related protein Rab-5A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSY8] | location=CAJZCX010000013:649939-650676(+) | protein_length=245 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482571.1         -            245 12431at5820          -            150   0.00037   18.5   5.4   2   2   1.4e-05    0.0038   15.2   3.2    46   122   100   178    61   210 0.70 | transcript=PVW1_040020100_t1 | gene=PVW1_040020100 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSY8] | transcript_product=Ras-related protein Rab-5A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSY8] | location=CAJZCX010000013:649939-650676(+) | protein_length=245 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478655.1         -           1251 12431at5820          -            150     0.012   13.6   1.5   1   1   0.00013     0.034   12.1   1.5    41   119   317   395   296   422 0.90 | transcript=PVW1_080008900_t1 | gene=PVW1_080008900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:227337-231092(-) | protein_length=1251 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479673.1         -           1162 12431at5820          -            150     0.012   13.6   0.1   1   1   9.6e-05     0.025   12.5   0.1    10   118   597   713   590   726 0.76 | transcript=PVW1_050012200_t1 | gene=PVW1_050012200 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8L7] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8L7] | location=CAJZCX010000010:349555-353043(-) | protein_length=1162 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12431at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12431at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12431at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:26:49 2026
# [ok]
