#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481429.1         -           5241 41at5820             -           4262         0 8497.1 404.4   1  12    3e-149    3e-146  486.9  41.3     1   304    43   387    43   392 0.92 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481429.1         -           5241 41at5820             -           4262         0 8497.1 404.4  12  12         0         0 1737.8  37.8  3484  4262  4455  5241  4450  5241 0.99 | transcript=PVW1_060014700_t1 | gene=PVW1_060014700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:430150-445875(-) | protein_length=5241 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   1  11   5.3e-22   5.4e-19   64.5  55.0   984  1420  1066  1531  1045  1539 0.69 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   2  11   1.7e-16   1.7e-13   46.3   9.0  1412  1569  1598  1755  1584  1759 0.90 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   3  11   1.2e-97   1.2e-94  315.6   9.0  1574  1853  1803  2081  1786  2089 0.96 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   4  11   1.4e-44   1.4e-41  139.5   8.3  1861  2071  2134  2344  2122  2442 0.82 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   5  11   1.4e-65   1.4e-62  209.1  40.6  2228  2767  2467  3021  2455  3027 0.90 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   6  11   8.8e-40   8.9e-37  123.5  34.4  2766  3164  3091  3504  3087  3522 0.89 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   7  11     7e-43   7.1e-40  133.8  25.1  3177  3482  3600  3895  3588  3900 0.90 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   8  11   1.1e-17   1.1e-14   50.2   9.7  3484  3689  4307  4515  4301  4521 0.77 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3   9  11   4.7e-38   4.8e-35  117.8   4.8  3701  3902  4567  4767  4561  4775 0.94 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3  10  11    0.0011       1.1    3.7   0.2  3922  3978  4875  4931  4852  4940 0.88 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476884.1         -           5306 41at5820             -           4262         0 1245.7 280.3  11  11   3.6e-33   3.7e-30  101.5   7.0  3987  4257  5000  5303  4994  5306 0.80 | transcript=PVW1_090028100_t1 | gene=PVW1_090028100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1037268-1053384(+) | protein_length=5306 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   1  11         6   6.1e+03  -11.2  15.6   514   623   331   442   242   452 0.66 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   2  11         6   6.1e+03  -15.3  20.5   587   769   607   804   568   834 0.61 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   3  11         6   6.1e+03  -36.3  47.1   448   738  1023  1316   982  1333 0.43 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   4  11         6   6.1e+03  -10.6   6.7   978  1049  1370  1444  1366  1460 0.77 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   5  11         6   6.1e+03  -20.2  60.0   762  1164  1575  1980  1569  1990 0.68 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   6  11  3.9e-180  3.9e-177  589.4  63.3  1157  2121  2081  3077  2061  3086 0.87 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   7  11   8.5e-19   8.6e-16   53.8  15.7  2207  2524  3345  3689  3287  3708 0.76 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   8  11   2.3e-20   2.3e-17   59.1   5.8  2530  2689  3805  3966  3800  3980 0.88 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4   9  11  1.2e-108  1.2e-105  352.1  70.1  2698  3545  4048  4922  4029  4956 0.84 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4  10  11   5.3e-43   5.3e-40  134.2  26.5  3588  4043  5083  5532  5033  5596 0.77 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480324.1         -           5873 41at5820             -           4262         0 1171.2 229.4  11  11   6.8e-24   6.9e-21   70.8   8.0  4022  4256  5618  5869  5603  5872 0.84 | transcript=PVW1_070010200_t1 | gene=PVW1_070010200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:298420-316041(-) | protein_length=5873 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   1   6         6   6.1e+03  -10.4   6.9   383  1467   869   906   749   963 0.44 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   2   6  1.5e-133  1.5e-130  434.8  16.9  1067  1814  1397  2182  1371  2185 0.88 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   3   6   1.2e-41   1.2e-38  129.7   0.6  1820  2047  2229  2466  2223  2478 0.88 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   4   6  2.4e-111  2.4e-108  361.1  42.4  2230  3478  2729  4003  2722  4011 0.82 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   5   6   2.6e-33   2.6e-30  102.1   1.2  3613  3937  4222  4557  4209  4601 0.78 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484274.1         -           5023 41at5820             -           4262  8.9e-299  993.1 105.8   6   6      0.03        31   -1.1   1.1  3980  4100  4659  4791  4651  4803 0.71 | transcript=PVW1_020023200_t1 | gene=PVW1_020023200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:803456-818737(+) | protein_length=5023 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   1  10         6   6.1e+03  -38.2 175.1   459  1412   244  1218   221  1285 0.65 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   2  10   7.3e-39   7.4e-36  120.4  12.1  1498  1701  1382  1578  1376  1583 0.93 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   3  10   1.7e-19   1.7e-16   56.2  11.2  1703  1855  1650  1809  1648  1818 0.87 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   4  10   3.8e-14   3.8e-11   38.4  24.5  1860  2117  1979  2244  1964  2259 0.78 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   5  10     5e-30     5e-27   91.1  58.8  2246  2764  2633  3176  2601  3183 0.85 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   6  10   7.5e-29   7.6e-26   87.2  52.5  2777  3277  3275  3793  3263  3798 0.84 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   7  10   1.3e-06    0.0013   13.4  23.0  3314  3561  3939  4183  3920  4197 0.72 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   8  10   6.3e-08   6.3e-05   17.8   9.7  3603  3806  4412  4607  4398  4612 0.82 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7   9  10   2.7e-25   2.8e-22   75.4  28.5  3804  4205  4712  5098  4705  5106 0.88 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483428.1         -           5195 41at5820             -           4262  2.2e-123  410.9 462.7  10  10     0.024        25   -0.8   0.0  4217  4256  5146  5191  5124  5194 0.75 | transcript=PVW1_030021000_t1 | gene=PVW1_030021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:702452-720149(-) | protein_length=5195 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   1  14         6   6.1e+03  -17.7  19.5  3921  4119    27   243    14   288 0.57 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   2  14         6   6.1e+03  -87.9 217.8    10  1402   235  1718   229  1733 0.59 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   3  14   0.00084      0.85    4.1  12.4  1430  1565  1822  1953  1774  1962 0.77 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   4  14     4e-28     4e-25   84.8   7.0  1557  1700  2252  2396  2240  2402 0.93 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   5  14   1.3e-14   1.3e-11   40.0  14.2  1711  1913  2572  2784  2566  2808 0.84 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   6  14   1.1e-25   1.1e-22   76.7  14.3  1925  2113  2957  3144  2939  3165 0.91 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   7  14       5.6   5.7e+03   -8.6  44.3  2121  2333  3327  3546  3234  3553 0.64 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   8  14   2.2e-05     0.022    9.3  16.7  2336  2477  3604  3747  3593  3841 0.79 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8   9  14     3e-06    0.0031   12.2   1.0  2547  2619  3983  4054  3965  4064 0.84 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8  10  14         6   6.1e+03  -16.7  19.1  2620  2764  4189  4329  4178  4476 0.68 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473635.1         -           6377 41at5820             -           4262  5.9e-112  373.0 183.8  11  14   5.9e-38     6e-35  117.4  41.3  2786  3271  4488  4977  4477  4997 0.92 | transcript=PVW1_120055700_t1 | gene=PVW1_120055700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2121127-2141289(-) | protein_length=6377 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
