#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474970.1         -           2341 2776at5820           -           1467         0 1914.0  73.2   1  14   3.8e-72   2.3e-68  229.2   4.1     1   137     1   140     1   149 0.95 | transcript=PVW1_100044900_t1 | gene=PVW1_100044900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1803088-1810531(-) | protein_length=2341 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474970.1         -           2341 2776at5820           -           1467         0 1914.0  73.2  12  14   5.2e-82   3.2e-78  261.9   4.3  1009  1177  1750  1946  1747  1961 0.86 | transcript=PVW1_100044900_t1 | gene=PVW1_100044900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1803088-1810531(-) | protein_length=2341 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474970.1         -           2341 2776at5820           -           1467         0 1914.0  73.2  13  14   4.2e-13   2.6e-09   33.5   0.0  1171  1202  1972  2003  1966  2007 0.92 | transcript=PVW1_100044900_t1 | gene=PVW1_100044900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1803088-1810531(-) | protein_length=2341 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474970.1         -           2341 2776at5820           -           1467         0 1914.0  73.2  14  14  2.4e-151  1.4e-147  491.7  18.8  1202  1467  2076  2341  2072  2341 0.99 | transcript=PVW1_100044900_t1 | gene=PVW1_100044900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1803088-1810531(-) | protein_length=2341 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2776at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2776at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2776at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:45 2026
# [ok]
