#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1   1  25   0.00069       4.2    1.7   8.0   591   704   198   305   173   321 0.80 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  12  25   1.5e-47   9.2e-44  146.6   9.2  1748  1866  2963  3082  2952  3098 0.85 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  13  25         1   6.1e+03  -23.0  21.3  1839  1865  3193  3220  3162  3227 0.39 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  14  25  2.2e-107  1.4e-103  345.2  38.0  1848  2112  3261  3596  3234  3613 0.80 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  15  25   2.8e-73   1.7e-69  232.0   7.1  2111  2267  3636  3796  3629  3805 0.94 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  16  25  3.3e-152    2e-148  494.0  32.6  2256  2560  3833  4179  3826  4200 0.90 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  17  25   2.2e-56   1.3e-52  176.0  10.3  2557  2678  4208  4359  4197  4367 0.82 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  18  25   7.2e-24   4.4e-20   68.1   4.3  2685  2755  4463  4538  4438  4544 0.82 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  19  25  6.9e-113  4.2e-109  363.5  13.7  2746  2977  4617  4859  4593  4868 0.93 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  20  25   1.1e-05     0.064    7.8   0.0  2978  3000  4914  4936  4910  4939 0.90 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  21  25   4.3e-85   2.6e-81  271.3  30.4  2998  3231  4975  5260  4969  5270 0.83 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  22  25   6.5e-90   3.9e-86  287.3  11.0  3225  3466  5438  5726  5418  5736 0.85 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  23  25  9.3e-127  5.7e-123  409.6  21.5  3451  3691  5860  6102  5840  6105 0.94 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  24  25   1.7e-61     1e-57  193.0   8.7  3688  3802  6133  6250  6126  6259 0.95 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473964.1         -           6854 19at5820             -           4334         0 6677.3 611.1  25  25         0         0 1072.7  58.1  3801  4334  6318  6854  6310  6854 0.99 | transcript=PVW1_120077800_t1 | gene=PVW1_120077800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3051639-3074321(+) | protein_length=6854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/19at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/19at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/19at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:45 2026
# [ok]
