#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472386.1         -           1088 2430at5820           -            789         0 1586.0  61.9   1   4   3.3e-42   2.5e-39  133.5  13.1     8   103    41   142    35   149 0.92 | transcript=PVW1_140056100_t1 | gene=PVW1_140056100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2226174-2229440(-) | protein_length=1088 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479753.1         -            844 2430at5820           -            789     2e-89  299.1  14.7   3   5   4.5e-05     0.034   10.6   0.0   379   403   274   298   269   310 0.90 | transcript=PVW1_050018000_t1 | gene=PVW1_050018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:573637-576494(+) | protein_length=844 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479753.1         -            844 2430at5820           -            789     2e-89  299.1  14.7   4   5   6.2e-41   4.7e-38  129.2   0.1   408   623   360   575   352   580 0.95 | transcript=PVW1_050018000_t1 | gene=PVW1_050018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:573637-576494(+) | protein_length=844 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479753.1         -            844 2430at5820           -            789     2e-89  299.1  14.7   5   5   8.6e-06    0.0065   13.0   1.5   634   784   665   822   658   827 0.73 | transcript=PVW1_050018000_t1 | gene=PVW1_050018000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:573637-576494(+) | protein_length=844 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471812.1         -           1608 2430at5820           -            789   1.6e-44  150.7  13.9   1   4         5   3.8e+03   -6.1   4.4   138   164    34    60    28    79 0.72 | transcript=PVW1_140009800_t1 | gene=PVW1_140009800 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | transcript_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | location=CAJZCX010000003:231224-236371(+) | protein_length=1608 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471812.1         -           1608 2430at5820           -            789   1.6e-44  150.7  13.9   2   4         8   6.1e+03  -11.8  10.8   137   168   229   260   146   267 0.44 | transcript=PVW1_140009800_t1 | gene=PVW1_140009800 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | transcript_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | location=CAJZCX010000003:231224-236371(+) | protein_length=1608 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471812.1         -           1608 2430at5820           -            789   1.6e-44  150.7  13.9   3   4   2.8e-35   2.1e-32  110.5   8.2   163   400   417   667   398   677 0.86 | transcript=PVW1_140009800_t1 | gene=PVW1_140009800 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | transcript_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | location=CAJZCX010000003:231224-236371(+) | protein_length=1608 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471812.1         -           1608 2430at5820           -            789   1.6e-44  150.7  13.9   4   4   5.5e-18   4.2e-15   53.3   0.3   414   553   917  1074   902  1091 0.79 | transcript=PVW1_140009800_t1 | gene=PVW1_140009800 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | transcript_product=DEAD/DEAH box ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJR0] | location=CAJZCX010000003:231224-236371(+) | protein_length=1608 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479253.1         -           2080 2430at5820           -            789   2.3e-41  140.2  16.9   1   2   3.9e-31     3e-28   96.8   3.6   164   354   407   610   397   616 0.85 | transcript=PVW1_080035500_t1 | gene=PVW1_080035500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1331440-1337682(+) | protein_length=2080 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479253.1         -           2080 2430at5820           -            789   2.3e-41  140.2  16.9   2   2   1.3e-16   9.5e-14   48.8   5.4   378   538   733   895   689   902 0.81 | transcript=PVW1_080035500_t1 | gene=PVW1_080035500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1331440-1337682(+) | protein_length=2080 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474044.1         -            928 2430at5820           -            789   1.7e-38  130.7  28.4   1   2   6.3e-08   4.8e-05   20.1   0.3   255   334   102   180     2   192 0.65 | transcript=PVW1_120085200_t1 | gene=PVW1_120085200 | organism=Plasmodium_vivax_PvW1 | gene_product=HA2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHY9] | transcript_product=HA2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHY9] | location=CAJZCX010000004:3413671-3416457(+) | protein_length=928 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474044.1         -            928 2430at5820           -            789   1.7e-38  130.7  28.4   2   2   3.7e-36   2.8e-33  113.4  22.4   348   772   481   898   472   915 0.80 | transcript=PVW1_120085200_t1 | gene=PVW1_120085200 | organism=Plasmodium_vivax_PvW1 | gene_product=HA2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHY9] | transcript_product=HA2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHY9] | location=CAJZCX010000004:3413671-3416457(+) | protein_length=928 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2430at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2430at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2430at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:59 2026
# [ok]
