#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481770.1         -            482 5771at5820           -            379  8.5e-235  776.7  18.6   1   2  6.2e-130  2.7e-127  422.9   7.1     1   201     2   213     2   218 0.96 | transcript=PVW1_060025300_t1 | gene=PVW1_060025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:835079-836920(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471953.1         -            400 5771at5820           -            379   1.6e-07   28.7   5.6   2   2      0.49   2.1e+02   -1.4   4.1   141   278   201   339   188   392 0.67 | transcript=PVW1_140021100_t1 | gene=PVW1_140021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:725708-726910(-) | protein_length=400 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476780.1         -            366 5771at5820           -            379   1.6e-06   25.4   0.1   1   1     6e-09   2.6e-06   24.6   0.1    84   141   289   346   268   357 0.89 | transcript=PVW1_090024200_t1 | gene=PVW1_090024200 | organism=Plasmodium_vivax_PvW1 | gene_product=ACB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCP2] | transcript_product=ACB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCP2] | location=CAJZCX010000007:866739-867839(-) | protein_length=366 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483959.1         -           1564 5771at5820           -            379     4e-06   24.0   0.1   1   1   1.6e-08     7e-06   23.2   0.1   252   329   838   922   823   932 0.72 | transcript=PVW1_020012200_t1 | gene=PVW1_020012200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:367535-372388(-) | protein_length=1564 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475043.1         -           1569 5771at5820           -            379   9.9e-05   19.4   0.1   1   2       1.7   7.2e+02   -3.1   0.0    82   109   874   901   865   914 0.52 | transcript=PVW1_100049900_t1 | gene=PVW1_100049900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2040043-2044752(-) | protein_length=1569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475043.1         -           1569 5771at5820           -            379   9.9e-05   19.4   0.1   2   2   6.5e-07   0.00028   17.9   0.0    72   184  1200  1313  1171  1334 0.82 | transcript=PVW1_100049900_t1 | gene=PVW1_100049900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2040043-2044752(-) | protein_length=1569 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479697.1         -            185 5771at5820           -            379   0.00012   19.2   3.6   1   2   2.7e-07   0.00012   19.2   3.6    75   178    40   145    20   154 0.86 | transcript=PVW1_050014100_t1 | gene=PVW1_050014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:439620-441063(-) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479697.1         -            185 5771at5820           -            379   0.00012   19.2   3.6   2   2      0.37   1.6e+02   -1.0   0.0   141   162   152   173   148   180 0.84 | transcript=PVW1_050014100_t1 | gene=PVW1_050014100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:439620-441063(-) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473512.1         -            641 5771at5820           -            379    0.0018   15.3   0.1   1   1   2.3e-05    0.0098   12.9   0.0    96   171    62   137    48   169 0.65 | transcript=PVW1_120046600_t1 | gene=PVW1_120046600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1734366-1737130(-) | protein_length=641 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5771at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5771at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5771at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:43:15 2026
# [ok]
