#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474959.1         -           1077 3175at5820           -            591  1.2e-233  775.5  10.5   1   6   1.9e-08   1.9e-05   22.0   0.0    24    60   159   198   154   206 0.86 | transcript=PVW1_100043800_t1 | gene=PVW1_100043800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1768791-1772024(-) | protein_length=1077 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475012.1         -            751 3175at5820           -            591   1.8e-10   38.6   0.9   3   4     0.064        64    0.4   0.0   460   509   633   681   619   699 0.70 | transcript=PVW1_100048400_t1 | gene=PVW1_100048400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | location=CAJZCX010000005:1974200-1976455(-) | protein_length=751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475012.1         -            751 3175at5820           -            591   1.8e-10   38.6   0.9   4   4   0.00016      0.16    9.1   0.0   555   590   705   740   684   741 0.87 | transcript=PVW1_100048400_t1 | gene=PVW1_100048400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYX7] | location=CAJZCX010000005:1974200-1976455(-) | protein_length=751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 3175at5820           -            591   6.3e-10   36.8   2.7   1   3   0.00018      0.18    8.9   1.3   249   335   330   410   318   447 0.58 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 3175at5820           -            591   6.3e-10   36.8   2.7   2   3   0.00027      0.27    8.3   0.0   467   526   472   531   452   539 0.78 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482557.1         -            584 3175at5820           -            591   6.3e-10   36.8   2.7   3   3   4.8e-07   0.00049   17.4   0.0   557   590   540   573   526   574 0.85 | transcript=PVW1_040019400_t1 | gene=PVW1_040019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | transcript_product=Asparagine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H857] | location=CAJZCX010000013:626258-628012(-) | protein_length=584 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476044.1         -            677 3175at5820           -            591   2.6e-09   34.7   5.6   1   2   5.8e-09   5.9e-06   23.7   5.5   196   314   309   425   281   501 0.80 | transcript=PVW1_130038500_t1 | gene=PVW1_130038500 | organism=Plasmodium_vivax_PvW1 | gene_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | transcript_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | location=CAJZCX010000006:1460087-1462120(-) | protein_length=677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476044.1         -            677 3175at5820           -            591   2.6e-09   34.7   5.6   2   2   0.00019      0.19    8.8   0.0   547   589   625   668   612   669 0.81 | transcript=PVW1_130038500_t1 | gene=PVW1_130038500 | organism=Plasmodium_vivax_PvW1 | gene_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | transcript_product=AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT9] | location=CAJZCX010000006:1460087-1462120(-) | protein_length=677 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473146.1         -            585 3175at5820           -            591   1.1e-07   29.3   0.1   1   2   2.9e-07   0.00029   18.1   0.1   192   313   253   371   231   381 0.82 | transcript=PVW1_120019300_t1 | gene=PVW1_120019300 | organism=Plasmodium_vivax_PvW1 | gene_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | transcript_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | location=CAJZCX010000004:655576-657671(+) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473146.1         -            585 3175at5820           -            591   1.1e-07   29.3   0.1   2   2   0.00017      0.17    8.9   0.0   555   590   541   576   533   577 0.92 | transcript=PVW1_120019300_t1 | gene=PVW1_120019300 | organism=Plasmodium_vivax_PvW1 | gene_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | transcript_product=Lysine--tRNA ligase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0N9] | location=CAJZCX010000004:655576-657671(+) | protein_length=585 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3175at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3175at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3175at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:59 2026
# [ok]
