#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477539.1         -            534 5839at5820           -            397  2.3e-204  677.1  30.5   1   4      0.22   2.3e+02   -1.2   0.0     1    13    14    26    14    30 0.89 | transcript=PVW1_110012000_t1 | gene=PVW1_110012000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:290867-292471(+) | protein_length=534 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473372.1         -           1680 5839at5820           -            397     4e-11   40.8  17.9   4   4       1.5   1.5e+03   -3.9   0.0   296   344  1011  1064  1002  1074 0.74 | transcript=PVW1_120035900_t1 | gene=PVW1_120035900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1317091-1322133(-) | protein_length=1680 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472329.1         -           1143 5839at5820           -            397   1.9e-08   32.0   0.2   1   2      0.41   4.2e+02   -2.1   2.9    45   148    57   160    38   198 0.79 | transcript=PVW1_140050300_t1 | gene=PVW1_140050300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1969199-1973142(+) | protein_length=1143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472329.1         -           1143 5839at5820           -            397   1.9e-08   32.0   0.2   2   2   1.9e-11   1.9e-08   32.0   0.2    32   181   503   666   492   679 0.73 | transcript=PVW1_140050300_t1 | gene=PVW1_140050300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1969199-1973142(+) | protein_length=1143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476955.1         -           1216 5839at5820           -            397   1.4e-06   25.9   0.1   1   1   3.4e-09   3.4e-06   24.6   0.1    28   102   735   809   719   833 0.80 | transcript=PVW1_090031500_t1 | gene=PVW1_090031500 | organism=Plasmodium_vivax_PvW1 | gene_product=Autophagy-related protein 7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCX4] | transcript_product=Autophagy-related protein 7, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCX4] | location=CAJZCX010000007:1186605-1190368(-) | protein_length=1216 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5839at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5839at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5839at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:43:39 2026
# [ok]
