#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476583.1         -            167 12830at5820          -            150   1.2e-86  286.8  12.9   1   1   3.4e-89   1.4e-86  286.6  12.9     1   150    11   167    11   167 0.96 | transcript=PVW1_090011400_t1 | gene=PVW1_090011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | transcript_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | location=CAJZCX010000007:366712-367488(+) | protein_length=167 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12830at5820          -            150   8.8e-05   21.1   4.2   1   2   2.2e-07   8.8e-05   21.1   4.2    62   138    34   111    28   125 0.83 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473963.1         -            207 12830at5820          -            150   8.8e-05   21.1   4.2   2   2      0.11        47    2.5   1.0    13    51   129   168   113   200 0.54 | transcript=PVW1_120077700_t1 | gene=PVW1_120077700 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HI10] | location=CAJZCX010000004:3049826-3050982(-) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12830at5820          -            150    0.0004   19.0   5.7   1   2    0.0035       1.4    7.5   0.1    79   115    16    53     4    69 0.58 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481707.1         -            236 12830at5820          -            150    0.0004   19.0   5.7   2   2     9e-05     0.036   12.6   1.8     7    60   170   223   163   231 0.79 | transcript=PVW1_060022400_t1 | gene=PVW1_060022400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9X4] | location=CAJZCX010000012:729192-729902(+) | protein_length=236 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479257.1         -            604 12830at5820          -            150   0.00053   18.6   0.7   1   1   3.3e-06    0.0013   17.3   0.7    50   135   505   600   458   603 0.80 | transcript=PVW1_080035900_t1 | gene=PVW1_080035900 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A564ZTW2] | transcript_product=Calcium-dependent protein kinase 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A564ZTW2] | location=CAJZCX010000009:1365607-1368547(-) | protein_length=604 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472536.1         -            209 12830at5820          -            150    0.0055   15.3   0.5   1   1   3.3e-05     0.013   14.0   0.3    62   113   132   187   114   208 0.74 | transcript=PVW1_140070000_t1 | gene=PVW1_140070000 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLI7] | location=CAJZCX010000003:2801676-2802305(+) | protein_length=209 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 12830at5820          -            150    0.0065   15.1   0.2   1   1   7.4e-05      0.03   12.9   0.2    12    47    70   105    61   115 0.89 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484588.1         -            107 12830at5820          -            150    0.0084   14.7   2.3   1   1   2.9e-05     0.012   14.2   2.3     3    66    42   101    40   106 0.89 | transcript=PVW1_010007200_t1 | gene=PVW1_010007200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:115300-116200(-) | protein_length=107 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477806.1         -            140 12830at5820          -            150     0.015   13.9   0.5   1   1   7.8e-05     0.032   12.8   0.4    70   136    72   138     9   140 0.75 | transcript=PVW1_110027900_t1 | gene=PVW1_110027900 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZU6] | location=CAJZCX010000008:1013763-1015371(+) | protein_length=140 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12830at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/12830at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/12830at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:27:59 2026
# [ok]
