#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472336.1         -           1239 2119at5820           -            997         0 1663.7  17.7   1   2         0         0 1420.9   7.7     2   818    36   964    33   968 0.94 | transcript=PVW1_140051000_t1 | gene=PVW1_140051000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1997257-2000976(+) | protein_length=1239 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481752.1         -            512 2119at5820           -            997   3.8e-08   30.0  14.3   2   2   2.5e-09   6.9e-07   25.8   9.5   141   344   116   328   112   363 0.80 | transcript=PVW1_060024600_t1 | gene=PVW1_060024600 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | transcript_product=Heptatricopeptide repeat-containing protein HPR1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUJ1] | location=CAJZCX010000012:804272-805810(+) | protein_length=512 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480609.1         -            969 2119at5820           -            997   2.4e-06   24.0  12.2   1   2   2.1e-07   5.7e-05   19.5   2.7   171   297   536   665   503   682 0.76 | transcript=PVW1_070029100_t1 | gene=PVW1_070029100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1064493-1067402(+) | protein_length=969 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480609.1         -            969 2119at5820           -            997   2.4e-06   24.0  12.2   2   2   0.00023     0.064    9.4   2.1   711   812   768   873   753   875 0.74 | transcript=PVW1_070029100_t1 | gene=PVW1_070029100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1064493-1067402(+) | protein_length=969 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481478.1         -            446 2119at5820           -            997   2.6e-05   20.6   0.2   1   2     0.088        24    0.9   0.8   201   264   130   194    52   202 0.48 | transcript=PVW1_060016200_t1 | gene=PVW1_060016200 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE0] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE0] | location=CAJZCX010000012:495385-497395(-) | protein_length=446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481478.1         -            446 2119at5820           -            997   2.6e-05   20.6   0.2   2   2   9.5e-08   2.6e-05   20.6   0.2   813   901   331   427   326   442 0.68 | transcript=PVW1_060016200_t1 | gene=PVW1_060016200 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE0] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUE0] | location=CAJZCX010000012:495385-497395(-) | protein_length=446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477889.1         -           1642 2119at5820           -            997     3e-05   20.4  17.7   1   5   5.2e-05     0.014   11.5   4.0   526   613   507   593   496   615 0.86 | transcript=PVW1_110033400_t1 | gene=PVW1_110033400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1245538-1250957(-) | protein_length=1642 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477889.1         -           1642 2119at5820           -            997     3e-05   20.4  17.7   2   5   1.1e-07     3e-05   20.4  17.7   524   677   622   775   609   782 0.91 | transcript=PVW1_110033400_t1 | gene=PVW1_110033400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1245538-1250957(-) | protein_length=1642 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477889.1         -           1642 2119at5820           -            997     3e-05   20.4  17.7   3   5   0.00011     0.029   10.5  12.2   526   617   772   865   767   887 0.83 | transcript=PVW1_110033400_t1 | gene=PVW1_110033400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1245538-1250957(-) | protein_length=1642 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477889.1         -           1642 2119at5820           -            997     3e-05   20.4  17.7   4   5       4.5   1.2e+03   -4.8   0.9   339   381   999  1041   989  1052 0.60 | transcript=PVW1_110033400_t1 | gene=PVW1_110033400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1245538-1250957(-) | protein_length=1642 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477889.1         -           1642 2119at5820           -            997     3e-05   20.4  17.7   5   5       3.8     1e+03   -4.6   0.5   888   920  1583  1615  1576  1620 0.79 | transcript=PVW1_110033400_t1 | gene=PVW1_110033400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1245538-1250957(-) | protein_length=1642 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478816.1         -            807 2119at5820           -            997   4.3e-05   19.9  52.0   1   4   1.6e-06   0.00044   16.5   7.1   592   685   131   224   123   239 0.86 | transcript=PVW1_080015300_t1 | gene=PVW1_080015300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:500892-503513(+) | protein_length=807 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478816.1         -            807 2119at5820           -            997   4.3e-05   19.9  52.0   2   4   0.00046      0.13    8.4   2.1   193   265   238   310   222   315 0.83 | transcript=PVW1_080015300_t1 | gene=PVW1_080015300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:500892-503513(+) | protein_length=807 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478816.1         -            807 2119at5820           -            997   4.3e-05   19.9  52.0   3   4     0.081        22    1.0  14.2   316   427   540   661   478   672 0.74 | transcript=PVW1_080015300_t1 | gene=PVW1_080015300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:500892-503513(+) | protein_length=807 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478816.1         -            807 2119at5820           -            997   4.3e-05   19.9  52.0   4   4   0.00013     0.035   10.3   7.1   301   401   684   784   678   795 0.78 | transcript=PVW1_080015300_t1 | gene=PVW1_080015300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:500892-503513(+) | protein_length=807 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477208.1         -            735 2119at5820           -            997   8.5e-05   18.9   3.2   1   3      0.23        64   -0.5   0.5   959   984    40    65    36    73 0.88 | transcript=PVW1_090047200_t1 | gene=PVW1_090047200 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | location=CAJZCX010000007:1893179-1895386(+) | protein_length=735 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477208.1         -            735 2119at5820           -            997   8.5e-05   18.9   3.2   2   3   3.1e-07   8.5e-05   18.9   3.2   297   406   210   320   170   327 0.78 | transcript=PVW1_090047200_t1 | gene=PVW1_090047200 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | location=CAJZCX010000007:1893179-1895386(+) | protein_length=735 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477208.1         -            735 2119at5820           -            997   8.5e-05   18.9   3.2   3   3     0.031       8.6    2.3   1.7   598   699   463   560   433   586 0.68 | transcript=PVW1_090047200_t1 | gene=PVW1_090047200 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GY27] | location=CAJZCX010000007:1893179-1895386(+) | protein_length=735 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476894.1         -            730 2119at5820           -            997   0.00016   18.0   3.9   1   4         1   2.9e+02   -2.7   0.0    63    93    79   109    72   122 0.89 | transcript=PVW1_090028800_t1 | gene=PVW1_090028800 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | location=CAJZCX010000007:1092673-1094865(+) | protein_length=730 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476894.1         -            730 2119at5820           -            997   0.00016   18.0   3.9   2   4     0.082        23    1.0   1.9   525   574   312   361   281   441 0.58 | transcript=PVW1_090028800_t1 | gene=PVW1_090028800 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | location=CAJZCX010000007:1092673-1094865(+) | protein_length=730 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476894.1         -            730 2119at5820           -            997   0.00016   18.0   3.9   3   4    0.0032      0.88    5.6   0.0   779   810   562   593   552   596 0.93 | transcript=PVW1_090028800_t1 | gene=PVW1_090028800 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | location=CAJZCX010000007:1092673-1094865(+) | protein_length=730 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476894.1         -            730 2119at5820           -            997   0.00016   18.0   3.9   4   4   0.00039      0.11    8.7   0.0   855   916   599   660   597   665 0.90 | transcript=PVW1_090028800_t1 | gene=PVW1_090028800 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXJ6] | location=CAJZCX010000007:1092673-1094865(+) | protein_length=730 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2119at5820           -            997   0.00016   18.0  10.4   1   3       2.1   5.9e+02   -3.7   6.7   525   595   104   184    68   194 0.64 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2119at5820           -            997   0.00016   18.0  10.4   2   3       1.4   3.9e+02   -3.1   3.5   583   635   224   276   218   287 0.85 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2119at5820           -            997   0.00016   18.0  10.4   3   3   5.9e-07   0.00016   18.0  10.4   506   677   431   604   392   622 0.63 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480492.1         -            719 2119at5820           -            997   0.00019   17.8  14.5   1   4    0.0034      0.93    5.5   1.6   477   552    74   147    42   215 0.57 | transcript=PVW1_070020300_t1 | gene=PVW1_070020300 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | location=CAJZCX010000011:719985-722144(-) | protein_length=719 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480492.1         -            719 2119at5820           -            997   0.00019   17.8  14.5   2   4   0.00031     0.087    9.0   0.1   178   274   374   471   370   484 0.85 | transcript=PVW1_070020300_t1 | gene=PVW1_070020300 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | location=CAJZCX010000011:719985-722144(-) | protein_length=719 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480492.1         -            719 2119at5820           -            997   0.00019   17.8  14.5   3   4   0.00029      0.08    9.1   0.5   524   588   544   611   538   618 0.87 | transcript=PVW1_070020300_t1 | gene=PVW1_070020300 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | location=CAJZCX010000011:719985-722144(-) | protein_length=719 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480492.1         -            719 2119at5820           -            997   0.00019   17.8  14.5   4   4     0.058        16    1.5   0.0   547   581   610   644   605   648 0.85 | transcript=PVW1_070020300_t1 | gene=PVW1_070020300 | organism=Plasmodium_vivax_PvW1 | gene_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | transcript_product=Heptatricopeptide repeat-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAG9] | location=CAJZCX010000011:719985-722144(-) | protein_length=719 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481681.1         -            441 2119at5820           -            997   0.00056   16.2  11.5   1   3   6.8e-05     0.019   11.2   4.4   551   679    88   216    52   240 0.71 | transcript=PVW1_060021400_t1 | gene=PVW1_060021400 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | location=CAJZCX010000012:689438-690763(-) | protein_length=441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481681.1         -            441 2119at5820           -            997   0.00056   16.2  11.5   2   3     0.015       4.1    3.4   0.0   756   810   271   323   254   327 0.76 | transcript=PVW1_060021400_t1 | gene=PVW1_060021400 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | location=CAJZCX010000012:689438-690763(-) | protein_length=441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481681.1         -            441 2119at5820           -            997   0.00056   16.2  11.5   3   3    0.0063       1.7    4.6   0.3   859   902   334   377   324   391 0.80 | transcript=PVW1_060021400_t1 | gene=PVW1_060021400 | organism=Plasmodium_vivax_PvW1 | gene_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | transcript_product=RAP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9W4] | location=CAJZCX010000012:689438-690763(-) | protein_length=441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481290.1         -            779 2119at5820           -            997    0.0027   13.9   0.1   1   2   9.8e-06    0.0027   13.9   0.1   230   384   199   358   162   364 0.79 | transcript=PVW1_060010400_t1 | gene=PVW1_060010400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:219470-221809(-) | protein_length=779 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
