#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476692.1         -            394 9916at5820           -            296  1.4e-155  515.4  46.1   1   3   5.9e-47     4e-44  149.5   0.1     1    76     1    76     1    83 0.98 | transcript=PVW1_090018700_t1 | gene=PVW1_090018700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:663896-665602(-) | protein_length=394 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471944.1         -             76 9916at5820           -            296   1.6e-06   26.0   0.0   1   1   2.6e-09   1.7e-06   26.0   0.0     7    72     5    70     1    74 0.94 | transcript=PVW1_140020200_t1 | gene=PVW1_140020200 | organism=Plasmodium_vivax_PvW1 | gene_product=Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJQ8] | transcript_product=Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HJQ8] | location=CAJZCX010000003:677202-677719(-) | protein_length=76 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480588.1         -           1432 9916at5820           -            296   5.1e-06   24.4   0.8   1   1   2.4e-08   1.6e-05   22.8   0.8     3   125     7   129     5   145 0.81 | transcript=PVW1_070027000_t1 | gene=PVW1_070027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:977801-983216(+) | protein_length=1432 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472454.1         -             73 9916at5820           -            296    0.0023   15.7   0.1   1   1   3.4e-06    0.0023   15.7   0.1    11    71    10    70     1    73 0.91 | transcript=PVW1_140062300_t1 | gene=PVW1_140062300 | organism=Plasmodium_vivax_PvW1 | gene_product=Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5R2] | transcript_product=Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5R2] | location=CAJZCX010000003:2491321-2491643(+) | protein_length=73 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474791.1         -            590 9916at5820           -            296      0.02   12.6   0.0   1   1   4.6e-05     0.031   12.0   0.0     4    77     5    77     1    81 0.85 | transcript=PVW1_100030500_t1 | gene=PVW1_100030500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1201489-1203761(+) | protein_length=590 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479861.1         -            392 9916at5820           -            296     0.025   12.3   0.1   1   1   5.8e-05     0.039   11.7   0.1    13    72   116   173   112   194 0.84 | transcript=PVW1_050024800_t1 | gene=PVW1_050024800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:837997-839360(+) | protein_length=392 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9916at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/9916at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/9916at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:53:14 2026
# [ok]
