#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478755.1         -            608 5653at5820           -            431  8.5e-227  751.8  55.1   1   4   7.5e-26   4.1e-23   80.7   2.2     1    66     5    77     5    80 0.92 | transcript=PVW1_080012300_t1 | gene=PVW1_080012300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:355174-357202(+) | protein_length=608 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477804.1         -            519 5653at5820           -            431    0.0089   13.7   5.9   1   1   2.3e-05     0.013   13.2   5.9   369   429   348   405   324   407 0.69 | transcript=PVW1_110027800_t1 | gene=PVW1_110027800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1010996-1012555(+) | protein_length=519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477911.1         -            822 5653at5820           -            431     0.026   12.1   0.1   1   1   7.6e-05     0.042   11.4   0.1   227   303   115   190   110   196 0.84 | transcript=PVW1_110035700_t1 | gene=PVW1_110035700 | organism=Plasmodium_vivax_PvW1 | gene_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI3] | transcript_product=AAA family ATPase, CDC48 subfamily, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFI3] | location=CAJZCX010000008:1317437-1320072(+) | protein_length=822 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479092.1         -            108 5653at5820           -            431       1.9    6.0   7.1   1   2      0.17        95    0.4   0.2   366   400    13    46     2    53 0.69 | transcript=PVW1_080026600_t1 | gene=PVW1_080026600 | organism=Plasmodium_vivax_PvW1 | gene_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBV0] | transcript_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBV0] | location=CAJZCX010000009:976476-976802(+) | protein_length=108 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479092.1         -            108 5653at5820           -            431       1.9    6.0   7.1   2   2     0.001      0.57    7.7   3.0   392   423    62    95    45   100 0.83 | transcript=PVW1_080026600_t1 | gene=PVW1_080026600 | organism=Plasmodium_vivax_PvW1 | gene_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBV0] | transcript_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBV0] | location=CAJZCX010000009:976476-976802(+) | protein_length=108 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5653at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/5653at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/5653at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:44 2026
# [ok]
