#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475141.1         -            522 6576at5820           -            385  6.4e-200  662.3  28.6   1   2   2.5e-52   4.3e-50  169.1   1.3    12   121    86   203    84   212 0.91 | transcript=PVW1_100053900_t1 | gene=PVW1_100053900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2197809-2199741(-) | protein_length=522 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473378.1         -            489 6576at5820           -            385   1.3e-20   72.0   0.2   3   3   2.4e-14   4.2e-12   44.0   0.2   245   347   318   423   277   439 0.83 | transcript=PVW1_120036400_t1 | gene=PVW1_120036400 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | transcript_product=ATP-dependent RNA helicase DBP8, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGU6] | location=CAJZCX010000004:1337088-1338557(+) | protein_length=489 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482364.1         -            542 6576at5820           -            385   3.1e-20   70.8   8.5   1   1     8e-21   1.4e-18   65.3   8.5    18   345   135   477   131   505 0.76 | transcript=PVW1_040012700_t1 | gene=PVW1_040012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:371067-372695(+) | protein_length=542 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472179.1         -            918 6576at5820           -            385   5.5e-20   70.0  12.2   1   2   3.4e-06    0.0006   17.2   0.2    23    84   340   401   333   444 0.88 | transcript=PVW1_140035900_t1 | gene=PVW1_140035900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1337528-1340284(-) | protein_length=918 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472179.1         -            918 6576at5820           -            385   5.5e-20   70.0  12.2   2   2   1.4e-17   2.4e-15   54.7   6.7   113   348   474   725   461   735 0.70 | transcript=PVW1_140035900_t1 | gene=PVW1_140035900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1337528-1340284(-) | protein_length=918 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 6576at5820           -            385   8.7e-20   69.3  17.7   1   4   2.4e-05    0.0042   14.4   0.5    18   104   142   230   136   282 0.84 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 6576at5820           -            385   8.7e-20   69.3  17.7   2   4    0.0099       1.7    5.8   0.2   115   169   505   558   499   571 0.78 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 6576at5820           -            385   8.7e-20   69.3  17.7   3   4   9.4e-19   1.6e-16   58.5   2.8   236   336   878   980   865   994 0.92 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476605.1         -           1329 6576at5820           -            385   8.7e-20   69.3  17.7   4   4       9.5   1.6e+03   -4.0   0.1   359   381  1068  1090  1058  1091 0.76 | transcript=PVW1_090012500_t1 | gene=PVW1_090012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:401322-405311(+) | protein_length=1329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479034.1         -            761 6576at5820           -            385   1.3e-19   68.7  21.7   1   2   2.5e-06   0.00044   17.6   0.2    24    85   260   321   240   324 0.89 | transcript=PVW1_080023900_t1 | gene=PVW1_080023900 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWD3] | transcript_product=ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWD3] | location=CAJZCX010000009:869163-871691(-) | protein_length=761 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479034.1         -            761 6576at5820           -            385   1.3e-19   68.7  21.7   2   2   7.3e-17   1.3e-14   52.3  16.4   114   361   427   670   416   699 0.73 | transcript=PVW1_080023900_t1 | gene=PVW1_080023900 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWD3] | transcript_product=ATP-dependent RNA helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GWD3] | location=CAJZCX010000009:869163-871691(-) | protein_length=761 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473603.1         -            398 6576at5820           -            385     2e-19   68.1   0.5   1   1   1.7e-19     3e-17   60.9   0.5    18   348    23   369    20   389 0.70 | transcript=PVW1_120052700_t1 | gene=PVW1_120052700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HH16] | location=CAJZCX010000004:1971328-1972870(-) | protein_length=398 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482597.1         -            473 6576at5820           -            385     5e-18   63.5   0.9   1   2     0.043       7.4    3.7   0.0    20    80    61   121    55   128 0.89 | transcript=PVW1_040021300_t1 | gene=PVW1_040021300 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | transcript_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | location=CAJZCX010000013:701999-703558(+) | protein_length=473 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482597.1         -            473 6576at5820           -            385     5e-18   63.5   0.9   2   2   6.6e-18   1.1e-15   55.7   2.8   115   344   214   437   197   453 0.80 | transcript=PVW1_040021300_t1 | gene=PVW1_040021300 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | transcript_product=ATP-dependent RNA helicase UAP56, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV3] | location=CAJZCX010000013:701999-703558(+) | protein_length=473 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 6576at5820           -            385   7.1e-18   63.0   0.0   1   2     0.012         2    5.6   0.0    19    77   219   277   217   318 0.89 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 6576at5820           -            385   7.1e-18   63.0   0.0   2   2   1.1e-17     2e-15   55.0   0.0   114   349   351   579   339   595 0.85 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474908.1         -           1009 6576at5820           -            385     3e-17   61.0   0.2   1   3     0.009       1.6    5.9   0.0    24    80   590   646   584   678 0.92 | transcript=PVW1_100039500_t1 | gene=PVW1_100039500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1606696-1609725(+) | protein_length=1009 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474908.1         -           1009 6576at5820           -            385     3e-17   61.0   0.2   2   3    0.0011      0.19    8.9   0.0   114   172   711   767   704   777 0.87 | transcript=PVW1_100039500_t1 | gene=PVW1_100039500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1606696-1609725(+) | protein_length=1009 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474908.1         -           1009 6576at5820           -            385     3e-17   61.0   0.2   3   3     9e-14   1.6e-11   42.1   0.1   230   344   841   956   830   980 0.78 | transcript=PVW1_100039500_t1 | gene=PVW1_100039500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1606696-1609725(+) | protein_length=1009 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481375.1         -            643 6576at5820           -            385   3.1e-17   60.9   0.5   1   1   3.4e-19   5.8e-17   60.0   0.5   110   348   312   554   297   568 0.81 | transcript=PVW1_060013000_t1 | gene=PVW1_060013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:332780-334711(-) | protein_length=643 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472607.1         -            731 6576at5820           -            385   8.8e-17   59.4  19.2   1   1   8.7e-16   1.5e-13   48.8  19.2    16   372   102   510    98   532 0.61 | transcript=PVW1_140075100_t1 | gene=PVW1_140075100 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | transcript_product=ATP-dependent RNA helicase DRS1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLB8] | location=CAJZCX010000003:2980436-2982631(+) | protein_length=731 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479989.1         -            388 6576at5820           -            385   1.4e-16   58.8   3.1   1   1   1.4e-16   2.3e-14   51.4   3.1    19   360    16   374    11   380 0.73 | transcript=PVW1_050036400_t1 | gene=PVW1_050036400 | organism=Plasmodium_vivax_PvW1 | gene_product=Eukaryotic initiation factor 4A-III, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H998] | transcript_product=Eukaryotic initiation factor 4A-III, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H998] | location=CAJZCX010000010:1356986-1358152(+) | protein_length=388 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 6576at5820           -            385     3e-16   57.7   4.8   1   3      0.11        19    2.3   0.0    25    83   133   191   123   195 0.82 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 6576at5820           -            385     3e-16   57.7   4.8   2   3   1.7e-18     3e-16   57.7   4.8   114   349   275   508   238   528 0.83 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475139.1         -            720 6576at5820           -            385     3e-16   57.7   4.8   3   3         5   8.7e+02   -3.1   0.3   114   143   641   672   616   689 0.65 | transcript=PVW1_100053700_t1 | gene=PVW1_100053700 | organism=Plasmodium_vivax_PvW1 | gene_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | transcript_product=RNA helicase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZ32] | location=CAJZCX010000005:2192682-2194844(-) | protein_length=720 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481721.1         -           1007 6576at5820           -            385   2.5e-15   54.6   5.6   1   2     0.067        12    3.1   0.0    43    86   642   685   623   690 0.79 | transcript=PVW1_060023100_t1 | gene=PVW1_060023100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:751286-755355(+) | protein_length=1007 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481721.1         -           1007 6576at5820           -            385   2.5e-15   54.6   5.6   2   2   1.5e-16   2.6e-14   51.3   3.5   111   361   747   994   707   999 0.78 | transcript=PVW1_060023100_t1 | gene=PVW1_060023100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:751286-755355(+) | protein_length=1007 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473950.1         -            791 6576at5820           -            385   2.9e-15   54.4  19.3   1   3   3.5e-06   0.00062   17.1   0.3    23    84   245   307   232   311 0.87 | transcript=PVW1_120076700_t1 | gene=PVW1_120076700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | transcript_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | location=CAJZCX010000004:3016455-3019247(-) | protein_length=791 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473950.1         -            791 6576at5820           -            385   2.9e-15   54.4  19.3   2   3   4.1e-05    0.0072   13.6   0.7   113   170   370   430   332   467 0.82 | transcript=PVW1_120076700_t1 | gene=PVW1_120076700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | transcript_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | location=CAJZCX010000004:3016455-3019247(-) | protein_length=791 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473950.1         -            791 6576at5820           -            385   2.9e-15   54.4  19.3   3   3   1.5e-09   2.6e-07   28.2   4.8   267   367   596   698   540   708 0.70 | transcript=PVW1_120076700_t1 | gene=PVW1_120076700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | transcript_product=ATP-dependent RNA helicase MAK5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2B6] | location=CAJZCX010000004:3016455-3019247(-) | protein_length=791 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473708.1         -            787 6576at5820           -            385   5.6e-15   53.5   8.4   1   2   1.1e-12     2e-10   38.5   1.9    13   122   367   478   361   556 0.89 | transcript=PVW1_120062700_t1 | gene=PVW1_120062700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHB4] | transcript_product=ATP-dependent RNA helicase DBP5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHB4] | location=CAJZCX010000004:2414428-2416791(-) | protein_length=787 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473708.1         -            787 6576at5820           -            385   5.6e-15   53.5   8.4   2   2   0.00011     0.018   12.3   0.6   285   320   670   707   610   777 0.83 | transcript=PVW1_120062700_t1 | gene=PVW1_120062700 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHB4] | transcript_product=ATP-dependent RNA helicase DBP5, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHB4] | location=CAJZCX010000004:2414428-2416791(-) | protein_length=787 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484990.1         -           1250 6576at5820           -            385     1e-14   52.6   8.1   1   3   1.5e-05    0.0026   15.0   0.0    17    82    26    91    22    99 0.89 | transcript=PVW1_010017700_t1 | gene=PVW1_010017700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:571523-575275(+) | protein_length=1250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484990.1         -           1250 6576at5820           -            385     1e-14   52.6   8.1   2   3    0.0027      0.46    7.7   0.5   141   182   288   329   280   344 0.84 | transcript=PVW1_010017700_t1 | gene=PVW1_010017700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:571523-575275(+) | protein_length=1250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484990.1         -           1250 6576at5820           -            385     1e-14   52.6   8.1   3   3   1.9e-10   3.3e-08   31.2   2.2   212   340   570   701   560   723 0.86 | transcript=PVW1_010017700_t1 | gene=PVW1_010017700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:571523-575275(+) | protein_length=1250 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483188.1         -            548 6576at5820           -            385   1.1e-14   52.5  31.5   1   2   8.3e-06    0.0014   15.9   1.0    57   109   137   193    99   220 0.80 | transcript=PVW1_030011500_t1 | gene=PVW1_030011500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7C2] | transcript_product=ATP-dependent RNA helicase protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7C2] | location=CAJZCX010000014:336887-338858(-) | protein_length=548 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483188.1         -            548 6576at5820           -            385   1.1e-14   52.5  31.5   2   2   3.4e-13   5.9e-11   40.2  24.3   113   363   225   494   205   513 0.65 | transcript=PVW1_030011500_t1 | gene=PVW1_030011500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7C2] | transcript_product=ATP-dependent RNA helicase protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7C2] | location=CAJZCX010000014:336887-338858(-) | protein_length=548 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475997.1         -            877 6576at5820           -            385     1e-13   49.3  36.1   1   2     0.012       2.1    5.5   1.7    17   117   133   239   123   245 0.82 | transcript=PVW1_130036500_t1 | gene=PVW1_130036500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | transcript_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | location=CAJZCX010000006:1356066-1358861(+) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475997.1         -            877 6576at5820           -            385     1e-13   49.3  36.1   2   2   7.5e-16   1.3e-13   49.0  26.9   114   375   257   520   248   528 0.82 | transcript=PVW1_130036500_t1 | gene=PVW1_130036500 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | transcript_product=ATP-dependent RNA helicase DBP4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIX9] | location=CAJZCX010000006:1356066-1358861(+) | protein_length=877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479052.1         -            430 6576at5820           -            385   1.9e-13   48.5   3.4   1   1   3.1e-15   5.4e-13   46.9   3.4   114   338   176   391   128   409 0.83 | transcript=PVW1_080024700_t1 | gene=PVW1_080024700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:901653-902945(-) | protein_length=430 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
