#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475759.1         -           2327 437at5820            -           1488         0 1832.2  70.2   1  16   2.8e-22   8.4e-19   65.2   0.2    13   125    34   184     9   189 0.79 | transcript=PVW1_130027100_t1 | gene=PVW1_130027100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:988177-995160(-) | protein_length=2327 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483477.1         -            688 437at5820            -           1488     0.047    9.7   0.1   1   1   2.1e-05     0.064    9.2   0.1  1373  1429   594   651   587   658 0.92 | transcript=PVW1_030023300_t1 | gene=PVW1_030023300 | organism=Plasmodium_vivax_PvW1 | gene_product=Rieske domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M4] | transcript_product=Rieske domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7M4] | location=CAJZCX010000014:810508-812574(+) | protein_length=688 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/437at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/437at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/437at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:41:16 2026
# [ok]
