#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475615.1         -           3084 142at5820            -           2479         0 5356.4 107.9   1   6  3.2e-269  1.1e-266  886.5   6.3     2   390    52   440    51   455 0.99 | transcript=PVW1_130021100_t1 | gene=PVW1_130021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:728481-737735(+) | protein_length=3084 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480603.1         -            409 142at5820            -           2479     0.033    9.2   9.0   1   1   0.00013     0.044    8.7   9.0  1393  1441    66   114    50   125 0.68 | transcript=PVW1_070028500_t1 | gene=PVW1_070028500 | organism=Plasmodium_vivax_PvW1 | gene_product=BPL/LPL catalytic domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZTX2] | transcript_product=BPL/LPL catalytic domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A564ZTX2] | location=CAJZCX010000011:1042113-1043342(+) | protein_length=409 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479897.1         -            435 142at5820            -           2479     0.043    8.8  15.1   1   1   0.00016     0.055    8.4  15.1  1404  1442   127   166   112   248 0.56 | transcript=PVW1_050027900_t1 | gene=PVW1_050027900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:947645-949142(-) | protein_length=435 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471879.1         -            470 142at5820            -           2479      0.05    8.6   8.6   1   1    0.0002     0.068    8.1   8.6  1411  1476    72   149    52   165 0.45 | transcript=PVW1_140016000_t1 | gene=PVW1_140016000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:517563-520661(-) | protein_length=470 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476907.1         -           1475 142at5820            -           2479     0.064    8.2  10.8   1   1   0.00033      0.11    7.4  10.8  1387  1451   802   866   780   874 0.47 | transcript=PVW1_090029300_t1 | gene=PVW1_090029300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1108671-1113098(-) | protein_length=1475 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472106.1         -            244 142at5820            -           2479      0.22    6.4  20.9   1   1   0.00086      0.29    6.0  20.9  1356  1465    28   146    11   161 0.55 | transcript=PVW1_140029800_t1 | gene=PVW1_140029800 | organism=Plasmodium_vivax_PvW1 | gene_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK27] | transcript_product=EF-hand domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK27] | location=CAJZCX010000003:1098258-1099402(-) | protein_length=244 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476556.1         -            630 142at5820            -           2479      0.27    6.1  29.0   1   2   6.1e-06    0.0021   13.1   8.8  1372  1466   187   283   118   302 0.70 | transcript=PVW1_090010500_t1 | gene=PVW1_090010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:327394-329286(+) | protein_length=630 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476556.1         -            630 142at5820            -           2479      0.27    6.1  29.0   2   2      0.11        38   -1.0  12.2  1402  1447   408   452   357   472 0.42 | transcript=PVW1_090010500_t1 | gene=PVW1_090010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:327394-329286(+) | protein_length=630 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473530.1         -            702 142at5820            -           2479       1.3    3.9  12.2   1   1    0.0048       1.6    3.6  12.2  1412  1474   417   477   375   572 0.74 | transcript=PVW1_120047600_t1 | gene=PVW1_120047600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1796224-1798332(-) | protein_length=702 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473460.1         -            822 142at5820            -           2479       1.4    3.7   4.1   1   1    0.0057       1.9    3.3   4.1  1417  1453   505   538   475   554 0.47 | transcript=PVW1_120043100_t1 | gene=PVW1_120043100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1600726-1603459(-) | protein_length=822 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 142at5820            -           2479       1.8    3.4  16.1   1   1    0.0076       2.6    2.9  16.1  1403  1441   204   242   120   261 0.55 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473319.1         -            139 142at5820            -           2479       3.9    2.3  25.0   1   1     0.013       4.3    2.1  25.0  1409  1461    83   135    58   139 0.43 | transcript=PVW1_120032500_t1 | gene=PVW1_120032500 | organism=Plasmodium_vivax_PvW1 | gene_product=Parasitophorous vacuolar protein 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH3] | transcript_product=Parasitophorous vacuolar protein 3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH3] | location=CAJZCX010000004:1219087-1219506(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481813.1         -            441 142at5820            -           2479       4.8    2.0  21.3   1   1      0.02       6.8    1.5  21.3  1357  1447   226   322   221   391 0.58 | transcript=PVW1_060027000_t1 | gene=PVW1_060027000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:895199-896524(+) | protein_length=441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475315.1         -            380 142at5820            -           2479       7.9    1.3  21.4   1   1      0.03        10    0.9  21.4  1399  1464   191   254   152   302 0.55 | transcript=PVW1_130008000_t1 | gene=PVW1_130008000 | organism=Plasmodium_vivax_PvW1 | gene_product=SRAP domain-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2N3] | transcript_product=SRAP domain-containing protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2N3] | location=CAJZCX010000006:136981-139254(+) | protein_length=380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484718.1         -            162 142at5820            -           2479       9.3    1.0  11.7   1   1      0.03        10    0.9  11.7  1405  1468     6    66     1    88 0.49 | transcript=PVW1_010010600_t1 | gene=PVW1_010010600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:310754-311451(+) | protein_length=162 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/142at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/142at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/142at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:09 2026
# [ok]
