#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473128.1         -           1794 1177at5820           -           1061         0 1501.7 134.9   1  10     3e-12     6e-09   33.0   2.4     1    38     1    39     1    58 0.82 | transcript=PVW1_120017500_t1 | gene=PVW1_120017500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:584812-590196(-) | protein_length=1794 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473707.1         -            785 1177at5820           -           1061   1.4e-15   55.0  36.1   2   2     5e-16     1e-12   45.5  28.3   698  1058   367   711   324   714 0.76 | transcript=PVW1_120062600_t1 | gene=PVW1_120062600 | organism=Plasmodium_vivax_PvW1 | gene_product=G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHJ8] | transcript_product=G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHJ8] | location=CAJZCX010000004:2411044-2413401(-) | protein_length=785 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474968.1         -            288 1177at5820           -           1061    0.0047   13.4   0.1   1   1     4e-06     0.008   12.7   0.1   793   884    57   138    30   144 0.72 | transcript=PVW1_100044700_t1 | gene=PVW1_100044700 | organism=Plasmodium_vivax_PvW1 | gene_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | transcript_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | location=CAJZCX010000005:1798422-1800622(+) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1177at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1177at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1177at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:24:38 2026
# [ok]
