#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9471938.1         -           1071 2273at5820           -            873         0 1675.6  31.9   1   2    5e-180  2.5e-177  590.2   0.0     1   330     7   393     7   400 0.98 | transcript=PVW1_140019600_t1 | gene=PVW1_140019600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:646499-649714(+) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473400.1         -            456 2273at5820           -            873   5.4e-05   20.1   0.1   1   1   2.1e-07   0.00011   19.1   0.0   135   266    65   213    50   234 0.73 | transcript=PVW1_120038400_t1 | gene=PVW1_120038400 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | transcript_product=Elongation factor Tu [Source:UniProtKB/TrEMBL;Acc:A0A1G4H193] | location=CAJZCX010000004:1393019-1394389(+) | protein_length=456 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480425.1         -            910 2273at5820           -            873   7.2e-05   19.7   2.6   1   2   1.4e-07   7.3e-05   19.6   0.6   158   267   219   331   194   356 0.81 | transcript=PVW1_070016700_t1 | gene=PVW1_070016700 | organism=Plasmodium_vivax_PvW1 | gene_product=Translation factor GUF1 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV15] | transcript_product=Translation factor GUF1 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV15] | location=CAJZCX010000011:601498-604230(+) | protein_length=910 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480425.1         -            910 2273at5820           -            873   7.2e-05   19.7   2.6   2   2       0.2     1e+02   -0.7   0.1   347   383   364   400   325   418 0.78 | transcript=PVW1_070016700_t1 | gene=PVW1_070016700 | organism=Plasmodium_vivax_PvW1 | gene_product=Translation factor GUF1 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV15] | transcript_product=Translation factor GUF1 homolog, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1G4GV15] | location=CAJZCX010000011:601498-604230(+) | protein_length=910 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 2273at5820           -            873   0.00029   17.7   0.4   1   2   5.7e-07   0.00029   17.7   0.4   156   268    56   168    32   185 0.84 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472429.1         -           1101 2273at5820           -            873   0.00029   17.7   0.4   2   2       2.2   1.1e+03   -4.1   0.2   606   627   931   952   905   969 0.47 | transcript=PVW1_140059900_t1 | gene=PVW1_140059900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2399220-2402525(-) | protein_length=1101 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477696.1         -            443 2273at5820           -            873    0.0039   13.9   0.0   1   1   1.1e-05    0.0057   13.4   0.0   165   270    61   173    42   210 0.74 | transcript=PVW1_110020300_t1 | gene=PVW1_110020300 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF35] | transcript_product=Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF35] | location=CAJZCX010000008:659037-660368(-) | protein_length=443 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477697.1         -            443 2273at5820           -            873    0.0039   13.9   0.0   1   1   1.1e-05    0.0057   13.4   0.0   165   270    61   173    42   210 0.74 | transcript=PVW1_110020400_t1 | gene=PVW1_110020400 | organism=Plasmodium_vivax_PvW1 | gene_product=Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF35] | transcript_product=Elongation factor 1-alpha [Source:UniProtKB/TrEMBL;Acc:A0A1G4HF35] | location=CAJZCX010000008:661781-663112(+) | protein_length=443 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476892.1         -            547 2273at5820           -            873    0.0042   13.8   0.0   1   1   1.3e-05    0.0064   13.2   0.0   175   302   175   308   156   320 0.70 | transcript=PVW1_090028600_t1 | gene=PVW1_090028600 | organism=Plasmodium_vivax_PvW1 | gene_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCS3] | transcript_product=Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCS3] | location=CAJZCX010000007:1083295-1085201(+) | protein_length=547 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483966.1         -            772 2273at5820           -            873     0.017   11.8   0.0   1   1   5.1e-05     0.026   11.2   0.0   188   270   124   206   117   214 0.85 | transcript=PVW1_020012500_t1 | gene=PVW1_020012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:376174-378492(+) | protein_length=772 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2273at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2273at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2273at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:03 2026
# [ok]
