#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473449.1         -           1853 1462at5820           -           1037         0 1192.2  83.7   1  12   2.5e-23   1.5e-19   68.1   0.4     1    72     1    82     1   137 0.68 | transcript=PVW1_120042400_t1 | gene=PVW1_120042400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1579101-1584662(+) | protein_length=1853 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473449.1         -           1853 1462at5820           -           1037         0 1192.2  83.7  12  12   5.4e-13   3.3e-09   33.9   3.2  1003  1037  1819  1853  1815  1853 0.93 | transcript=PVW1_120042400_t1 | gene=PVW1_120042400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1579101-1584662(+) | protein_length=1853 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1462at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1462at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1462at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:58 2026
# [ok]
