#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9482684.1         -            706 3809at5820           -            594         0 1075.4  31.4   1   2    4e-292  1.3e-289  960.2  17.8     7   510    22   557    15   577 0.93 | transcript=PVW1_040024500_t1 | gene=PVW1_040024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:838360-841201(+) | protein_length=706 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482650.1         -           1219 3809at5820           -            594   1.9e-67  226.5  21.1   1   3   1.3e-11     4e-09   34.0   0.1    23   178   421   592   410   606 0.78 | transcript=PVW1_040023300_t1 | gene=PVW1_040023300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:782523-786545(+) | protein_length=1219 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482650.1         -           1219 3809at5820           -            594   1.9e-67  226.5  21.1   2   3   1.3e-58   4.1e-56  189.1   7.5   196   469   635   905   630   928 0.91 | transcript=PVW1_040023300_t1 | gene=PVW1_040023300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:782523-786545(+) | protein_length=1219 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482650.1         -           1219 3809at5820           -            594   1.9e-67  226.5  21.1   3   3     9e-05     0.029   11.3   1.7   518   592  1141  1217  1125  1219 0.82 | transcript=PVW1_040023300_t1 | gene=PVW1_040023300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:782523-786545(+) | protein_length=1219 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482677.1         -           1011 3809at5820           -            594   1.6e-66  223.5  34.2   1   3   5.8e-10   1.9e-07   28.5   5.5    22   177   312   485   298   491 0.61 | transcript=PVW1_040024300_t1 | gene=PVW1_040024300 | organism=Plasmodium_vivax_PvW1 | gene_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | transcript_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | location=CAJZCX010000013:827659-831254(+) | protein_length=1011 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482677.1         -           1011 3809at5820           -            594   1.6e-66  223.5  34.2   2   3   1.8e-60   5.7e-58  195.3  10.6   194   480   534   818   519   863 0.85 | transcript=PVW1_040024300_t1 | gene=PVW1_040024300 | organism=Plasmodium_vivax_PvW1 | gene_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | transcript_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | location=CAJZCX010000013:827659-831254(+) | protein_length=1011 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482677.1         -           1011 3809at5820           -            594   1.6e-66  223.5  34.2   3   3   7.2e-05     0.023   11.6   2.4   525   592   938  1009   918  1011 0.77 | transcript=PVW1_040024300_t1 | gene=PVW1_040024300 | organism=Plasmodium_vivax_PvW1 | gene_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | transcript_product=Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A0E4FI00] | location=CAJZCX010000013:827659-831254(+) | protein_length=1011 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476721.1         -            495 3809at5820           -            594   2.4e-11   41.3   1.2   1   2    0.0013      0.42    7.5   0.1   231   260   282   312   258   336 0.80 | transcript=PVW1_090020600_t1 | gene=PVW1_090020600 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-3 [Source:UniProtKB/TrEMBL;Acc:A0A564ZVI3] | transcript_product=Vivapain-3 [Source:UniProtKB/TrEMBL;Acc:A0A564ZVI3] | location=CAJZCX010000007:735299-736786(-) | protein_length=495 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476721.1         -            495 3809at5820           -            594   2.4e-11   41.3   1.2   2   2   3.6e-11   1.1e-08   32.5   0.2   406   456   420   477   381   492 0.78 | transcript=PVW1_090020600_t1 | gene=PVW1_090020600 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-3 [Source:UniProtKB/TrEMBL;Acc:A0A564ZVI3] | transcript_product=Vivapain-3 [Source:UniProtKB/TrEMBL;Acc:A0A564ZVI3] | location=CAJZCX010000007:735299-736786(-) | protein_length=495 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476722.1         -            487 3809at5820           -            594   3.6e-11   40.7   7.7   1   2    0.0016      0.51    7.2   2.5   234   264   279   310   119   360 0.67 | transcript=PVW1_090020700_t1 | gene=PVW1_090020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q6J112] | transcript_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q6J112] | location=CAJZCX010000007:739061-740524(-) | protein_length=487 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476722.1         -            487 3809at5820           -            594   3.6e-11   40.7   7.7   2   2   2.3e-12   7.4e-10   36.4   0.2   371   452   382   465   359   476 0.82 | transcript=PVW1_090020700_t1 | gene=PVW1_090020700 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q6J112] | transcript_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q6J112] | location=CAJZCX010000007:739061-740524(-) | protein_length=487 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476720.1         -            484 3809at5820           -            594   4.3e-11   40.5   0.8   1   2    0.0006      0.19    8.6   0.1   230   261   273   305   176   325 0.82 | transcript=PVW1_090020500_t1 | gene=PVW1_090020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q5IZD8] | transcript_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q5IZD8] | location=CAJZCX010000007:730964-732418(-) | protein_length=484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476720.1         -            484 3809at5820           -            594   4.3e-11   40.5   0.8   2   2   1.4e-10   4.4e-08   30.5   0.1   395   453   401   464   358   483 0.76 | transcript=PVW1_090020500_t1 | gene=PVW1_090020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q5IZD8] | transcript_product=Vivapain-2 [Source:UniProtKB/TrEMBL;Acc:Q5IZD8] | location=CAJZCX010000007:730964-732418(-) | protein_length=484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476737.1         -            690 3809at5820           -            594   3.8e-07   27.4   0.8   1   3       3.8   1.2e+03   -3.9   0.0   230   248   379   397   371   411 0.66 | transcript=PVW1_090021900_t1 | gene=PVW1_090021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:778466-780538(-) | protein_length=690 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476737.1         -            690 3809at5820           -            594   3.8e-07   27.4   0.8   2   3         4   1.3e+03   -4.0   0.4   451   464   543   556   534   563 0.66 | transcript=PVW1_090021900_t1 | gene=PVW1_090021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:778466-780538(-) | protein_length=690 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476737.1         -            690 3809at5820           -            594   3.8e-07   27.4   0.8   3   3   1.2e-09   3.8e-07   27.4   0.8   393   451   598   655   584   662 0.86 | transcript=PVW1_090021900_t1 | gene=PVW1_090021900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:778466-780538(-) | protein_length=690 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482665.1         -            444 3809at5820           -            594   4.1e-07   27.3   0.0   1   1   1.7e-09   5.5e-07   26.9   0.0    94   187   275   367   239   375 0.87 | transcript=PVW1_040023900_t1 | gene=PVW1_040023900 | organism=Plasmodium_vivax_PvW1 | gene_product=Serine-repeat antigen (SERA), truncated [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV1] | transcript_product=Serine-repeat antigen (SERA), truncated [Source:UniProtKB/TrEMBL;Acc:A0A1G4GSV1] | location=CAJZCX010000013:813988-815428(+) | protein_length=444 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472549.1         -            611 3809at5820           -            594   1.5e-05   22.2   1.6   1   1   7.6e-08   2.4e-05   21.5   1.6   409   451   496   540   490   546 0.84 | transcript=PVW1_140071400_t1 | gene=PVW1_140071400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2839212-2842431(+) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483181.1         -            762 3809at5820           -            594      0.03   11.3   6.3   1   3       1.6   5.1e+02   -2.7   0.1   235   256   381   401   376   425 0.77 | transcript=PVW1_030011200_t1 | gene=PVW1_030011200 | organism=Plasmodium_vivax_PvW1 | gene_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | transcript_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | location=CAJZCX010000014:327464-329880(-) | protein_length=762 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483181.1         -            762 3809at5820           -            594      0.03   11.3   6.3   2   3       0.6   1.9e+02   -1.3   0.0   409   429   670   690   658   711 0.78 | transcript=PVW1_030011200_t1 | gene=PVW1_030011200 | organism=Plasmodium_vivax_PvW1 | gene_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | transcript_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | location=CAJZCX010000014:327464-329880(-) | protein_length=762 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483181.1         -            762 3809at5820           -            594      0.03   11.3   6.3   3   3   3.8e-05     0.012   12.6   2.1   425   451   713   739   704   744 0.90 | transcript=PVW1_030011200_t1 | gene=PVW1_030011200 | organism=Plasmodium_vivax_PvW1 | gene_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | transcript_product=Dipeptidyl peptidase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1G4H775] | location=CAJZCX010000014:327464-329880(-) | protein_length=762 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3809at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/3809at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/3809at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:48 2026
# [ok]
