#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473198.1         -            262 10347at5820          -            202  1.8e-120  398.7   8.7   1   2      0.55   2.2e+02    0.1   0.1     5    43    20    59    16    74 0.71 | transcript=PVW1_120023900_t1 | gene=PVW1_120023900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGH0] | location=CAJZCX010000004:851245-852033(-) | protein_length=262 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472525.1         -            150 10347at5820          -            202   1.4e-06   26.9   0.0   1   1   3.7e-09   1.5e-06   26.8   0.0   107   169    58   119    18   133 0.88 | transcript=PVW1_140068900_t1 | gene=PVW1_140068900 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HLH5] | location=CAJZCX010000003:2754963-2756170(+) | protein_length=150 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481775.1         -            191 10347at5820          -            202   1.5e-05   23.5   0.0   1   1   5.6e-08   2.3e-05   22.9   0.0    92   158    36   102    17   113 0.88 | transcript=PVW1_060025500_t1 | gene=PVW1_060025500 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUQ1] | location=CAJZCX010000012:842653-844173(-) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479304.1         -            139 10347at5820          -            202   5.6e-05   21.6   0.0   1   1   1.8e-07   7.1e-05   21.3   0.0    90   179    43   133    33   137 0.80 | transcript=PVW1_080040100_t1 | gene=PVW1_080040100 | organism=Plasmodium_vivax_PvW1 | gene_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | transcript_product=UBC core domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC41] | location=CAJZCX010000009:1506762-1507615(+) | protein_length=139 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472509.1         -            619 10347at5820          -            202     0.015   13.8   0.3   1   1   5.4e-05     0.022   13.2   0.3    84   131   194   239   138   278 0.83 | transcript=PVW1_140067300_t1 | gene=PVW1_140067300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2690571-2692430(+) | protein_length=619 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475006.1         -            392 10347at5820          -            202     0.023   13.1   0.2   1   1   0.00011     0.043   12.2   0.2    32    68   202   238   191   256 0.83 | transcript=PVW1_100048100_t1 | gene=PVW1_100048100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1962363-1963541(-) | protein_length=392 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10347at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/10347at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/10347at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:25:40 2026
# [ok]
