#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   1   7   1.7e-56   3.5e-53  179.0  11.6     1   116   118   234   118   249 0.90 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473638.1         -           1449 882at5820            -           1269   9.5e-13   45.1  79.8   3   4   2.4e-09   4.8e-06   22.9   7.9   946  1065  1185  1298  1170  1308 0.77 | transcript=PVW1_120056000_t1 | gene=PVW1_120056000 | organism=Plasmodium_vivax_PvW1 | gene_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | transcript_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | location=CAJZCX010000004:2149879-2154228(-) | protein_length=1449 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473638.1         -           1449 882at5820            -           1269   9.5e-13   45.1  79.8   4   4      0.75   1.5e+03   -5.3  10.0  1077  1178  1268  1377  1265  1448 0.71 | transcript=PVW1_120056000_t1 | gene=PVW1_120056000 | organism=Plasmodium_vivax_PvW1 | gene_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | transcript_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | location=CAJZCX010000004:2149879-2154228(-) | protein_length=1449 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/882at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/882at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/882at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:48:47 2026
# [ok]
