#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   1   6     3e-67     3e-64  216.0  12.4     1   143    25   168    25   173 0.98 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477712.1         -            682 2874at5820           -            780   2.4e-06   24.5  14.2   1   2   1.3e-06    0.0013   15.5   0.8   191   230   156   195   144   207 0.88 | transcript=PVW1_110021900_t1 | gene=PVW1_110021900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | transcript_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | location=CAJZCX010000008:734450-736498(-) | protein_length=682 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477712.1         -            682 2874at5820           -            780   2.4e-06   24.5  14.2   2   2   5.4e-06    0.0054   13.4   6.6   230   334   252   344   236   414 0.74 | transcript=PVW1_110021900_t1 | gene=PVW1_110021900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | transcript_product=Protein-serine/threonine phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GZM6] | location=CAJZCX010000008:734450-736498(-) | protein_length=682 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472546.1         -            302 2874at5820           -            780   0.00076   16.2   3.5   1   1   1.4e-06    0.0014   15.3   3.6   187   255   137   220   124   231 0.74 | transcript=PVW1_140071000_t1 | gene=PVW1_140071000 | organism=Plasmodium_vivax_PvW1 | gene_product=Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5W1] | transcript_product=Peptidylprolyl isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5W1] | location=CAJZCX010000003:2825882-2826790(-) | protein_length=302 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482502.1         -            463 2874at5820           -            780     0.037   10.7   5.7   1   2   0.00025      0.26    7.9   2.0   193   249    11    67     2   103 0.82 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482502.1         -            463 2874at5820           -            780     0.037   10.7   5.7   2   2    0.0038       3.9    4.0   0.1   194   231   301   338   282   383 0.73 | transcript=PVW1_040017600_t1 | gene=PVW1_040017600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:560187-562155(+) | protein_length=463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2874at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2874at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2874at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:15 2026
# [ok]
