#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480404.1         -            586 4838at5820           -            434  5.2e-236  781.8  14.2   1   3  3.3e-102   2.5e-99  331.4   3.8     1   180    13   199    13   216 0.98 | transcript=PVW1_070015700_t1 | gene=PVW1_070015700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:558186-559946(+) | protein_length=586 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476662.1         -            378 4838at5820           -            434   2.7e-09   34.7   0.1   1   1   8.2e-11   6.2e-08   30.2   0.1   321   423   266   369    92   376 0.82 | transcript=PVW1_090016000_t1 | gene=PVW1_090016000 | organism=Plasmodium_vivax_PvW1 | gene_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | transcript_product=Actin-like protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GX79] | location=CAJZCX010000007:567283-569129(+) | protein_length=378 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483452.1         -            854 4838at5820           -            434   4.2e-05   20.9   1.8   1   2         1   7.9e+02   -3.0   0.1   182   229   452   495   434   533 0.52 | transcript=PVW1_030022200_t1 | gene=PVW1_030022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:778907-781471(+) | protein_length=854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483452.1         -            854 4838at5820           -            434   4.2e-05   20.9   1.8   2   2   5.5e-08   4.2e-05   20.9   1.8   317   419   752   851   743   853 0.86 | transcript=PVW1_030022200_t1 | gene=PVW1_030022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:778907-781471(+) | protein_length=854 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4838at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4838at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4838at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:39:10 2026
# [ok]
