#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2   1  16   1.1e-58   6.9e-55  184.6   5.6     1   126     1   133     1   138 0.95 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2  12  16   1.7e-13   1.1e-09   34.8   0.1  1045  1083  1798  1836  1789  1839 0.92 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2  13  16   3.5e-53   2.1e-49  166.4   2.9  1076  1183  1903  2010  1898  2013 0.96 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2  14  16   0.00081       4.9    2.8   0.0  1177  1195  2042  2060  2035  2062 0.90 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2  15  16  5.3e-113  3.2e-109  364.7  28.1  1196  1417  2102  2355  2095  2361 0.90 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473152.1         -           2692 382at5820            -           1675         0 2400.6 193.2  16  16  2.1e-143  1.3e-139  465.5  19.7  1412  1675  2398  2665  2392  2665 0.98 | transcript=PVW1_120019900_t1 | gene=PVW1_120019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:668367-676649(+) | protein_length=2692 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/382at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/382at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/382at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:56 2026
# [ok]
