#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475851.1         -           1071 1887at5820           -            670         0 1091.9  61.7   1   5   5.8e-05      0.07    9.9   0.2     1    27     1    27     1    39 0.85 | transcript=PVW1_130031200_t1 | gene=PVW1_130031200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1151817-1155032(-) | protein_length=1071 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   2   7     0.072        87   -0.4   0.0    41    76   368   403   329   406 0.85 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   3   7   1.7e-13   2.1e-10   38.1  31.0    81   483   528   963   514   987 0.66 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   4   7         5   6.1e+03   -6.7  10.0   567   656  1015  1103   975  1120 0.53 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   5   7       1.4   1.7e+03   -4.6   2.5   475   541  1244  1307  1202  1323 0.52 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   6   7   8.1e-16   9.9e-13   45.7   9.0    45   200  1408  1586  1396  1677 0.68 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 1887at5820           -            670   9.7e-26   88.7  72.0   7   7   2.2e-13   2.7e-10   37.7  16.0   271   547  1743  2018  1740  2022 0.79 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478259.1         -           1393 1887at5820           -            670   1.4e-21   75.0   2.3   1   1   4.4e-23   5.3e-20   69.7   2.3    38   391   265   662   243   693 0.72 | transcript=PVW1_110052700_t1 | gene=PVW1_110052700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2016418-2020782(-) | protein_length=1393 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480389.1         -           1383 1887at5820           -            670     1e-16   58.9  44.4   1   3   1.7e-15   2.1e-12   44.6  11.7    21   214   295   495   278   523 0.72 | transcript=PVW1_070014900_t1 | gene=PVW1_070014900 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | transcript_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | location=CAJZCX010000011:512684-516835(+) | protein_length=1383 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480389.1         -           1383 1887at5820           -            670     1e-16   58.9  44.4   2   3   3.5e-10   4.3e-07   27.1  16.1   240   491   603   863   579   883 0.65 | transcript=PVW1_070014900_t1 | gene=PVW1_070014900 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | transcript_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | location=CAJZCX010000011:512684-516835(+) | protein_length=1383 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480389.1         -           1383 1887at5820           -            670     1e-16   58.9  44.4   3   3      0.75   9.2e+02   -3.7   1.2   267   298  1127  1160  1085  1182 0.65 | transcript=PVW1_070014900_t1 | gene=PVW1_070014900 | organism=Plasmodium_vivax_PvW1 | gene_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | transcript_product=DEAD/DEAH box helicase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HAF2] | location=CAJZCX010000011:512684-516835(+) | protein_length=1383 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1887at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1887at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1887at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:10 2026
# [ok]
